assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,False,15,0,0,0,0,0,1,0,31163,0,0,0,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,False,5,0,0,0,0,0,2,0,37773,0,0,0,1,0.0,0,-1331,2143,3474,40,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2025-08-31T18:00:00Z,0,False,8,0,0,0,0,0,3,0,38677,0,0,3,0,0.0,0,-1865,2246,4111,40,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,9,0,0,0,0,0,4,0,39585,0,0,0,0,0.0,0,-725,2407,3132,40,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,39283,0,0,1,1,0.0,0,-841,1604,2445,40,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2025-09-28T13:00:00Z,0,False,10,0,0,0,0,0,6,0,39296,0,0,1,3,0.0,0,-762,1666,2428,40,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,3,0,0,0,0,0,7,0,38955,0,0,1,2,0.0,0,-710,1067,1777,40,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2025-10-19T13:00:00Z,0,False,18,0,0,0,0,0,8,0,38920,0,0,2,1,0.0,0,-884,1038,1922,40,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,82,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,13,0,0,0,0,0,9,0,38423,0,0,0,1,0.0,0,-910,580,1490,40,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,False,12,0,0,0,0,0,10,0,38288,0,0,0,2,0.0,0,-696,636,1332,40,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,False,4,0,0,0,0,0,11,0,38281,0,0,0,4,0.0,0,-471,594,1065,39,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2025-11-23T14:00:00Z,0,False,11,0,0,0,0,0,12,0,39038,0,0,2,1,0.0,0,-266,762,1028,39,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,37779,0,0,0,1,0.0,0,-625,252,877,39,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,6,0,0,0,0,0,14,0,37655,0,0,4,3,0.0,0,-341,214,555,39,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2025-12-06T12:30:00Z,0,False,1,0,0,0,0,0,15,0,37552,0,0,1,2,0.0,0,-297,433,730,39,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,19,0,0,0,0,0,16,0,36572,0,0,3,2,0.0,0,-1153,436,1589,39,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2025-12-21T16:30:00Z,0,False,14,0,0,0,0,0,17,0,36509,0,0,1,2,0.0,0,-278,461,739,39,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,7,0,0,0,0,0,18,0,36337,0,0,2,1,0.0,0,-405,352,757,39,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,1,0,0,0,0,0,19,0,36128,0,0,1,4,0.0,0,-337,242,579,39,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2026-01-03T12:30:00Z,0,False,16,0,0,0,0,0,20,0,35990,0,0,1,3,0.0,0,-204,182,386,39,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,8,0,0,0,0,0,21,0,35776,0,0,0,0,0.0,0,-293,165,458,39,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,211,0,0,0.0,0.0,2026-01-18T16:30:00Z,0,False,9,0,0,0,0,0,22,0,35673,0,0,1,0,0.0,0,-268,258,526,39,True,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2026-01-25T14:00:00Z,0,False,15,0,0,0,0,0,23,0,36876,0,0,2,0,0.0,0,704,1165,461,38,False,0
0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,5,0,0,0,0,0,24,0,37825,0,0,1,0,0.0,0,719,1399,680,38,True,0
