assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,12,1,2,12.2,5,64,0.01,0.13,0.12,1.43,2,0,0,5.0,10.6,2025-08-16T11:30:00Z,90,False,15,0,0,0,3,0,1,0,2661379,1,0,0,0,27.0,2,0,0,0,90,True,0
0,0,6,0,0,14.1,4,64,0.08,0.45,0.37,1.21,13,1,0,3.8,1.8,2025-08-23T14:00:00Z,90,False,5,0,0,0,3,0,2,0,2711782,1,1,0,1,22.0,2,-139599,143005,282604,90,False,0
0,0,4,0,0,11.8,1,64,0.04,0.68,0.64,2.67,21,3,0,5.9,3.8,2025-08-31T18:00:00Z,90,False,8,0,0,0,0,0,3,0,2212818,1,1,3,0,43.0,2,-483988,75370,559358,89,True,0
0,0,6,1,0,17.3,2,64,0.04,0.04,0.00,1.60,36,0,0,2.1,2.0,2025-09-13T14:00:00Z,82,False,9,0,0,0,2,0,4,0,1810944,1,0,0,0,2.0,2,-474243,57241,531484,89,False,0
0,0,4,0,0,0.8,2,64,0.00,0.00,0.00,1.05,48,1,0,0.8,1.2,2025-09-21T13:00:00Z,90,False,17,0,0,0,1,0,5,0,1713570,1,1,1,1,6.0,2,-168757,76563,245320,88,False,0
0,2,30,0,1,4.3,3,64,0.02,0.31,0.29,0.92,51,1,1,6.9,37.4,2025-09-28T13:00:00Z,90,False,10,0,0,0,1,0,6,0,1173176,1,1,1,3,27.0,8,-531224,30940,562164,87,True,0
0,0,0,1,1,3.8,1,64,0.03,0.29,0.26,0.10,62,0,0,1.5,0.0,2025-10-05T13:00:00Z,66,False,3,0,0,0,0,0,7,0,1212657,1,0,1,2,13.0,2,-4197,99199,103396,87,True,0
0,0,1,0,1,1.3,5,64,0.00,0.08,0.08,0.24,79,0,0,1.1,2.6,2025-10-19T13:00:00Z,29,False,18,0,0,0,4,0,8,0,964608,0,0,2,1,7.0,1,-233961,17571,251532,86,False,0
0,0,6,1,0,13.0,2,64,0.07,0.20,0.13,0.98,82,0,0,4.3,4.2,2025-10-26T14:00:00Z,85,False,13,0,0,0,1,0,9,0,863591,1,1,0,1,26.0,2,-109408,7754,117162,86,True,0
0,0,9,0,0,13.8,1,64,0.02,0.02,0.00,1.12,95,2,0,1.6,2.4,2025-11-01T20:00:00Z,74,False,12,0,0,0,1,0,10,0,815824,1,0,0,2,0.0,2,-54669,11735,66404,85,False,0
0,0,3,1,2,1.2,4,64,0.01,0.58,0.57,1.52,101,0,0,5.1,4.4,2025-11-09T14:00:00Z,80,False,4,0,0,0,2,0,11,0,804368,1,0,0,4,45.0,2,-19441,19545,38986,85,True,0
0,0,1,0,0,10.8,0,64,0.01,0.34,0.33,1.39,116,1,0,4.3,1.0,2025-11-23T14:00:00Z,67,False,11,0,0,0,0,0,12,0,807868,1,0,2,1,31.0,2,-4295,22996,27291,85,False,0
0,0,3,0,0,11.1,3,64,0.04,0.04,0.00,0.22,121,0,0,1.7,3.4,2025-11-30T14:05:00Z,36,False,20,0,0,0,2,0,13,0,895426,0,1,0,1,2.0,1,40402,60746,20344,85,True,0
0,3,68,0,2,23.5,4,64,0.27,1.30,1.03,1.55,133,3,2,17.8,76.8,2025-12-03T19:30:00Z,85,False,6,0,0,0,1,0,14,0,817426,1,1,4,3,78.0,13,-31814,8022,39836,85,False,0
0,0,8,0,1,2.3,4,64,0.00,0.83,0.83,1.42,141,1,0,6.5,12.2,2025-12-06T12:30:00Z,65,False,1,0,0,0,2,0,15,0,835974,1,1,1,2,50.0,2,12563,36648,24085,85,True,0
1,0,13,0,0,1.3,0,64,0.01,0.01,0.00,0.98,160,2,0,0.4,0.0,2025-12-14T14:00:00Z,74,False,19,0,0,0,0,0,16,0,1001070,1,0,3,2,4.0,5,134030,170242,36212,85,False,0
1,0,9,0,0,11.9,1,64,0.02,0.17,0.15,1.20,161,1,0,4.3,16.0,2025-12-21T16:30:00Z,74,False,14,0,0,0,1,0,17,0,968646,1,0,1,2,15.0,5,-10084,39310,49394,85,True,0
0,3,59,0,0,3.7,1,64,0.01,0.69,0.68,0.15,174,0,2,15.4,74.0,2025-12-27T17:30:00Z,32,False,7,0,0,0,1,0,18,0,900421,0,0,2,1,76.0,12,-58133,11777,69910,85,False,0
0,0,19,0,2,2.1,3,64,0.00,1.61,1.61,3.04,181,4,1,7.9,27.0,2025-12-30T20:15:00Z,90,False,1,0,0,0,1,0,19,0,959662,1,0,1,4,50.0,5,36445,57922,21477,85,False,1
0,1,32,0,0,2.3,6,64,0.13,0.77,0.64,0.80,191,1,1,7.5,37.0,2026-01-03T12:30:00Z,82,False,16,0,0,0,4,0,20,0,1190322,1,2,1,3,36.0,7,205261,225861,20600,86,True,0
0,0,4,1,2,2.3,5,64,0.01,0.96,0.95,1.50,205,0,0,4.9,6.4,2026-01-07T19:30:00Z,90,False,8,0,0,0,2,0,21,0,1726587,1,1,0,0,40.0,2,531911,562808,30897,87,False,0
0,0,3,0,0,4.6,1,64,0.03,0.13,0.10,0.51,211,1,0,2.1,0.0,2026-01-18T16:30:00Z,90,False,9,0,0,0,1,0,22,0,1767365,1,0,1,0,17.0,2,51218,169493,118275,88,True,0
0,2,36,1,0,24.8,5,64,0.06,0.68,0.62,2.18,229,0,1,14.7,51.8,2026-01-25T14:00:00Z,90,False,15,0,0,0,1,0,23,0,1654972,1,4,2,0,70.0,8,-106263,39809,146072,88,False,0
0,0,0,0,0,0.0,0,64,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,5,0,0,0,0,0,24,0,1529602,0,0,1,0,0.0,0,-130560,128883,259443,88,True,0
