assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,9,1,13.4,16,0.05,0.14,0.09,0.32,2,0,0,2.8,6.6,2024-08-17T14:00:00Z,84,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,552723,1,0,2,8.0,3,0,0,0,65,True,0
0,0,18,1,12.3,16,0.11,0.18,0.07,1.28,11,0,0,5.2,18.8,2024-08-24T16:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,573607,1,2,0,21.0,2,-44297,25416,69713,65,False,1
0,0,-10,0,1.7,16,0.03,0.06,0.03,0.08,21,1,0,0.1,0.0,2024-08-31T11:30:00Z,48,0,0,0,0,0,0,0,False,5,0,0,0,1,3,0,515468,1,1,1,6.0,-2,-77123,20951,98074,64,True,0
0,0,0,0,0.0,16,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2024-09-15T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,4,0,302817,0,1,0,0.0,0,-213586,1443,215029,63,False,0
0,0,2,0,1.0,16,0.01,0.01,0.00,2.16,47,2,0,2.0,16.6,2024-09-22T15:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,301888,1,2,2,2.0,1,-11880,8900,20780,63,False,1
0,0,22,0,29.3,16,0.22,0.28,0.06,0.32,51,2,0,6.6,15.4,2024-09-28T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,6,0,308337,1,2,4,21.0,2,1854,21621,19767,63,True,0
0,0,15,0,54.2,16,0.20,0.34,0.14,0.65,61,1,0,7.9,15.4,2024-10-05T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,7,0,304048,1,1,3,9.0,2,-8363,13006,21369,63,True,0
0,0,20,0,35.8,16,0.15,0.15,0.00,1.82,71,2,0,6.1,21.6,2024-10-19T16:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,303186,1,0,2,4.0,2,-5638,11664,17302,63,False,0
1,0,26,0,35.2,16,0.20,0.20,0.00,0.85,81,2,0,7.2,34.8,2024-10-27T16:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,299735,1,2,2,2.0,5,-5880,7085,12965,63,True,0
0,0,9,0,40.8,16,0.19,0.54,0.35,0.53,96,1,0,7.3,18.0,2024-11-02T12:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,10,0,313312,1,0,1,14.0,2,8893,20304,11411,63,False,0
0,0,11,0,5.7,16,0.07,0.07,0.00,1.22,103,1,0,1.7,9.0,2024-11-10T16:30:00Z,70,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,293833,1,1,1,2.0,2,-20244,4932,25176,63,False,0
0,0,0,0,0.0,16,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,275691,0,0,3,0.0,0,-19080,1408,20488,63,True,0
0,0,14,0,39.9,16,0.12,0.12,0.00,1.54,129,2,0,5.9,16.8,2024-11-30T17:30:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,273566,1,5,2,2.0,2,-3886,4103,7989,62,False,0
1,1,33,1,47.1,16,0.41,0.49,0.08,0.22,131,0,0,8.6,31.8,2024-12-04T20:15:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,14,0,269849,1,0,2,7.0,7,-4628,3336,7964,62,True,0
0,1,21,0,46.3,16,0.60,0.72,0.12,0.16,145,1,0,7.3,10.4,2024-12-08T14:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,15,0,277287,1,1,1,16.0,2,5726,10360,4634,62,False,1
0,0,16,1,16.8,16,0.06,0.09,0.03,0.09,151,0,0,3.1,12.0,2024-12-14T15:00:00Z,61,0,0,0,0,0,0,0,False,8,0,0,0,0,16,0,282451,1,0,0,2.0,3,3370,10773,7403,62,True,0
1,2,40,0,19.9,16,0.05,0.21,0.16,0.06,163,0,1,10.5,63.2,2024-12-21T17:30:00Z,32,0,0,0,0,0,0,0,False,7,0,0,0,0,17,0,271229,0,5,1,22.0,11,-11410,2277,13687,62,False,0
0,0,19,1,24.6,16,0.31,0.42,0.11,0.02,171,0,0,4.7,16.6,2024-12-27T20:15:00Z,86,0,0,0,0,0,0,0,False,10,0,0,0,0,18,0,295909,1,0,1,6.0,3,21068,26779,5711,62,True,0
0,0,3,0,0.2,16,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2025-01-01T17:30:00Z,12,0,0,0,0,0,0,0,False,4,0,0,0,0,19,0,300013,0,3,1,0.0,1,3614,12212,8598,62,False,0
0,2,28,0,57.7,16,0.42,0.46,0.04,1.52,193,1,0,8.2,15.4,2025-01-04T17:30:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,20,0,296412,1,1,1,9.0,4,-5108,10118,15226,62,False,0
0,0,18,0,17.8,16,0.17,0.30,0.13,0.70,201,1,0,4.1,10.6,2025-01-15T20:00:00Z,86,0,0,0,0,0,0,0,False,18,0,0,0,0,21,0,292004,1,1,2,13.0,2,-6736,7041,13777,62,True,0
0,0,17,0,27.4,16,0.19,0.21,0.02,1.04,211,2,0,5.0,15.2,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,288614,1,2,2,7.0,2,-4631,4967,9598,62,True,0
0,0,19,1,44.8,16,0.27,0.31,0.04,0.74,230,0,0,9.1,23.0,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,23,0,288981,1,1,0,23.0,3,-1944,7635,9579,62,False,0
2,2,39,0,48.3,16,0.20,0.20,0.00,0.81,231,1,0,9.8,47.4,2025-02-02T16:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,24,0,286427,1,1,5,2.0,10,-4167,5695,9862,62,True,0
0,0,12,1,13.1,16,0.02,0.14,0.12,0.22,245,0,0,3.4,14.8,2025-02-15T12:30:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,25,0,306370,1,2,0,6.0,3,15675,22448,6773,62,False,0
0,0,9,0,32.5,16,0.17,0.19,0.02,1.04,251,1,0,5.3,13.4,2025-02-22T15:00:00Z,55,0,0,0,0,0,0,0,False,19,0,0,0,0,26,0,312807,1,1,0,7.0,1,5395,13704,8309,62,True,0
0,0,19,1,47.9,16,0.22,0.32,0.10,0.40,264,0,0,7.6,21.2,2025-02-26T19:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,27,0,305086,1,0,0,7.0,3,-8202,3415,11617,62,False,0
0,3,34,0,16.4,16,0.30,0.42,0.12,1.52,276,1,1,8.6,40.6,2025-03-09T16:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,28,0,302813,1,1,1,29.0,10,-3749,4387,8136,62,False,0
0,0,9,1,31.5,16,0.27,0.43,0.16,0.36,281,0,0,5.8,13.0,2025-03-16T13:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,29,0,348996,1,0,1,13.0,3,23616,26832,3216,62,True,0
0,0,9,0,30.3,16,0.12,0.40,0.28,0.99,291,1,0,5.6,9.0,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,335334,1,1,2,17.0,1,5635,14747,9112,62,True,1
