date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,4,6,1,h,0,1,1.34099,1.59864,-0.25765000000000016,"{'def': 15, 'att': 204}","{'def': 30, 'att': 274}",1,d,1,0,1.34099,1.59864,1.0171999999999999
2019-08-17 15:00:00,9,12,0,a,0,1,0.866605,1.65069,-0.784085,"{'def': 25, 'att': 268}","{'def': 9, 'att': 117}",3,w,2,1,1.62777,1.65069,1.3578
2019-08-25 14:00:00,3,17,0,h,1,3,1.89345,3.12856,-1.2351099999999997,"{'def': 20, 'att': 458}","{'def': 23, 'att': 119}",0,l,1,0,1.89345,3.12856,0.6611
2019-08-31 15:00:00,7,10,0,a,1,3,0.554726,2.23766,-1.682934,"{'def': 32, 'att': 320}","{'def': 35, 'att': 242}",0,l,1,0,0.554726,2.23766,0.2616
2019-09-15 13:00:00,3,9,0,h,0,1,1.41542,1.50641,-0.09099000000000013,"{'def': 22, 'att': 266}","{'def': 31, 'att': 171}",3,w,3,1,1.41542,1.50641,1.2948
2019-09-20 19:00:00,2,6,0,a,0,1,1.29773,1.41904,-0.12131000000000003,"{'def': 16, 'att': 287}","{'def': 35, 'att': 143}",3,w,3,1,1.29773,2.18021,0.7326999999999999
2019-09-28 14:00:00,8,17,1,h,0,2,2.31957,1.29546,1.02411,"{'def': 20, 'att': 225}","{'def': 20, 'att': 262}",1,d,2,0,2.31957,1.29546,2.0753
2019-10-06 14:00:00,7,10,0,a,1,1,0.683967,1.24109,-0.557123,"{'def': 23, 'att': 235}","{'def': 35, 'att': 246}",0,l,0,0,0.683967,1.24109,0.8124
2019-10-19 15:00:00,7,5,1,h,0,0,0.675554,0.402873,0.272681,"{'def': 20, 'att': 254}","{'def': 18, 'att': 213}",1,d,0,0,0.675554,0.402873,1.5813000000000001
2019-10-26 15:00:00,3,5,1,a,0,0,0.899526,0.674903,0.22462300000000002,"{'def': 19, 'att': 178}","{'def': 26, 'att': 342}",1,d,0,0,0.899526,0.674903,1.4985
2019-11-02 12:30:00,3,4,0,h,0,0,1.86862,0.641129,1.227491,"{'def': 27, 'att': 223}","{'def': 20, 'att': 170}",3,w,1,1,1.86862,0.641129,2.382
2019-11-09 15:00:00,10,5,0,a,1,2,1.9213,2.3306,-0.4093,"{'def': 17, 'att': 133}","{'def': 17, 'att': 321}",0,l,1,0,1.9213,2.3306,1.0846
2019-11-23 15:00:00,3,7,0,h,1,2,0.849789,1.2765,-0.42671099999999995,"{'def': 23, 'att': 323}","{'def': 20, 'att': 274}",0,l,1,0,0.849789,1.2765,0.9449000000000001
2019-11-30 15:00:00,6,9,0,a,1,3,1.02949,2.93189,-1.9024,"{'def': 32, 'att': 274}","{'def': 27, 'att': 240}",0,l,2,0,1.02949,2.93189,0.3314
2019-12-03 19:30:00,10,6,0,a,1,1,0.342799,0.383763,-0.040964,"{'def': 21, 'att': 118}","{'def': 15, 'att': 305}",0,l,0,0,0.342799,0.383763,1.186
2019-12-07 15:00:00,2,19,0,h,1,3,0.154608,3.04446,-2.889852,"{'def': 12, 'att': 527}","{'def': 17, 'att': 159}",0,l,0,0,0.154608,3.04446,0.0506
2019-12-14 15:00:00,3,6,0,a,0,0,1.20777,2.02119,-0.8134199999999998,"{'def': 19, 'att': 327}","{'def': 30, 'att': 136}",3,w,1,1,1.20777,2.02119,0.8432
2019-12-21 15:00:00,6,0,0,h,1,1,0.138532,0.144318,-0.005786000000000013,"{'def': 18, 'att': 100}","{'def': 28, 'att': 235}",0,l,0,0,0.138532,0.144318,1.1115
2019-12-26 15:00:00,9,13,1,h,0,1,1.55463,1.42464,0.12999000000000005,"{'def': 15, 'att': 357}","{'def': 26, 'att': 199}",1,d,1,0,1.55463,1.42464,1.4987000000000001
2019-12-28 12:30:00,5,11,0,a,1,2,0.500726,1.05876,-0.5580339999999999,"{'def': 16, 'att': 274}","{'def': 24, 'att': 225}",0,l,0,0,0.500726,1.05876,0.8031999999999999
2020-01-01 17:30:00,4,8,0,a,1,4,0.720709,1.56708,-0.846371,"{'def': 15, 'att': 239}","{'def': 19, 'att': 428}",0,l,0,0,0.720709,2.32825,0.27480000000000004
