date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-09 20:00:00,5,11,0,a,1,4,0.842407,2.23456,-1.392153,"{'def': 11, 'att': 236}","{'def': 35, 'att': 208}",0,l,1,0,0.842407,2.23456,0.4405
2019-08-17 15:00:00,9,6,0,h,0,1,2.09572,0.920429,1.175291,"{'def': 14, 'att': 195}","{'def': 20, 'att': 350}",3,w,3,1,2.09572,0.920429,2.2375
2019-08-24 12:30:00,5,12,0,h,1,3,1.07904,1.89428,-0.81524,"{'def': 29, 'att': 290}","{'def': 22, 'att': 302}",0,l,2,0,1.07904,1.89428,0.7872000000000001
2019-08-31 15:00:00,5,12,0,a,1,2,1.1674,2.20657,-1.0391700000000001,"{'def': 27, 'att': 236}","{'def': 38, 'att': 298}",0,l,0,0,1.1674,2.20657,0.6576
2019-09-14 16:30:00,6,14,0,h,0,2,1.7413,2.34436,-0.6030599999999999,"{'def': 14, 'att': 258}","{'def': 24, 'att': 191}",3,w,3,1,1.7413,2.34436,0.9923
2019-09-21 14:00:00,9,7,0,a,1,2,0.801428,2.39312,-1.591692,"{'def': 10, 'att': 149}","{'def': 25, 'att': 292}",0,l,0,0,0.801428,2.39312,0.3365
2019-09-28 14:00:00,10,11,0,a,1,2,0.712129,1.0438,-0.33167100000000005,"{'def': 18, 'att': 164}","{'def': 23, 'att': 294}",0,l,0,0,0.712129,1.80497,0.5259
2019-10-05 15:00:00,13,9,0,h,1,5,1.84838,2.76412,-0.9157400000000002,"{'def': 24, 'att': 145}","{'def': 25, 'att': 220}",0,l,1,0,1.84838,3.67827,0.40170000000000006
2019-10-19 15:00:00,5,7,1,a,0,0,0.402873,0.675554,-0.272681,"{'def': 18, 'att': 213}","{'def': 20, 'att': 254}",1,d,0,0,0.402873,0.675554,0.9885
2019-10-27 16:30:00,6,6,0,h,1,3,0.8924,2.98998,-2.0975800000000002,"{'def': 26, 'att': 225}","{'def': 26, 'att': 247}",0,l,1,0,0.8924,4.51232,0.0461
2019-11-02 15:00:00,5,15,0,a,1,2,0.455082,2.65496,-2.199878,"{'def': 19, 'att': 289}","{'def': 31, 'att': 216}",0,l,0,0,0.455082,2.65496,0.17709999999999998
2019-11-08 20:00:00,11,3,0,h,1,2,0.62104,1.36017,-0.7391300000000001,"{'def': 19, 'att': 144}","{'def': 22, 'att': 342}",0,l,0,0,0.62104,1.36017,0.7555000000000001
2019-11-23 15:00:00,4,15,0,a,0,0,1.80849,0.812693,0.9957969999999999,"{'def': 23, 'att': 189}","{'def': 23, 'att': 137}",3,w,2,1,1.80849,0.812693,2.1512000000000002
2019-12-01 14:00:00,2,10,1,h,0,2,0.810596,1.20044,-0.38984399999999997,"{'def': 12, 'att': 296}","{'def': 26, 'att': 205}",1,d,2,0,0.810596,1.96157,0.4955
2019-12-04 19:30:00,3,9,0,a,1,2,0.896647,2.00232,-1.1056730000000001,"{'def': 12, 'att': 166}","{'def': 36, 'att': 335}",0,l,1,0,0.896647,2.00232,0.523
2019-12-08 14:00:00,7,2,0,h,1,2,0.585805,0.712899,-0.12709399999999993,"{'def': 16, 'att': 198}","{'def': 25, 'att': 278}",0,l,1,0,0.585805,0.712899,1.1511
2019-12-14 15:00:00,7,5,1,a,0,1,1.16408,1.06421,0.0998699999999999,"{'def': 22, 'att': 253}","{'def': 30, 'att': 211}",1,d,1,0,1.16408,1.06421,1.4792
2019-12-21 15:00:00,4,2,0,h,1,2,1.26536,1.65224,-0.3868799999999999,"{'def': 17, 'att': 248}","{'def': 26, 'att': 246}",0,l,1,0,1.26536,1.65224,1.0513
2019-12-26 15:00:00,3,4,0,a,1,1,1.45005,0.654194,0.795856,"{'def': 18, 'att': 166}","{'def': 23, 'att': 265}",0,l,0,0,1.45005,0.654194,2.0065
2019-12-28 17:30:00,4,11,1,h,0,2,0.268052,1.06076,-0.792708,"{'def': 30, 'att': 254}","{'def': 20, 'att': 196}",1,d,2,0,0.268052,1.82189,0.21989999999999998
2020-01-01 17:30:00,7,7,1,h,0,1,1.66454,1.29896,0.36558,"{'def': 22, 'att': 248}","{'def': 24, 'att': 192}",1,d,1,0,1.66454,1.29896,1.6349
2020-01-11 15:00:00,4,17,0,a,1,4,0.275987,2.37339,-2.097403,"{'def': 19, 'att': 302}","{'def': 45, 'att': 225}",0,l,0,0,0.275987,3.13456,0.0353
2020-01-18 15:00:00,6,4,0,h,0,0,0.999292,0.558298,0.440994,"{'def': 17, 'att': 166}","{'def': 24, 'att': 330}",3,w,1,1,1.76046,0.558298,2.3787000000000003
2020-01-22 19:30:00,11,7,0,a,1,2,0.663547,2.22282,-1.5592730000000001,"{'def': 17, 'att': 242}","{'def': 31, 'att': 280}",0,l,1,0,1.42472,2.22282,0.6974
2020-02-01 15:00:00,9,2,1,a,0,0,2.39985,0.937293,1.4625569999999999,"{'def': 26, 'att': 200}","{'def': 22, 'att': 249}",1,d,0,0,2.39985,0.937293,2.4265000000000003
2020-02-15 17:30:00,3,13,0,h,1,1,0.383495,2.07331,-1.6898150000000003,"{'def': 7, 'att': 318}","{'def': 27, 'att': 220}",0,l,0,0,0.383495,2.07331,0.2038
2020-02-23 14:00:00,5,3,0,a,1,3,0.360646,3.25033,-2.889684,"{'def': 23, 'att': 224}","{'def': 35, 'att': 370}",0,l,0,0,0.360646,3.25033,0.0293
2020-02-28 20:00:00,5,10,0,h,0,0,0.591716,1.42581,-0.834094,"{'def': 28, 'att': 229}","{'def': 23, 'att': 173}",3,w,1,1,0.591716,1.42581,0.6886
2020-03-07 15:00:00,3,10,0,a,1,1,2.55449,1.17263,1.3818599999999999,"{'def': 16, 'att': 129}","{'def': 34, 'att': 338}",0,l,0,0,2.55449,1.17263,2.4715
2020-06-19 17:00:00,2,8,0,h,1,3,0.654932,1.87099,-1.2160579999999999,"{'def': 15, 'att': 119}","{'def': 36, 'att': 202}",0,l,0,0,0.654932,1.87099,0.5406000000000001
2020-06-24 17:00:00,2,1,0,h,1,1,0.382813,0.654912,-0.27209900000000004,"{'def': 22, 'att': 310}","{'def': 24, 'att': 252}",0,l,0,0,0.382813,0.654912,0.9865
2020-07-01 17:00:00,2,6,0,a,1,4,0.153871,1.76496,-1.611089,"{'def': 12, 'att': 260}","{'def': 22, 'att': 253}",0,l,0,0,0.153871,1.76496,0.21749999999999997
2020-07-04 11:30:00,9,8,0,h,1,1,0.545069,0.903046,-0.357977,"{'def': 16, 'att': 255}","{'def': 18, 'att': 352}",0,l,0,0,0.545069,0.903046,0.9217
2020-07-07 17:00:00,7,6,0,a,1,2,1.13378,0.725199,0.40858099999999997,"{'def': 19, 'att': 171}","{'def': 26, 'att': 292}",0,l,1,0,1.13378,0.725199,1.7569000000000001
2020-07-11 11:30:00,7,9,0,h,1,4,0.613251,3.81088,-3.197629,"{'def': 18, 'att': 254}","{'def': 16, 'att': 334}",0,l,0,0,0.613251,3.81088,0.0497
2020-07-14 19:15:00,0,9,0,a,1,1,0.0631109,3.05119,-2.9880791,"{'def': 16, 'att': 443}","{'def': 30, 'att': 239}",0,l,0,0,0.0631109,3.05119,0.0322
2020-07-18 16:30:00,0,17,0,h,1,2,0.576602,1.8233,-1.2466979999999999,"{'def': 8, 'att': 196}","{'def': 31, 'att': 211}",0,l,0,0,0.576602,1.8233,0.48639999999999994
2020-07-26 15:00:00,2,37,0,a,1,5,0.786563,3.56749,-2.7809269999999997,"{'def': 10, 'att': 310}","{'def': 20, 'att': 132}",0,l,0,0,0.786563,3.56749,0.1407
