date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 17:30:00,15,2,0,h,0,1,2.57262,0.639599,1.933021,"{'att': 147, 'def': 28}","{'att': 255, 'def': 19}",3,w,3,1,2.57262,0.639599,2.5932999999999997
2019-08-17 17:30:00,2,10,1,a,0,2,0.074542,3.20076,-3.1262179999999997,"{'att': 330, 'def': 7}","{'att': 386, 'def': 43}",1,d,2,0,0.074542,3.20076,0.037599999999999995
2019-08-25 16:30:00,8,5,0,h,1,1,1.25927,0.51428,0.7449899999999999,"{'att': 92, 'def': 19}","{'att': 323, 'def': 10}",0,l,0,0,1.25927,0.51428,2.0469
2019-09-01 16:30:00,6,12,1,a,0,2,1.19397,1.92509,-0.73112,"{'att': 207, 'def': 17}","{'att': 224, 'def': 33}",1,d,2,0,1.95514,1.92509,1.4545
2019-09-14 14:00:00,8,5,0,h,0,0,1.04944,0.577323,0.4721169999999999,"{'att': 216, 'def': 33}","{'att': 410, 'def': 24}",3,w,4,1,1.04944,0.577323,1.7965
2019-09-21 11:30:00,9,7,0,a,1,2,1.33735,1.28752,0.04983000000000004,"{'att': 191, 'def': 34}","{'att': 234, 'def': 22}",0,l,1,0,1.33735,1.28752,1.4105
2019-09-28 14:00:00,7,8,0,h,0,1,1.19008,1.16256,0.02751999999999999,"{'att': 254, 'def': 8}","{'att': 209, 'def': 37}",3,w,2,1,1.19008,1.16256,1.3805
2019-10-05 12:30:00,4,12,0,a,1,3,0.478504,2.60017,-2.121666,"{'att': 259, 'def': 17}","{'att': 301, 'def': 37}",0,l,0,0,0.478504,2.60017,0.1078
2019-10-19 15:00:00,10,2,1,h,0,1,0.891617,0.846851,0.04476599999999997,"{'att': 171, 'def': 23}","{'att': 359, 'def': 19}",1,d,1,0,0.891617,0.846851,1.3987999999999998
2019-10-27 16:30:00,4,13,0,a,1,2,1.35143,1.42734,-0.07591000000000014,"{'att': 323, 'def': 10}","{'att': 147, 'def': 29}",0,l,1,0,1.35143,2.18851,0.7543
2019-11-03 16:30:00,1,8,1,a,0,1,0.243393,1.15532,-0.9119269999999999,"{'att': 184, 'def': 18}","{'att': 281, 'def': 25}",1,d,1,0,0.243393,1.15532,0.46
2019-11-09 15:00:00,4,6,1,h,0,1,1.5104,0.923443,0.586957,"{'att': 162, 'def': 17}","{'att': 334, 'def': 29}",1,d,1,0,1.5104,0.923443,1.844
2019-11-23 12:30:00,3,6,0,a,0,2,2.20681,0.661449,1.545361,"{'att': 209, 'def': 23}","{'att': 272, 'def': 24}",3,w,3,1,2.20681,0.661449,2.5092
2019-11-30 15:00:00,9,6,0,h,0,2,2.93189,1.02949,1.9024,"{'att': 240, 'def': 27}","{'att': 274, 'def': 32}",3,w,3,1,2.93189,1.02949,2.5444999999999998
2019-12-04 19:30:00,2,1,0,a,1,2,0.542315,0.715699,-0.17338399999999998,"{'att': 229, 'def': 27}","{'att': 280, 'def': 38}",0,l,1,0,0.542315,1.47683,0.5272
2019-12-07 15:00:00,3,1,0,h,0,0,2.39684,1.08645,1.3103900000000002,"{'att': 297, 'def': 27}","{'att': 305, 'def': 27}",3,w,5,1,2.39684,1.08645,2.3573
2019-12-15 14:00:00,10,8,0,a,0,1,0.989205,0.718669,0.270536,"{'att': 226, 'def': 26}","{'att': 207, 'def': 31}",3,w,2,1,0.989205,0.718669,1.6016
2019-12-22 16:30:00,7,8,0,h,1,2,0.276667,0.732575,-0.455908,"{'att': 294, 'def': 23}","{'att': 260, 'def': 25}",0,l,0,0,0.276667,1.49374,0.314
2019-12-26 12:30:00,7,2,0,h,0,1,1.02645,1.09007,-0.06362000000000001,"{'att': 243, 'def': 24}","{'att': 252, 'def': 26}",3,w,2,1,1.02645,1.09007,1.2662000000000002
2019-12-28 17:30:00,11,4,1,a,0,2,1.06076,0.268052,0.792708,"{'att': 196, 'def': 20}","{'att': 254, 'def': 30}",1,d,2,0,1.82189,0.268052,2.6391
2020-01-01 15:00:00,4,4,0,a,1,1,1.078,1.51192,-0.43391999999999986,"{'att': 148, 'def': 23}","{'att': 255, 'def': 40}",0,l,0,0,1.078,1.51192,1.0095
2020-01-11 17:30:00,4,21,0,h,1,1,1.10584,1.74564,-0.6398000000000001,"{'att': 479, 'def': 16}","{'att': 246, 'def': 20}",0,l,0,0,1.10584,1.74564,0.8857999999999999
2020-01-18 12:30:00,13,9,1,a,0,0,1.76697,1.63057,0.13639999999999985,"{'att': 124, 'def': 17}","{'att': 275, 'def': 30}",1,d,0,0,1.76697,2.39174,0.9373
2020-01-22 19:30:00,7,11,0,h,0,1,2.22282,0.663547,1.5592730000000001,"{'att': 280, 'def': 31}","{'att': 242, 'def': 17}",3,w,2,1,2.22282,1.42472,2.0477000000000003
