date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,6,4,1,a,0,1,1.59864,1.34099,0.25765000000000016,"{'att': 274, 'def': 30}","{'att': 204, 'def': 15}",1,d,1,0,1.59864,1.34099,1.5905
2019-08-18 14:00:00,2,5,0,h,0,0,1.84778,0.241912,1.605868,"{'att': 278, 'def': 25}","{'att': 174, 'def': 15}",3,w,1,1,1.84778,0.241912,2.6386
2019-08-24 15:00:00,4,9,0,h,1,2,0.654318,0.704879,-0.05056100000000008,"{'att': 262, 'def': 23}","{'att': 152, 'def': 17}",0,l,1,0,0.654318,0.704879,1.2765
2019-08-31 15:00:00,5,4,1,a,0,2,1.04649,2.30579,-1.2593,"{'att': 502, 'def': 24}","{'att': 253, 'def': 17}",1,d,2,0,1.04649,2.30579,0.527
2019-09-14 14:00:00,8,7,0,h,1,1,1.88034,1.57659,0.30374999999999996,"{'att': 263, 'def': 21}","{'att': 218, 'def': 17}",0,l,0,0,1.88034,1.57659,1.5811
2019-09-21 14:00:00,2,9,0,a,0,0,0.508011,1.26041,-0.752399,"{'att': 263, 'def': 20}","{'att': 96, 'def': 17}",3,w,2,1,0.508011,1.26041,0.7021999999999999
2019-09-28 11:30:00,1,11,0,h,1,1,1.17022,1.97079,-0.80057,"{'att': 412, 'def': 17}","{'att': 124, 'def': 11}",0,l,0,0,1.17022,1.97079,0.7802
2019-10-05 15:00:00,5,2,1,a,0,0,0.353724,1.44318,-1.089456,"{'att': 148, 'def': 22}","{'att': 310, 'def': 16}",1,d,0,0,0.353724,1.44318,0.4004
2019-10-21 20:00:00,6,8,0,h,0,0,0.895722,0.949735,-0.05401299999999998,"{'att': 342, 'def': 28}","{'att': 107, 'def': 18}",3,w,1,1,0.895722,0.949735,1.2742
2019-10-26 15:00:00,7,9,1,a,0,1,1.16171,2.33891,-1.1771999999999998,"{'att': 303, 'def': 21}","{'att': 162, 'def': 16}",1,d,1,0,1.16171,2.33891,0.4991
2019-11-02 15:00:00,6,3,0,h,0,0,2.58392,0.716613,1.8673069999999998,"{'att': 248, 'def': 14}","{'att': 170, 'def': 20}",3,w,3,1,2.58392,0.716613,2.6151
2019-11-09 15:00:00,6,4,1,a,0,1,0.923443,1.5104,-0.586957,"{'att': 334, 'def': 29}","{'att': 162, 'def': 17}",1,d,1,0,0.923443,1.5104,0.8906000000000001
