date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-11 14:00:00,1,10,0,h,1,1,0.380551,1.13309,-0.752539,"{'att': 383, 'def': 29}","{'att': 210, 'def': 19}",0,l,0,0,0.380551,1.13309,0.6213
2019-08-17 15:00:00,6,9,0,a,1,3,0.920429,2.09572,-1.175291,"{'att': 350, 'def': 20}","{'att': 195, 'def': 14}",0,l,1,0,0.920429,2.09572,0.565
2019-08-25 16:30:00,5,8,0,a,0,0,0.51428,1.25927,-0.7449899999999999,"{'att': 323, 'def': 10}","{'att': 92, 'def': 19}",3,w,1,1,0.51428,1.25927,0.6756
2019-08-31 15:00:00,2,6,1,h,0,1,1.04131,1.1068,-0.06549000000000005,"{'att': 294, 'def': 15}","{'att': 252, 'def': 21}",1,d,1,0,1.04131,1.1068,1.3018
2019-09-14 11:30:00,4,19,0,a,1,3,0.291073,2.93281,-2.641737,"{'att': 419, 'def': 10}","{'att': 167, 'def': 24}",0,l,1,0,0.291073,2.93281,0.0716
2019-09-21 16:30:00,4,6,1,h,0,0,1.09807,1.21592,-0.11784999999999979,"{'att': 458, 'def': 20}","{'att': 128, 'def': 21}",1,d,0,0,1.09807,1.21592,1.2702
2019-09-29 15:30:00,1,13,0,a,1,5,0.054134,1.82438,-1.770246,"{'att': 393, 'def': 11}","{'att': 189, 'def': 34}",0,l,0,0,0.054134,1.82438,0.12
2019-10-06 16:30:00,1,5,0,h,0,0,0.650296,0.969204,-0.31890799999999997,"{'att': 313, 'def': 11}","{'att': 150, 'def': 22}",3,w,1,1,0.650296,0.969204,1.0303
2019-10-19 15:00:00,1,12,0,a,1,1,0.197082,2.30068,-2.103598,"{'att': 329, 'def': 14}","{'att': 107, 'def': 23}",0,l,0,0,0.197082,2.30068,0.1328
2019-10-27 14:00:00,3,6,1,h,0,1,0.603104,1.93255,-1.329446,"{'att': 309, 'def': 8}","{'att': 240, 'def': 25}",1,d,1,0,0.603104,1.93255,0.4095
2019-11-02 15:00:00,5,17,0,a,0,2,1.93192,1.53597,0.39595,"{'att': 246, 'def': 17}","{'att': 100, 'def': 24}",3,w,3,1,1.93192,1.53597,1.6709999999999998
2019-11-09 15:00:00,5,10,0,h,0,1,2.3306,1.9213,0.4093,"{'att': 321, 'def': 17}","{'att': 133, 'def': 17}",3,w,2,1,2.3306,1.9213,1.6707999999999998
2019-11-25 20:00:00,3,14,0,a,1,2,0.69784,2.6985,-2.00066,"{'att': 264, 'def': 15}","{'att': 154, 'def': 21}",0,l,0,0,0.69784,2.6985,0.2289
2019-11-30 12:30:00,2,12,1,h,0,2,0.208252,2.44389,-2.2356380000000002,"{'att': 347, 'def': 9}","{'att': 107, 'def': 26}",1,d,2,0,0.208252,2.44389,0.1259
2019-12-05 19:30:00,3,13,0,a,0,0,0.533775,1.09175,-0.557975,"{'att': 360, 'def': 6}","{'att': 117, 'def': 16}",3,w,2,1,0.533775,1.09175,0.8197
2019-12-08 14:00:00,3,6,0,h,0,1,1.10449,1.89255,-0.78806,"{'att': 207, 'def': 15}","{'att': 146, 'def': 30}",3,w,2,1,1.10449,1.89255,0.761
2019-12-14 15:00:00,2,2,0,a,1,1,1.08726,1.43602,-0.3487600000000002,"{'att': 209, 'def': 20}","{'att': 193, 'def': 27}",0,l,0,0,1.08726,1.43602,0.9981
2019-12-21 15:00:00,6,14,0,h,0,0,0.714368,0.985368,-0.271,"{'att': 300, 'def': 24}","{'att': 199, 'def': 23}",3,w,1,1,0.714368,0.985368,1.1211
2019-12-26 17:30:00,4,6,0,a,1,4,1.05018,1.99638,-0.9462000000000002,"{'att': 445, 'def': 11}","{'att': 149, 'def': 27}",0,l,1,0,1.05018,1.99638,0.6888000000000001
