date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-11 14:00:00,3,7,1,a,0,0,0.812949,0.543759,0.26919000000000004,"{'att': 392, 'def': 21}","{'att': 148, 'def': 23}",1,d,0,0,0.812949,0.543759,1.584
2019-08-19 20:00:00,5,9,1,h,0,1,0.307356,0.382148,-0.07479199999999997,"{'att': 399, 'def': 20}","{'att': 184, 'def': 22}",1,d,1,0,0.307356,1.14332,0.43789999999999996
2019-08-25 16:30:00,4,4,1,h,0,1,0.56676,1.22762,-0.6608599999999999,"{'att': 142, 'def': 12}","{'att': 307, 'def': 21}",1,d,1,0,1.32793,1.22762,1.4707
2019-09-01 14:00:00,5,4,0,a,1,3,2.00172,1.48842,0.5133000000000001,"{'att': 242, 'def': 12}","{'att': 160, 'def': 30}",0,l,2,0,2.00172,1.48842,1.7717000000000003
2019-09-14 14:00:00,5,6,0,h,1,5,1.49359,3.06799,-1.5744,"{'att': 367, 'def': 28}","{'att': 213, 'def': 30}",0,l,2,0,1.49359,3.06799,0.4052
2019-09-22 13:00:00,5,6,1,a,0,1,1.75572,0.984777,0.7709429999999999,"{'att': 263, 'def': 21}","{'att': 265, 'def': 19}",1,d,1,0,1.75572,0.984777,1.9945000000000002
2019-09-28 14:00:00,5,10,0,h,0,0,1.16363,1.06615,0.09748000000000001,"{'att': 367, 'def': 16}","{'att': 239, 'def': 21}",3,w,2,1,1.16363,1.06615,1.4304000000000001
2019-10-06 14:00:00,1,13,0,a,0,0,1.18825,1.61884,-0.43059000000000003,"{'att': 315, 'def': 16}","{'att': 107, 'def': 26}",3,w,2,1,1.18825,1.61884,1.0413000000000001
2019-10-19 15:00:00,3,5,1,h,0,1,0.126326,1.37695,-1.250624,"{'att': 220, 'def': 15}","{'att': 289, 'def': 24}",1,d,1,0,0.887495,1.37695,0.9399000000000001
2019-10-27 14:00:00,6,3,1,a,0,1,1.93255,0.603104,1.329446,"{'att': 240, 'def': 25}","{'att': 309, 'def': 8}",1,d,1,0,1.93255,0.603104,2.4101999999999997
2019-11-02 15:00:00,6,9,1,a,0,1,1.5103,1.02552,0.48478,"{'att': 294, 'def': 25}","{'att': 197, 'def': 14}",1,d,1,0,1.5103,1.02552,1.7378
2019-11-10 14:00:00,8,0,0,h,0,1,2.09891,0.473225,1.625685,"{'att': 211, 'def': 32}","{'att': 189, 'def': 30}",3,w,2,1,2.09891,0.473225,2.5328000000000004
2019-11-23 15:00:00,7,3,0,a,0,1,1.2765,0.849789,0.42671099999999995,"{'att': 274, 'def': 20}","{'att': 323, 'def': 23}",3,w,2,1,1.2765,0.849789,1.7279
2019-12-01 14:00:00,4,8,1,h,0,1,1.27422,1.47296,-0.19874000000000014,"{'att': 159, 'def': 21}","{'att': 292, 'def': 37}",1,d,1,0,1.27422,1.47296,1.2178
2019-12-04 19:30:00,5,4,0,h,0,0,1.82237,0.501977,1.3203930000000001,"{'att': 287, 'def': 31}","{'att': 256, 'def': 26}",3,w,2,1,1.82237,0.501977,2.4001
2019-12-08 16:30:00,11,6,1,a,0,2,1.87208,0.951621,0.9204589999999999,"{'att': 347, 'def': 15}","{'att': 176, 'def': 30}",1,d,2,0,1.87208,0.951621,2.0971
2019-12-15 14:00:00,8,10,0,h,1,2,0.718669,0.989205,-0.270536,"{'att': 207, 'def': 31}","{'att': 226, 'def': 26}",0,l,1,0,0.718669,0.989205,1.0598
2019-12-21 15:00:00,2,4,0,a,0,1,1.65224,1.26536,0.3868799999999999,"{'att': 246, 'def': 26}","{'att': 248, 'def': 17}",3,w,2,1,1.65224,1.26536,1.6819
2019-12-27 19:45:00,4,1,0,h,0,2,2.39405,0.614563,1.779487,"{'att': 222, 'def': 17}","{'att': 282, 'def': 15}",3,w,3,1,2.39405,1.52044,2.074
2019-12-29 16:30:00,3,14,0,a,1,1,0.363764,1.49124,-1.127476,"{'att': 384, 'def': 18}","{'att': 188, 'def': 30}",0,l,0,0,0.363764,1.49124,0.4244
2020-01-01 15:00:00,7,7,0,a,1,2,1.23252,1.07053,0.16199000000000008,"{'att': 169, 'def': 20}","{'att': 342, 'def': 17}",0,l,1,0,1.23252,1.07053,1.4698
2020-01-11 15:00:00,2,2,1,h,0,1,2.04805,0.184495,1.8635549999999999,"{'att': 142, 'def': 30}","{'att': 384, 'def': 23}",1,d,1,0,2.04805,0.184495,2.7887
2020-01-18 15:00:00,5,2,0,a,0,2,1.41604,0.786974,0.629066,"{'att': 199, 'def': 13}","{'att': 187, 'def': 36}",3,w,3,1,2.1772,0.786974,2.4401
2020-01-23 20:00:00,4,2,0,h,1,2,1.85442,1.59024,0.26417999999999986,"{'att': 358, 'def': 16}","{'att': 321, 'def': 27}",0,l,1,0,1.85442,1.59024,1.6036
2020-02-01 17:30:00,4,7,1,a,0,0,1.54211,1.18608,0.35603000000000007,"{'att': 271, 'def': 29}","{'att': 210, 'def': 29}",1,d,0,0,1.54211,1.18608,1.6286
2020-02-14 20:00:00,6,3,1,h,0,0,1.14491,0.527366,0.6175440000000001,"{'att': 277, 'def': 18}","{'att': 182, 'def': 28}",1,d,0,0,1.14491,0.527366,1.8959
2020-02-23 14:00:00,3,5,0,h,0,0,3.25033,0.360646,2.889684,"{'att': 370, 'def': 35}","{'att': 224, 'def': 23}",3,w,3,1,3.25033,0.360646,2.9495
2020-03-01 14:00:00,2,5,0,a,0,2,2.62251,1.63079,0.9917200000000002,"{'att': 394, 'def': 31}","{'att': 175, 'def': 25}",3,w,3,1,2.62251,1.63079,2.1365
2020-03-07 15:00:00,2,4,1,h,0,0,0.898221,0.308874,0.5893470000000001,"{'att': 360, 'def': 18}","{'att': 267, 'def': 28}",1,d,0,0,0.898221,0.308874,1.9036000000000002
2020-06-20 16:30:00,8,1,0,a,0,0,1.06433,0.44207,0.62226,"{'att': 193, 'def': 12}","{'att': 293, 'def': 17}",3,w,2,1,1.06433,0.44207,2.0544000000000002
2020-06-24 17:00:00,1,1,0,h,0,0,0.715002,0.0619009,0.6531011,"{'att': 193, 'def': 16}","{'att': 264, 'def': 18}",3,w,1,1,0.715002,0.0619009,1.9750999999999999
2020-06-27 11:30:00,5,3,0,a,0,0,0.703549,0.403418,0.300131,"{'att': 235, 'def': 14}","{'att': 201, 'def': 23}",3,w,1,1,0.703549,0.403418,1.6044
2020-07-04 16:30:00,8,1,0,h,1,2,0.985166,1.28273,-0.29756399999999994,"{'att': 303, 'def': 10}","{'att': 323, 'def': 26}",0,l,0,0,0.985166,1.28273,1.0742
2020-07-08 17:00:00,2,7,0,a,1,1,0.326909,0.470483,-0.14357399999999998,"{'att': 154, 'def': 13}","{'att': 340, 'def': 18}",0,l,0,0,0.326909,0.470483,1.0775000000000001
2020-07-12 11:00:00,4,3,0,h,0,0,2.10607,0.286561,1.8195089999999998,"{'att': 287, 'def': 20}","{'att': 354, 'def': 19}",3,w,3,1,2.86724,0.286561,2.8945
2020-07-15 17:00:00,3,6,1,a,0,1,1.2857,0.773179,0.5125210000000001,"{'att': 180, 'def': 8}","{'att': 201, 'def': 26}",1,d,1,0,1.2857,1.53435,1.0986
2020-07-20 19:15:00,4,1,0,h,0,0,1.48696,0.440119,1.0468410000000001,"{'att': 240, 'def': 17}","{'att': 257, 'def': 22}",3,w,2,1,1.48696,0.440119,2.3593
2020-07-26 15:00:00,2,7,0,a,1,2,0.164561,1.15938,-0.9948190000000001,"{'att': 392, 'def': 27}","{'att': 198, 'def': 29}",0,l,0,0,0.164561,1.15938,0.4276
