h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.126327,2.16287,0.126327,2.16287,"{'att': 425, 'def': 13}","{'att': 307, 'def': 14}",0,11,0,3,0.0587,l,2020-09-12 11:30:00,0,0,1,0,-2.036543
a,1.55503,1.45254,0.793862,0.691368,"{'att': 245, 'def': 26}","{'att': 259, 'def': 34}",4,5,3,4,1.4255,l,2020-09-19 14:00:00,0,0,1,0,0.10249399999999997
h,0.534675,2.03222,0.534675,2.03222,"{'att': 143, 'def': 24}","{'att': 307, 'def': 33}",5,10,0,3,0.36819999999999997,l,2020-09-28 17:00:00,0,0,1,0,-1.4975450000000001
a,0.969393,0.89359,0.969393,0.89359,"{'att': 297, 'def': 14}","{'att': 321, 'def': 22}",6,2,0,1,1.418,l,2020-10-04 13:00:00,0,0,1,0,0.07580299999999995
a,1.35611,1.66363,0.594945,0.902464,"{'att': 216, 'def': 17}","{'att': 349, 'def': 23}",1,1,1,1,1.0473,d,2020-10-18 11:00:00,0,1,0,1,-0.3075190000000001
h,1.05258,2.81049,1.05258,2.81049,"{'att': 181, 'def': 29}","{'att': 323, 'def': 15}",8,9,1,2,0.33120000000000005,l,2020-10-24 14:00:00,0,0,1,0,-1.75791
h,1.62247,0.482685,1.62247,0.482685,"{'att': 287, 'def': 23}","{'att': 187, 'def': 37}",4,3,2,0,2.3381,w,2020-11-02 17:30:00,1,0,0,3,1.139785
a,1.84922,1.42614,1.08806,1.42614,"{'att': 303, 'def': 8}","{'att': 222, 'def': 20}",5,6,0,1,1.7197,l,2020-11-07 20:00:00,0,0,1,0,-0.33807999999999994
h,1.87028,2.2508,1.10911,2.2508,"{'att': 286, 'def': 27}","{'att': 286, 'def': 21}",9,9,2,3,1.0824,l,2020-11-22 12:00:00,0,0,1,0,-1.1416899999999999
a,2.03719,1.27814,1.27602,1.27814,"{'att': 384, 'def': 22}","{'att': 136, 'def': 24}",7,9,2,1,1.9729,w,2020-11-30 17:30:00,1,0,0,3,-0.002120000000000122
a,0.287444,3.26328,0.287444,2.50211,"{'att': 501, 'def': 20}","{'att': 192, 'def': 30}",0,14,0,2,0.0424,l,2020-12-05 15:00:00,0,0,1,0,-2.2146660000000002
h,1.72509,1.82445,1.72509,1.06328,"{'att': 389, 'def': 12}","{'att': 87, 'def': 14}",5,10,1,1,1.2945,d,2020-12-13 16:30:00,0,1,0,1,0.66181
h,1.00448,0.462456,1.00448,0.462456,"{'att': 250, 'def': 22}","{'att': 203, 'def': 27}",5,4,0,0,1.9177000000000002,d,2020-12-16 20:00:00,0,1,0,1,0.5420240000000001
a,1.10645,1.26725,1.10645,0.506084,"{'att': 271, 'def': 16}","{'att': 276, 'def': 19}",4,6,1,1,1.1552000000000002,d,2020-12-19 20:00:00,0,1,0,1,0.600366
h,0.781855,0.119709,0.781855,0.119709,"{'att': 224, 'def': 26}","{'att': 158, 'def': 35}",6,0,0,0,2.006,d,2020-12-26 15:00:00,0,1,0,1,0.662146
a,1.05329,3.14372,1.05329,3.14372,"{'att': 299, 'def': 32}","{'att': 258, 'def': 31}",7,3,1,1,0.28200000000000003,d,2021-01-13 20:00:00,0,1,0,1,-2.09043
h,0.46126,1.37939,0.46126,1.37939,"{'att': 424, 'def': 21}","{'att': 158, 'def': 24}",6,13,0,1,0.6173,l,2021-01-16 17:30:00,0,0,1,0,-0.9181299999999999
h,0.753669,1.68401,0.753669,1.68401,"{'att': 338, 'def': 19}","{'att': 242, 'def': 33}",4,7,1,2,0.6264,l,2021-01-20 20:15:00,0,0,1,0,-0.930341
a,0.513226,2.29129,0.513226,2.29129,"{'att': 154, 'def': 18}","{'att': 233, 'def': 34}",2,12,0,0,0.2521,d,2021-01-27 19:30:00,0,1,0,1,-1.778064
a,1.52044,0.994664,1.52044,0.994664,"{'att': 149, 'def': 17}","{'att': 319, 'def': 22}",7,0,2,2,1.772,d,2021-01-30 15:00:00,0,1,0,1,0.525776
h,0.731288,1.71299,0.731288,1.71299,"{'att': 253, 'def': 33}","{'att': 361, 'def': 19}",10,6,0,2,0.47209999999999996,l,2021-02-03 18:00:00,0,0,1,0,-0.981702
h,1.60884,0.943539,1.60884,0.943539,"{'att': 174, 'def': 16}","{'att': 351, 'def': 15}",12,2,0,0,1.8686,d,2021-02-06 17:30:00,0,1,0,1,0.665301
