assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,8,0,0,0,0,0,1,0,2103,0,0,0,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2025-08-22T19:00:00Z,0,False,19,0,0,0,0,0,2,0,1512,0,0,5,1,0.0,0,-639,49,688,45,False,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2025-08-30T11:30:00Z,0,False,10,0,0,0,0,0,3,0,1274,0,0,0,2,0.0,0,-294,40,334,44,True,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2025-09-13T19:00:00Z,0,False,5,0,0,0,0,0,4,0,1149,0,0,2,2,0.0,0,-137,15,152,44,False,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,14,0,0,0,0,0,5,0,1105,0,0,1,2,0.0,0,-63,11,74,44,False,0
0,0,-8,0,1,0.3,1,229,0.00,0.00,0.00,1.24,53,2,0,0.2,1.4,2025-09-27T14:00:00Z,11,False,6,0,0,0,2,0,6,0,1072,0,0,3,1,0.0,-1,-43,30,73,44,True,1
0,0,11,0,4,1.4,5,229,0.02,0.02,0.00,0.93,65,0,0,1.6,14.6,2025-10-04T16:30:00Z,54,False,12,0,0,0,1,0,7,0,2011,1,1,1,2,0.0,1,611,740,129,44,True,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2025-10-18T11:30:00Z,0,False,16,0,0,0,0,0,8,0,2727,0,0,3,0,0.0,0,327,1028,701,44,False,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,85,0,0,0.0,0.0,2025-10-25T14:00:00Z,0,False,17,0,0,0,0,0,9,0,2184,0,0,2,1,0.0,0,-522,16,538,44,True,0
0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2025-11-01T17:30:00Z,0,False,18,0,0,0,0,0,10,0,1937,0,0,1,0,0.0,0,-262,12,274,44,False,0
