assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,False,13,0,0,0,0,0,1,0,4913,0,0,4,0,0.0,0,0,0,0,45,True,0
0,0,6,0,2,0.2,4,636,0.00,0.00,0.00,0.46,12,0,0,1.2,12.0,2025-08-23T14:00:00Z,34,False,4,0,0,0,1,0,2,0,5492,0,2,0,1,0.0,1,-570,108,678,45,False,0
0,0,4,0,8,19.2,10,636,0.05,0.05,0.00,1.93,30,3,0,4.3,21.8,2025-08-30T14:00:00Z,90,False,9,0,0,0,3,0,3,0,5422,1,2,3,2,2.0,3,-457,88,545,45,True,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,15,0,0,0,0,0,4,0,5539,0,0,0,1,0.0,0,-221,122,343,45,False,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,5597,0,0,3,1,0.0,0,-172,188,360,44,True,0
0,2,32,0,7,11.2,15,636,0.01,0.76,0.75,0.87,60,1,1,11.0,61.8,2025-09-27T19:00:00Z,90,False,18,0,0,0,3,0,6,0,5383,1,8,1,1,37.0,12,-330,68,398,44,False,0
0,0,4,0,4,0.7,6,636,0.01,0.01,0.00,1.15,70,1,0,1.0,9.2,2025-10-05T13:00:00Z,90,False,6,0,0,0,2,0,7,0,9204,1,2,1,1,0.0,1,3085,3671,586,44,True,1
0,0,9,0,4,12.3,8,636,0.36,0.36,0.00,0.65,78,2,0,4.2,21.4,2025-10-18T14:00:00Z,90,False,17,0,0,0,0,0,8,0,10601,1,4,0,2,8.0,1,1168,2168,1000,44,False,0
1,0,15,0,8,3.6,9,636,0.02,0.07,0.05,1.43,90,3,0,5.2,29.2,2025-10-26T14:00:00Z,90,False,3,0,0,0,2,0,9,0,11451,1,1,3,2,19.0,4,606,1345,739,44,True,0
0,0,4,0,8,0.7,11,636,0.01,0.01,0.00,1.39,94,3,0,2.5,24.4,2025-11-01T15:00:00Z,90,False,10,0,0,0,5,0,10,0,13334,1,3,0,3,0.0,2,1679,2878,1199,44,False,1
0,0,3,0,5,0.3,6,636,0.00,0.00,0.00,3.31,103,3,0,1.3,10.8,2025-11-08T20:00:00Z,90,False,7,0,0,0,1,0,11,0,10798,1,1,0,3,2.0,1,-2587,182,2769,44,False,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,8,0,0,0,0,0,12,0,10445,0,0,2,0,0.0,0,-607,308,915,44,True,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,9831,0,0,0,1,0.0,0,-687,103,790,44,False,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,16,0,0,0,0,0,14,0,10400,0,0,1,0,0.0,0,380,841,461,44,True,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2025-12-08T20:00:00Z,0,False,14,0,0,0,0,0,15,0,9421,0,0,4,1,0.0,0,-1002,80,1082,44,True,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2025-12-13T20:00:00Z,0,False,1,0,0,0,0,0,16,0,9331,0,0,1,2,0.0,0,-237,839,1076,44,False,0
0,0,9,0,9,0.2,13,636,0.00,0.00,0.00,1.28,170,2,0,2.5,23.2,2025-12-20T15:00:00Z,90,False,5,0,0,0,2,0,17,0,8579,1,4,2,0,2.0,3,-871,141,1012,44,True,0
0,0,12,0,2,0.3,3,636,0.00,0.75,0.75,1.54,176,2,1,7.8,43.0,2025-12-27T15:00:00Z,90,False,12,0,0,0,0,0,18,0,8403,1,1,1,2,35.0,7,-297,116,413,44,False,0
0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,14,0,0,0,0,0,19,0,8347,0,0,1,1,0.0,0,-131,207,338,44,False,0
0,0,21,1,6,0.3,6,636,0.00,0.00,0.00,0.25,200,0,0,0.9,9.0,2026-01-03T15:00:00Z,90,False,19,0,0,0,3,0,20,0,8127,1,0,0,3,0.0,6,-211,181,392,44,True,0
0,0,13,0,5,10.8,7,636,0.01,0.01,0.00,0.89,206,1,0,3.2,19.2,2026-01-07T19:30:00Z,90,False,9,0,0,0,3,0,21,0,9961,1,2,1,1,2.0,2,1597,1965,368,44,False,0
0,0,19,1,4,1.0,4,636,0.03,0.03,0.00,0.94,220,0,0,1.1,8.2,2026-01-18T14:00:00Z,90,False,15,0,0,0,0,0,22,0,9216,1,0,0,0,2.0,6,-670,468,1138,44,True,0
0,0,5,0,4,0.1,6,636,0.00,0.00,0.00,0.86,228,2,0,1.8,14.0,2026-01-24T15:00:00Z,90,False,13,0,0,0,3,0,23,0,10053,1,2,0,2,4.0,1,649,1023,374,44,False,0
0,0,9,0,3,0.3,5,636,0.00,0.06,0.06,0.56,240,1,0,1.9,13.4,2026-01-31T15:00:00Z,88,False,4,0,0,0,2,0,24,0,11948,1,2,2,0,5.0,2,1710,2487,777,44,True,0
