assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,9,0,2,24.7,3,610,0.07,0.07,0.00,0.68,5,3,0,5.1,17.8,2025-08-16T14:00:00Z,90,False,17,0,0,0,6,0,1,0,2496105,1,1,0,3,8.0,1,0,0,0,45,False,0
0,0,-8,0,5,19.8,5,610,0.06,0.06,0.00,2.74,20,5,0,3.7,17.0,2025-08-22T19:00:00Z,90,False,7,0,0,0,2,0,2,0,2297122,1,0,5,1,0.0,0,-257314,26509,283823,45,True,0
0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2025-08-31T13:00:00Z,0,False,16,0,0,0,0,0,3,0,1886141,0,0,3,0,0.0,0,-396365,12219,408584,44,False,0
0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2025-09-13T16:30:00Z,0,False,18,0,0,0,0,0,4,0,1572972,0,0,3,0,0.0,0,-361364,12605,373969,44,True,0
0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,8,0,0,0,0,0,5,0,1269810,0,0,2,1,0.0,0,-319969,4433,324402,43,True,0
0,0,0,0,0,0.0,0,610,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2025-09-29T19:00:00Z,0,False,9,0,0,0,0,0,6,0,972280,0,0,1,1,0.0,0,-299810,1614,301424,43,False,0
0,0,-3,0,6,1.4,6,610,0.01,0.01,0.00,2.60,61,2,0,1.1,7.2,2025-10-04T14:00:00Z,78,False,1,0,0,0,0,0,7,0,841458,1,0,0,2,2.0,1,-138747,1783,140530,43,False,0
0,0,3,0,2,5.6,4,610,0.01,0.01,0.00,0.84,80,1,0,1.5,7.6,2025-10-20T19:00:00Z,45,False,5,0,0,0,2,0,8,0,793625,0,2,2,0,2.0,1,-53751,8571,62322,43,True,0
0,0,4,0,4,17.7,5,610,0.07,0.07,0.00,1.49,87,2,0,3.0,12.4,2025-10-24T19:00:00Z,78,False,11,0,0,0,1,0,9,0,760002,1,1,1,2,0.0,1,-34994,4943,39937,43,False,0
1,0,17,0,10,5.1,11,610,0.02,0.02,0.00,0.52,100,1,0,2.6,21.0,2025-11-02T14:00:00Z,90,False,15,0,0,0,3,0,10,0,716650,1,1,1,3,0.0,7,-43092,2549,45641,43,True,0
0,0,3,0,9,2.0,11,610,0.01,0.01,0.00,1.06,110,2,0,2.0,15.6,2025-11-08T15:00:00Z,90,False,3,0,0,0,2,0,11,0,714246,1,2,2,3,2.0,3,-6431,10271,16702,43,True,0
0,0,0,0,10,14.7,11,610,0.08,0.08,0.00,4.05,112,2,0,2.9,14.2,2025-11-22T15:00:00Z,90,False,4,0,0,0,3,0,12,0,694676,1,1,2,2,0.0,2,-18214,4941,23155,43,False,1
0,0,6,0,5,8.3,6,610,0.04,0.04,0.00,1.24,130,2,0,2.3,12.6,2025-11-30T14:05:00Z,90,False,12,0,0,0,3,0,13,0,678763,1,1,2,0,2.0,1,-15212,3883,19095,42,True,0
0,0,22,0,9,22.9,12,610,0.05,0.05,0.00,1.56,138,1,0,5.9,35.6,2025-12-04T20:00:00Z,90,False,14,0,0,0,4,0,14,0,672481,1,3,1,1,0.0,3,-9031,3644,12675,42,False,1
0,0,14,0,9,46.2,10,610,0.07,0.07,0.00,1.87,143,1,0,7.5,27.0,2025-12-07T14:00:00Z,90,False,6,0,0,0,2,0,15,0,666122,1,1,1,1,2.0,4,-7281,6136,13417,42,False,0
0,0,-6,0,3,3.0,4,610,0.01,0.01,0.00,0.67,160,3,0,1.1,7.8,2025-12-14T14:00:00Z,90,False,2,0,0,0,2,0,16,0,647549,1,1,3,2,0.0,1,-19220,12772,31992,42,True,0
