id,xP
1,5.2
2,0.5
3,0.0
4,0.5
5,6.2
6,2.1
7,7.2
8,11.8
9,0.0
10,1.2
11,0.5
13,0.5
14,0.5
15,0.5
16,0.0
17,1.5
18,3.2
19,1.8
20,2.2
21,4.2
22,2.5
23,0.0
24,0.5
25,1.8
26,7.2
28,0.0
29,0.0
30,0.0
31,0.0
266,2.8
662,3.8
666,6.8
700,2.2
711,0.5
725,3.7
32,2.7
33,0.0
34,0.0
35,0.0
36,2.3
37,2.7
38,2.3
39,0.7
40,4.0
41,1.0
42,0.0
43,0.0
44,3.3
45,0.0
46,0.0
47,2.3
48,1.7
49,0.0
50,1.3
51,0.0
53,1.3
54,2.3
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,2.0
65,0.0
389,0.7
456,0.0
677,1.0
688,0.0
701,0.0
702,0.3
703,0.0
710,0.0
719,2.0
183,-1.5
184,0.0
185,-1.5
186,0.0
187,1.2
188,-1.5
189,0.0
190,3.8
191,2.2
192,2.2
193,-1.5
194,0.0
195,-1.5
196,0.0
197,-0.8
198,-1.5
199,-0.5
200,5.8
201,-1.5
202,1.2
203,-1.5
204,0.0
205,4.8
206,-1.5
207,1.2
208,0.0
209,-0.5
210,0.8
211,0.0
212,0.0
213,-1.5
214,-1.5
215,-1.2
216,0.0
217,1.8
218,-1.5
219,0.0
470,2.2
676,-0.2
680,-1.2
722,0.1
66,0.0
67,4.3
68,0.0
69,0.0
70,0.0
71,0.0
72,8.7
73,0.0
74,5.0
75,0.0
76,0.0
77,2.7
78,0.0
79,0.0
80,0.3
81,1.0
82,7.0
84,5.3
85,2.3
86,2.7
87,0.7
88,0.2
89,0.0
90,4.7
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,5.0
98,0.0
99,0.0
100,0.7
391,0.0
685,5.3
687,0.0
697,1.0
713,2.0
721,2.0
27,-0.5
83,4.8
101,2.2
102,-0.5
103,-0.5
104,-0.5
105,-0.5
106,4.5
107,3.8
108,1.2
109,-0.2
110,3.8
111,-0.2
112,0.0
113,3.5
114,-0.5
115,-0.5
116,0.2
117,-0.5
118,0.0
120,2.8
121,1.8
122,-0.5
123,2.2
124,3.5
125,-0.5
126,0.5
127,0.0
128,1.2
129,2.8
130,-0.5
131,-0.5
132,-0.1
133,-0.5
134,0.0
136,2.5
137,-0.5
138,0.0
139,1.7
140,0.0
141,0.0
142,0.0
143,0.0
144,0.3
145,1.0
146,2.7
147,0.0
148,1.3
150,0.0
151,1.7
152,1.3
153,0.0
154,0.0
155,0.0
156,0.0
157,4.7
158,0.7
159,0.0
160,4.0
161,0.0
162,3.3
163,1.3
164,0.0
165,0.0
166,1.7
167,0.7
169,1.0
170,2.3
171,0.0
172,0.0
173,1.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.3
179,0.0
180,0.3
181,0.0
168,0.8
220,4.2
221,0.5
222,0.0
223,0.5
224,4.5
225,1.5
226,8.5
227,0.0
228,3.2
229,0.2
230,1.2
231,0.0
232,4.2
233,0.5
234,0.0
235,2.1
236,4.5
237,9.2
238,3.2
239,1.5
240,0.0
241,8.5
243,1.5
244,0.2
245,0.0
246,0.8
247,0.0
248,0.0
249,10.8
250,0.0
251,0.0
252,1.2
453,0.8
672,0.5
253,5.5
254,0.5
255,0.5
256,6.8
257,7.2
258,4.8
259,0.5
260,8.2
261,5.8
262,0.0
263,0.8
264,0.0
265,0.1
267,0.0
268,0.0
269,0.8
270,2.5
271,3.5
272,2.2
273,0.0
274,0.5
275,0.5
276,1.8
277,0.0
278,0.5
279,0.0
280,0.0
281,0.5
