name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Reinildo Mandava,DEF,Sunderland,0.0,0,0,-1,0,1,0.0,1,541,0.00,0.00,0.00,0.04,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,1,False,15,0,0,0,0,0,31,0,353612,0,0,2,1,0.0,0,-9544,893,10437,38,False,1
Lorenzo Lucca,FWD,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,805,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2026-03-22T14:15:00Z,0,False,18,0,0,0,0,0,31,0,2139,0,0,3,0,0.0,0,-164,86,250,55,False,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2026-03-22T14:15:00Z,0,False,19,0,0,0,0,0,31,0,3124,0,0,0,2,0.0,0,-4,0,4,50,True,0
Ryan Christie,MID,Bournemouth,0.0,0,2,31,0,3,3.3,7,87,0.03,0.13,0.10,1.75,302,2,1,6.5,41.2,2026-03-20T20:00:00Z,72,False,14,0,0,0,2,0,31,0,8072,1,2,2,2,20.0,9,75,212,137,49,True,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,765,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,17,0,0,0,0,0,31,0,3896,0,0,2,1,0.0,0,-49,113,162,40,True,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2026-03-21T15:00:00Z,0,False,10,0,0,0,0,0,31,0,2977,0,0,1,3,0.0,0,40,120,80,48,False,0
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2026-03-22T14:15:00Z,0,False,2,0,0,0,0,0,31,0,139932,0,0,0,2,0.0,0,-746,0,746,59,False,0
Jorrel Hato,DEF,Chelsea,0.0,0,0,7,0,6,25.4,8,672,0.06,0.06,0.00,1.18,304,3,0,5.6,25.0,2026-03-21T17:30:00Z,90,False,9,0,0,0,7,0,31,0,24367,1,2,0,3,6.0,1,291,667,376,46,False,0
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2026-03-21T20:00:00Z,0,False,11,0,0,0,0,0,31,0,4090,0,0,0,0,0.0,0,-26,0,26,44,False,0
Bashir Humphreys,DEF,Burnley,0.0,0,0,2,0,6,0.5,7,193,0.00,0.00,0.00,3.15,305,3,0,2.3,20.8,2026-03-21T15:00:00Z,90,False,10,0,0,0,8,0,31,0,17854,1,1,1,3,2.0,1,66,808,742,39,False,0
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2026-03-20T20:00:00Z,0,False,14,0,0,0,0,0,31,0,7781,0,0,2,2,0.0,0,-26,0,26,45,True,0
Enock Agyei,MID,Burnley,0.0,0,0,0,0,0,0.0,0,203,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2026-03-21T15:00:00Z,0,False,10,0,0,0,0,0,31,0,6079,0,0,1,3,0.0,0,0,70,70,47,False,0
Callum Bates,MID,Everton,0.0,0,0,0,0,0,0.0,0,306,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2026-03-21T17:30:00Z,0,False,7,0,0,0,0,0,31,0,12567,0,0,0,3,0.0,0,-302,121,423,43,True,0
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0,0.0,0,289,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2026-03-21T17:30:00Z,0,False,7,0,0,0,0,0,31,0,11732,0,0,0,3,0.0,0,-119,0,119,39,True,0
Etienne Green,GK,Burnley,0.0,0,0,0,0,0,0.0,0,184,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2026-03-21T15:00:00Z,0,False,10,0,0,0,0,0,31,0,20606,0,0,1,3,0.0,0,-149,0,149,40,False,0
Destiny Udogie,DEF,Spurs,0.0,0,0,-6,0,0,16.5,1,574,0.12,0.12,0.00,1.28,309,2,0,2.6,5.0,2026-03-22T14:15:00Z,45,False,16,0,0,0,2,0,31,0,38614,0,1,3,0,4.0,-1,48,172,124,43,True,1
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,15,0,0,0,0,0,31,0,45913,0,0,2,1,0.0,0,-560,84,644,39,False,0
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,96,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2026-03-20T20:00:00Z,0,False,14,0,0,0,0,0,31,0,3872,0,0,2,2,0.0,0,-11,0,11,45,True,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,592,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2026-03-22T14:15:00Z,0,False,16,0,0,0,0,0,31,0,419,0,0,3,0,0.0,0,0,0,0,50,True,0
Pape Matar Sarr,MID,Spurs,0.0,0,0,18,0,2,25.2,7,593,0.03,0.12,0.09,1.48,309,3,0,4.6,13.0,2026-03-22T14:15:00Z,90,False,16,0,0,0,3,0,31,0,143129,1,2,3,0,8.0,2,-263,3572,3835,45,True,0
Hákon Rafn Valdimarsson,GK,Brentford,0.0,0,0,0,0,0,0.0,0,105,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2026-03-21T20:00:00Z,0,False,11,0,0,0,0,0,31,0,76626,0,0,0,0,0.0,0,-964,161,1125,39,False,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,460,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2026-03-20T20:00:00Z,0,False,4,0,0,0,0,0,31,0,3267,0,0,2,2,0.0,0,-10,0,10,45,False,0
Jaydon Jones,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,822,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,15,0,0,0,0,0,31,0,81,0,0,2,1,0.0,0,16,27,11,45,False,0
Marcos Senesi Barón,DEF,Bournemouth,0.0,0,0,5,0,5,11.8,5,72,0.03,0.05,0.02,1.77,302,2,0,3.0,14.8,2026-03-20T20:00:00Z,90,False,14,0,0,0,4,0,31,0,2794462,1,0,2,2,3.0,1,180346,214177,33831,51,True,0
Tyler Morton,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2026-03-21T12:45:00Z,0,False,6,0,0,0,0,0,31,0,266,0,0,1,2,0.0,0,0,0,0,45,False,0
Alexis Mac Allister,MID,Liverpool,0.0,0,0,9,0,2,20.7,5,386,0.03,0.17,0.14,2.17,303,2,0,5.3,6.4,2026-03-21T12:45:00Z,90,False,6,0,0,0,3,0,31,0,356775,1,0,1,2,26.0,1,27556,34930,7374,63,False,1
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,17,0,0,0,0,0,31,0,14260,0,0,2,1,0.0,0,-59,0,59,39,True,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2026-03-21T15:00:00Z,0,False,3,0,0,0,0,0,31,0,18707,0,0,1,3,0.0,0,-93,103,196,38,True,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,15,0,0,0,0,0,31,0,10561,0,0,2,1,0.0,0,-20,0,20,44,False,0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,5,0,0,4.5,2,326,0.01,0.01,0.00,0.54,301,1,0,1.3,6.4,2026-03-22T14:15:00Z,45,False,2,0,0,0,2,0,31,0,19760,0,0,0,2,2.0,1,-48,151,199,51,False,0
Yasin Ayari,MID,Brighton,0.0,0,0,8,0,0,10.3,0,166,0.05,0.12,0.07,0.03,303,0,0,2.7,3.2,2026-03-21T12:45:00Z,7,False,12,0,0,0,0,0,31,0,47421,0,0,1,2,13.0,1,-2387,477,2864,48,True,0
Thierno Barry,FWD,Everton,0.0,0,0,0,0,1,0.3,1,310,0.00,0.00,0.00,0.04,304,0,0,0.4,2.0,2026-03-21T17:30:00Z,9,False,7,0,0,0,0,0,31,0,106950,0,0,0,3,2.0,1,-7081,1922,9003,57,True,0
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2026-03-22T14:15:00Z,0,False,2,0,0,0,0,0,31,0,4703,0,0,0,2,0.0,0,-87,10,97,43,False,0
Brenden Aaronson,MID,Leeds,0.0,0,0,6,1,0,12.1,5,350,0.01,0.05,0.04,0.36,306,0,0,2.1,2.2,2026-03-21T20:00:00Z,68,False,5,0,0,0,4,0,31,0,75355,1,1,0,0,7.0,3,-1151,3123,4274,54,True,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,3,0,0,0.0,0,561,0.00,0.00,0.00,0.04,308,0,0,0.1,1.0,2026-03-22T12:00:00Z,1,False,15,0,0,0,0,0,31,0,67461,0,0,2,1,0.0,1,-1760,439,2199,52,False,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2026-03-21T15:00:00Z,0,False,3,0,0,0,0,0,31,0,614,0,0,1,3,0.0,0,-3,22,25,45,True,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2026-03-21T15:00:00Z,0,False,3,0,0,0,0,0,31,0,922,0,0,1,3,0.0,0,-16,0,16,40,True,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,15,0,0,0,0,0,31,0,2207,0,0,2,1,0.0,0,-12,4,16,49,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2026-03-20T20:00:00Z,0,False,4,0,0,0,0,0,31,0,18266,0,0,2,2,0.0,0,-22,0,22,49,False,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,0,0,-1,0,1,6.8,3,453,0.05,0.05,0.00,0.48,304,2,0,1.5,0.4,2026-03-21T17:30:00Z,45,False,9,0,0,0,2,0,31,0,61949,0,0,0,3,8.0,0,-452,1144,1596,64,False,1
Tammy Abraham,FWD,Aston Villa,0.0,0,0,2,0,0,0.0,0,808,0.00,0.02,0.02,0.04,301,0,0,0.0,0.0,2026-03-22T14:15:00Z,3,False,19,0,0,0,0,0,31,0,30911,0,0,0,2,2.0,1,-1274,1814,3088,60,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2026-03-22T12:00:00Z,0,False,15,0,0,0,0,0,31,0,3598,0,0,2,1,0.0,0,-14,0,14,48,False,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,14,1,1,6.2,10,242,0.02,0.25,0.23,0.93,304,0,0,5.0,16.6,2026-03-21T17:30:00Z,88,False,7,0,0,0,5,0,31,0,614234,1,4,0,3,27.0,3,3125,24448,21323,51,True,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,9,0,1,29.0,1,478,0.11,0.11,0.00,1.05,308,1,0,3.7,8.0,2026-03-22T12:00:00Z,64,False,17,0,0,0,2,0,31,0,188902,1,0,2,1,0.0,2,4207,5553,1346,49,True,0
