name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Reinildo Mandava,DEF,Sunderland,0.0,0,0,-5,0,3,15.3,3,541,0.01,0.01,0.00,1.86,321,3,0,2.5,7.8,2026-04-19T13:00:00Z,62,False,2,0,0,0,2,0,33,0,356373,1,0,3,4,2.0,1,-94,5975,6069,38,False,0
Lorenzo Lucca,FWD,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,805,0.00,0.00,0.00,0.00,329,0,0,0.0,0.0,2026-04-19T13:00:00Z,0,False,3,0,0,0,0,0,33,0,1917,0,0,1,4,0.0,0,-169,47,216,54,True,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.00,321,0,0,0.0,0.0,2026-04-19T13:00:00Z,0,False,17,0,0,0,0,0,33,0,3120,0,0,3,4,0.0,0,-1,0,1,50,True,0
Ryan Christie,MID,Bournemouth,0.0,0,0,9,1,3,14.5,10,87,0.13,0.14,0.01,0.47,328,0,0,2.6,10.8,2026-04-18T14:00:00Z,64,False,15,0,0,0,5,0,33,0,30909,1,2,2,1,1.0,2,6624,7656,1032,49,False,1
Ryan Christie,MID,Bournemouth,0.0,0,0,15,0,1,13.7,8,87,0.05,0.22,0.17,0.45,332,1,0,8.1,10.8,2026-04-22T19:00:00Z,72,False,11,0,0,0,7,0,33,0,30909,1,0,2,2,56.0,2,6624,7656,1032,49,True,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,765,0.00,0.00,0.00,0.00,328,0,0,0.0,0.0,2026-04-18T14:00:00Z,0,False,4,0,0,0,0,0,33,0,4066,0,0,2,1,0.0,0,-14,116,130,40,True,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,329,0,0,0.0,0.0,2026-04-19T13:00:00Z,0,False,16,0,0,0,0,0,33,0,2896,0,0,1,4,0.0,0,-85,26,111,48,False,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2026-04-22T19:00:00Z,0,False,13,0,0,0,0,0,33,0,2896,0,0,1,0,0.0,0,-85,26,111,48,True,0
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,324,0,0,0.0,0.0,2026-04-20T19:00:00Z,0,False,8,0,0,0,0,0,33,0,138568,0,0,0,0,0.0,0,-556,0,556,59,False,0
Jorrel Hato,DEF,Chelsea,0.0,0,0,12,0,4,3.1,6,672,0.02,0.02,0.00,0.29,323,1,0,1.7,14.0,2026-04-18T19:00:00Z,90,False,14,0,0,0,6,0,33,0,25468,1,2,1,0,0.0,1,999,1357,358,46,True,1
