name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Reinildo Mandava,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,337790,0,0,0,0,0.0,0,-27152,297,27449,39,True,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,1,0,0,0,0,0,19,0,3193,0,0,1,4,0.0,0,-17,0,17,50,False,0
Ryan Christie,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,87,0.00,0.00,0.00,0.00,184,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,7,0,0,0,0,0,19,0,7123,0,0,2,2,0.0,0,82,254,172,49,False,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,765,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,3,0,0,0,0,0,19,0,1386,0,0,3,1,0.0,0,375,536,161,40,False,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,15,0,0,0,0,0,19,0,2789,0,0,3,1,0.0,0,-44,36,80,48,True,0
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,1,3,32,0,0,27.6,7,612,0.23,1.02,0.79,2.87,190,2,1,10.0,53.8,2025-12-30T19:30:00Z,82,False,6,0,0,0,3,0,19,0,191723,1,4,2,2,19.0,13,5023,11474,6451,59,True,0
Jorrel Hato,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,672,0.00,0.00,0.00,0.00,184,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,4,0,0,0,0,0,19,0,20623,0,0,2,2,0.0,0,-258,164,422,46,True,0
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,18,0,0,0,0,0,19,0,4938,0,0,0,0,0.0,0,-75,102,177,44,True,0
Bashir Humphreys,DEF,Burnley,0.0,0,0,20,0,6,4.2,6,193,0.08,0.08,0.00,1.33,183,1,0,2.8,20.2,2025-12-30T19:30:00Z,75,False,15,0,0,0,6,0,19,0,8560,0,0,3,1,4.0,2,429,540,111,39,True,0
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,184,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,7,0,0,0,0,0,19,0,7896,0,0,2,2,0.0,0,-85,0,85,45,False,0
Enock Agyei,MID,Burnley,0.0,0,0,0,0,0,0.0,0,203,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,15,0,0,0,0,0,19,0,5805,0,0,3,1,0.0,0,-2,185,187,47,True,0
Callum Bates,MID,Everton,0.0,0,0,0,0,0,0.0,0,306,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,16,0,0,0,0,0,19,0,10015,0,0,2,0,0.0,0,-32,358,390,43,False,0
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0,0.0,0,289,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,16,0,0,0,0,0,19,0,14037,0,0,2,0,0.0,0,-129,109,238,39,False,0
Etienne Green,GK,Burnley,0.0,0,0,0,0,0,0.0,0,184,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,15,0,0,0,0,0,19,0,22760,0,0,3,1,0.0,0,-405,0,405,40,True,0
Destiny Udogie,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,574,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,5,0,0,0,0,0,19,0,39690,0,0,0,0,0.0,0,-968,27,995,43,False,0
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,48584,0,0,0,0,0.0,0,-417,358,775,39,True,0
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,96,0.00,0.00,0.00,0.00,184,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,7,0,0,0,0,0,19,0,4101,0,0,2,2,0.0,0,-38,0,38,45,False,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,592,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,5,0,0,0,0,0,19,0,432,0,0,0,0,0.0,0,-1,0,1,50,False,0
Pape Matar Sarr,MID,Spurs,0.0,0,0,0,0,0,0.0,0,593,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,5,0,0,0,0,0,19,0,109458,0,0,0,0,0.0,0,-5726,298,6024,45,False,0
Hákon Rafn Valdimarsson,GK,Brentford,0.0,0,0,0,0,0,0.0,0,105,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,18,0,0,0,0,0,19,0,85332,0,0,0,0,0.0,0,-1572,447,2019,39,True,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,460,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,20,0,0,0,0,0,19,0,3402,0,0,1,1,0.0,0,-29,0,29,45,True,0
Marcos Senesi Barón,DEF,Bournemouth,0.0,0,0,1,0,11,0.3,11,72,0.01,0.02,0.01,2.31,184,2,0,2.7,23.4,2025-12-30T19:30:00Z,90,False,7,0,0,0,2,0,19,0,1885258,1,0,2,2,3.0,3,-146341,26576,172917,49,False,0
Tyler Morton,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,186,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,11,0,0,0,0,0,19,0,278,0,0,0,0,0.0,0,-1,0,1,45,True,0
Alexis Mac Allister,MID,Liverpool,0.0,0,0,3,0,1,4.3,2,386,0.06,0.08,0.02,0.16,186,0,0,0.9,2.6,2026-01-01T17:30:00Z,24,False,11,0,0,0,1,0,19,0,180286,0,0,0,0,2.0,1,-3026,5651,8677,62,True,0
André Trindade da Costa Neto,MID,Wolves,0.0,0,0,0,0,0,0.0,0,643,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,14,0,0,0,0,0,19,0,8578,0,0,1,1,0.0,0,-513,74,587,53,False,0
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,3,0,0,0,0,0,19,0,15860,0,0,3,1,0.0,0,-111,99,210,39,False,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,8,0,0,0,0,0,19,0,18726,0,0,1,1,0.0,0,-234,179,413,38,False,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,11115,0,0,0,0,0.0,0,-114,0,114,44,True,0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,2,0,0,0.3,0,326,0.00,0.00,0.00,0.00,185,0,0,0.2,0.0,2026-01-01T17:30:00Z,5,False,8,0,0,0,0,0,19,0,18140,0,0,1,1,2.0,1,-196,261,457,51,False,0
Yasin Ayari,MID,Brighton,0.0,0,0,9,0,4,8.3,14,166,0.02,0.20,0.18,2.06,190,2,0,2.1,4.4,2025-12-30T19:30:00Z,90,False,19,0,0,0,7,0,19,0,28121,1,3,2,2,8.0,4,2155,3147,992,48,False,0
Mateo Kovačić,MID,Man City,0.0,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,17,0,0,0,0,0,19,0,2480,0,0,0,0,0.0,0,-16,7,23,59,False,0
Thierno Barry,FWD,Everton,0.0,0,0,26,1,1,12.1,2,310,0.02,0.54,0.52,1.31,188,0,1,6.4,33.0,2025-12-30T19:30:00Z,84,False,16,0,0,0,1,0,19,0,51953,1,0,2,0,19.0,6,-3409,1866,5275,57,False,0
Ollie Scarles,DEF,West Ham,0.0,0,0,21,0,10,25.8,13,608,0.12,0.26,0.14,2.94,190,2,0,5.9,22.8,2025-12-30T19:30:00Z,90,False,6,0,0,0,9,0,19,0,3744,1,3,2,2,10.0,3,97,158,61,43,True,0
Rico Lewis,DEF,Man City,0.0,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,17,0,0,0,0,0,19,0,167176,0,0,0,0,0.0,0,-2109,888,2997,47,False,0
Brenden Aaronson,MID,Leeds,0.0,0,0,5,1,0,3.7,4,350,0.02,0.02,0.00,1.86,186,0,0,0.7,1.6,2026-01-01T17:30:00Z,69,False,12,0,0,0,3,0,19,0,16818,1,1,0,0,2.0,3,444,1503,1059,54,False,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,9,1,3,1.3,6,561,0.02,0.32,0.30,2.25,189,0,0,4.2,8.8,2026-01-01T20:00:00Z,90,False,13,0,0,0,3,0,19,0,67987,1,0,0,0,32.0,2,-1123,383,1506,52,True,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,8,0,0,0,0,0,19,0,231,0,0,1,1,0.0,0,42,63,21,45,False,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,8,0,0,0,0,0,19,0,525,0,0,1,1,0.0,0,-4,0,4,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,-1,0,0,0.2,0,10,0.00,0.00,0.00,2.00,181,1,0,0.0,0.2,2025-12-30T20:15:00Z,13,False,2,0,0,0,1,0,19,0,204947,0,0,1,4,0.0,1,-6426,2566,8992,51,True,0
Hugo Bueno López,DEF,Wolves,0.0,1,0,15,0,3,2.7,5,633,0.02,0.10,0.08,0.84,187,1,0,3.5,12.8,2025-12-30T20:15:00Z,90,False,14,0,0,0,2,0,19,0,8257,1,2,1,1,19.0,5,-165,73,238,43,False,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,1983,0,0,0,0,0.0,0,-11,0,11,49,True,0
Toti Gomes,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,14,0,0,0,0,0,19,0,11501,0,0,1,1,0.0,0,-704,12,716,42,False,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,267,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,10,0,0,0,0,0,19,0,274009,0,0,1,1,0.0,0,-12160,79,12239,64,True,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,17,0,0,0,0,0,19,0,33685,0,0,0,0,0.0,0,-211,267,478,54,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,20,0,0,0,0,0,19,0,18763,0,0,1,1,0.0,0,-68,0,68,49,True,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,10,0,0,0,0,0,19,0,37440,0,0,1,1,0.0,0,-943,10,953,44,True,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,1,0,12,0,1,36.3,2,453,0.19,0.19,0.00,2.77,184,2,0,7.0,23.2,2025-12-30T19:30:00Z,45,False,4,0,0,0,1,0,19,0,72784,1,0,2,2,10.0,4,102,5194,5092,64,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,3944,0,0,0,0,0.0,0,-8,63,71,48,True,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,0,0,0,0.0,0,242,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,16,0,0,0,0,0,19,0,487539,0,0,2,0,0.0,0,-139505,2482,141987,50,False,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,478,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,3,0,0,0,0,0,19,0,164894,0,0,3,1,0.0,0,-3389,47,3436,49,False,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,0.0,0,0,12,1,2,14.7,7,673,0.06,0.06,0.00,0.83,182,0,0,2.9,10.0,2026-01-01T20:00:00Z,79,False,5,0,0,0,2,0,19,0,131029,1,3,0,0,4.0,2,-6563,1484,8047,55,False,1
Tino Livramento,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,183,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,3,0,0,0,0,0,19,0,292866,0,0,3,1,0.0,0,-30283,93,30376,49,False,0
Issa Diop,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,320,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,8,0,0,0,0,0,19,0,8995,0,0,1,1,0.0,0,-64,143,207,43,False,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,20,0,0,0,0,0,19,0,33680,0,0,1,1,0.0,0,-70,0,70,63,True,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,5,0,0,0,0,0,19,0,77954,0,0,0,0,0.0,0,-855,691,1546,43,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,8,0,6,12.0,7,38,0.11,0.11,0.00,3.04,181,4,0,3.9,26.8,2025-12-30T20:15:00Z,90,False,1,0,0,0,3,0,19,0,923717,1,1,1,4,0.0,0,-16307,17467,33774,44,False,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,10,0,0,0,0,0,19,0,1481,0,0,1,1,0.0,0,1,23,22,40,True,0
Leon Routh,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,768,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,1,0,0,0,0,0,19,0,479,0,0,1,4,0.0,0,36,70,34,40,False,0
Archie Gray,MID,Spurs,0.0,0,0,7,1,1,5.3,5,591,0.01,0.26,0.25,0.83,182,0,0,2.6,9.6,2026-01-01T20:00:00Z,90,False,5,0,0,0,4,0,19,0,15714,1,0,0,0,11.0,3,1895,2207,312,48,False,0
Noah Sadiki,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,552,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,6085,0,0,0,0,0.0,0,-204,21,225,50,True,0
Sávio Moreira de Oliveira,MID,Man City,0.0,0,0,1,0,1,11.2,5,415,0.06,0.70,0.64,0.57,189,0,0,4.0,5.8,2026-01-01T20:00:00Z,50,False,17,0,0,0,4,0,19,0,56225,1,0,0,0,23.0,1,-579,607,1186,69,False,0
Nathan Collins,DEF,Brentford,0.0,0,3,40,1,6,2.3,8,106,0.01,0.09,0.08,1.01,182,0,0,5.6,26.2,2026-01-01T20:00:00Z,90,False,18,0,0,0,7,0,19,0,191765,1,2,0,0,27.0,9,-4164,6577,10741,49,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,15,0,2,5.3,6,459,0.05,0.08,0.03,1.11,187,1,0,2.2,7.4,2025-12-30T20:15:00Z,74,False,20,0,0,0,3,0,19,0,22805,1,1,1,1,9.0,2,3894,4658,764,47,True,0
Lewis Hall,DEF,Newcastle,0.0,0,0,22,0,8,16.1,10,473,0.12,0.17,0.05,1.09,183,1,0,5.4,29.0,2025-12-30T19:30:00Z,90,False,3,0,0,0,7,0,19,0,410301,1,2,3,1,9.0,4,158001,162752,4751,52,False,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,16,0,18,3.9,22,230,0.03,0.03,0.00,3.14,184,2,0,6.5,57.4,2025-12-30T19:30:00Z,90,False,4,0,0,0,9,0,19,0,63666,1,4,2,2,4.0,3,-2325,3871,6196,44,True,0
