name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Reinildo Mandava,DEF,Sunderland,0.0,0,0,32,1,8,1.7,10,541,0.01,0.01,0.00,0.62,358,0,0,2.4,22.0,2026-05-09T14:00:00Z,90,False,14,0,0,0,4,0,36,0,373891,1,2,0,0,0.0,8,-1306,5926,7232,38,True,0
Lorenzo Lucca,FWD,Nott'm Forest,0.0,0,0,-1,0,0,0.3,2,805,0.00,0.07,0.07,0.02,357,0,0,0.6,0.0,2026-05-10T13:00:00Z,7,False,15,0,0,0,2,0,36,0,1872,0,0,1,1,8.0,1,-46,74,120,54,True,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.00,352,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,3,0,0,0,0,0,36,0,3113,0,0,2,2,0.0,0,-3,0,3,50,False,0
Ryan Christie,MID,Bournemouth,0.0,0,0,-1,0,2,13.4,5,87,0.03,0.03,0.00,0.57,354,0,0,1.5,2.0,2026-05-09T14:00:00Z,41,False,10,0,0,0,2,1,36,0,19006,1,1,1,0,0.0,-2,-1844,303,2147,49,False,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,765,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,16,0,0,0,0,0,36,0,4309,0,0,1,1,0.0,0,-9,116,125,40,False,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,2,0,0,0.0,1,216,0.00,0.17,0.17,0.10,352,0,0,1.2,1.2,2026-05-10T13:00:00Z,11,False,2,0,0,0,1,0,36,0,2963,0,0,2,2,11.0,1,50,102,52,48,True,0
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2026-05-10T15:30:00Z,0,False,1,0,0,0,0,0,36,0,137366,0,0,1,0,0.0,0,-433,0,433,59,True,0
Jorrel Hato,DEF,Chelsea,0.0,0,0,12,0,5,2.0,10,672,0.01,0.01,0.00,0.56,355,1,0,2.4,21.8,2026-05-09T11:30:00Z,90,False,12,0,0,0,4,0,36,0,24197,1,5,1,1,0.0,3,-392,143,535,46,False,1
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2026-05-09T16:30:00Z,0,False,13,0,0,0,0,0,36,0,3996,0,0,0,3,0.0,0,-14,0,14,44,False,0
Bashir Humphreys,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,193,0.00,0.00,0.00,0.00,352,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,2,0,0,0,0,0,36,0,15757,0,0,2,2,0.0,0,-438,80,518,39,True,0
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,10,0,0,0,0,0,36,0,7688,0,0,1,0,0.0,0,-24,0,24,45,False,0
Enock Agyei,MID,Burnley,0.0,0,0,0,0,0,0.0,0,203,0.00,0.00,0.00,0.00,352,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,2,0,0,0,0,0,36,0,6245,0,0,2,2,0.0,0,44,107,63,47,True,0
Callum Bates,MID,Everton,0.0,0,0,0,0,0,0.0,0,306,0.00,0.00,0.00,0.00,353,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,8,0,0,0,0,0,36,0,12297,0,0,2,2,0.0,0,15,277,262,43,False,0
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0,0.0,0,289,0.00,0.00,0.00,0.00,353,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,8,0,0,0,0,0,36,0,11337,0,0,2,2,0.0,0,-83,0,83,39,False,0
Etienne Green,GK,Burnley,0.0,0,0,0,0,0,0.0,0,184,0.00,0.00,0.00,0.00,352,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,2,0,0,0,0,0,36,0,20250,0,0,2,2,0.0,0,-88,0,88,40,True,0
Destiny Udogie,DEF,Spurs,0.0,0,0,10,0,5,3.1,7,574,0.01,0.01,0.00,1.10,359,1,0,1.5,10.2,2026-05-11T19:00:00Z,84,False,11,0,0,0,3,0,36,0,40341,1,2,1,1,2.0,2,574,799,225,43,True,0
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,14,0,0,0,0,0,36,0,43355,0,0,0,0,0.0,0,-302,154,456,39,True,0
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,96,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,10,0,0,0,0,0,36,0,3842,0,0,1,0,0.0,0,-5,0,5,45,False,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,592,0.00,0.00,0.00,0.00,359,0,0,0.0,0.0,2026-05-11T19:00:00Z,0,False,11,0,0,0,0,0,36,0,417,0,0,1,1,0.0,0,-1,0,1,50,True,0
Jesse Derry,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,829,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2026-05-09T11:30:00Z,0,False,12,0,0,0,0,0,36,0,106,0,0,1,1,0.0,0,45,66,21,45,False,0
Pape Matar Sarr,MID,Spurs,0.0,0,0,0,0,0,0.0,0,593,0.00,0.00,0.00,0.00,359,0,0,0.0,0.0,2026-05-11T19:00:00Z,0,False,11,0,0,0,0,0,36,0,127203,0,0,1,1,0.0,0,-18,3797,3815,45,True,0
Hákon Rafn Valdimarsson,GK,Brentford,0.0,0,0,0,0,0,0.0,0,105,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2026-05-09T16:30:00Z,0,False,13,0,0,0,0,0,36,0,112430,0,0,0,3,0.0,0,7845,10117,2272,38,False,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,460,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,17,0,0,0,0,0,36,0,3226,0,0,0,0,0.0,0,-8,0,8,45,False,0
Jaydon Jones,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,822,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,14,0,0,0,0,0,36,0,333,0,0,0,0,0.0,0,30,53,23,45,True,0
Marcos Senesi Barón,DEF,Bournemouth,0.0,0,0,26,1,10,1.8,10,72,0.04,0.04,0.00,1.33,354,0,0,3.2,30.6,2026-05-09T14:00:00Z,90,False,10,0,0,0,5,0,36,0,2774808,1,0,1,0,0.0,8,66807,142786,75979,52,False,0
Adam Armstrong,FWD,Wolves,0.0,0,0,3,0,2,0.3,3,817,0.00,0.00,0.00,1.62,351,3,0,0.8,2.0,2026-05-09T14:00:00Z,90,False,6,0,0,0,1,0,36,0,8117,1,0,0,3,6.0,2,-1187,771,1958,52,False,0
Tyler Morton,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2026-05-09T11:30:00Z,0,False,7,0,0,0,0,0,36,0,266,0,0,1,1,0.0,0,0,0,0,45,True,0
Alexis Mac Allister,MID,Liverpool,0.0,0,0,2,0,1,4.8,4,386,0.01,0.05,0.04,0.50,355,1,0,0.5,0.0,2026-05-09T11:30:00Z,90,False,7,0,0,0,2,0,36,0,241407,1,1,1,1,4.0,1,-12138,3906,16044,62,True,1
André Trindade da Costa Neto,MID,Wolves,0.0,0,0,8,0,2,15.5,10,643,0.08,0.08,0.00,1.62,351,3,0,2.6,10.0,2026-05-09T14:00:00Z,90,False,6,0,0,0,7,0,36,0,13994,1,1,0,3,0.0,1,-1722,312,2034,52,False,1
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,16,0,0,0,0,0,36,0,14017,0,0,1,1,0.0,0,-50,0,50,39,False,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,4,0,0,0,0,0,36,0,18759,0,0,1,0,0.0,0,-92,136,228,38,True,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,14,0,0,0,0,0,36,0,10465,0,0,0,0,0.0,0,-12,0,12,44,True,0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2026-05-10T15:30:00Z,0,False,1,0,0,0,0,0,36,0,19924,0,0,1,0,0.0,0,-126,125,251,51,True,0
Yasin Ayari,MID,Brighton,0.0,0,0,2,0,0,0.1,0,166,0.00,0.00,0.00,0.11,351,0,0,0.0,0.0,2026-05-09T14:00:00Z,14,False,20,0,0,0,0,0,36,0,50462,0,0,0,3,0.0,1,-750,2277,3027,48,True,0
Mateo Kovačić,MID,Man City,0.0,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2026-05-09T16:30:00Z,0,False,5,0,0,0,0,0,36,0,3085,0,0,0,3,0.0,0,166,205,39,58,True,0
Mateo Kovačić,MID,Man City,0.0,0,0,5,0,0,1.8,2,422,0.02,0.02,0.00,0.15,307,0,0,0.7,5.0,2026-05-13T19:00:00Z,11,False,8,0,0,0,1,0,36,0,3085,0,1,0,3,0.0,1,166,205,39,58,True,0
Thierno Barry,FWD,Everton,0.0,0,0,3,0,1,11.1,2,310,0.04,0.04,0.00,0.95,353,1,0,2.1,4.2,2026-05-10T13:00:00Z,20,False,8,0,0,0,1,0,36,0,98360,0,0,2,2,6.0,1,4669,8401,3732,57,False,0
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2026-05-10T15:30:00Z,0,False,1,0,0,0,0,0,36,0,4824,0,0,1,0,0.0,0,-34,19,53,43,True,0
Rico Lewis,DEF,Man City,0.0,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2026-05-09T16:30:00Z,0,False,5,0,0,0,0,0,36,0,153873,0,0,0,3,0.0,0,-144,504,648,46,True,0
Rico Lewis,DEF,Man City,0.0,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2026-05-13T19:00:00Z,0,False,8,0,0,0,0,0,36,0,153873,0,0,0,3,0.0,0,-144,504,648,46,True,0
Jimmy Sinclair,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,836,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2026-05-10T13:00:00Z,0,False,15,0,0,0,0,0,36,0,0,0,0,1,1,0.0,0,0,0,0,45,True,0
Brenden Aaronson,MID,Leeds,0.0,0,0,10,0,1,15.6,4,350,0.15,0.15,0.00,1.07,359,1,0,3.1,13.2,2026-05-11T19:00:00Z,62,False,18,0,0,0,1,0,36,0,135624,1,2,1,1,2.0,2,-35016,1611,36627,54,False,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,3,0,0,0.0,0,561,0.00,0.00,0.00,0.27,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,1,False,14,0,0,0,0,0,36,0,65418,0,0,0,0,0.0,1,-392,227,619,51,True,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,4,0,0,0,0,0,36,0,728,0,0,1,0,0.0,0,-13,47,60,45,True,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,4,0,0,0,0,0,36,0,890,0,0,1,0,0.0,0,-8,0,8,40,True,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,23,1,1,5.1,1,10,0.02,0.02,0.00,1.15,360,0,0,1.4,6.4,2026-05-10T15:30:00Z,90,False,19,0,0,0,1,0,36,0,188603,1,0,1,0,2.0,6,5886,6517,631,50,False,0
Rhys Chadwick,MID,Leeds,0.0,0,0,0,0,0,0.0,0,838,0.00,0.00,0.00,0.00,359,0,0,0.0,0.0,2026-05-11T19:00:00Z,0,False,18,0,0,0,0,0,36,0,0,0,0,1,1,0.0,0,0,0,0,45,False,0
Hugo Bueno López,DEF,Wolves,0.0,0,0,-5,0,2,0.2,3,633,0.00,0.00,0.00,0.82,351,2,0,0.5,4.6,2026-05-09T14:00:00Z,45,False,6,0,0,0,2,0,36,0,24033,1,1,0,3,0.0,0,-1566,1064,2630,43,False,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,14,0,0,0,0,0,36,0,2331,0,0,0,0,0.0,0,-5,11,16,49,True,0
Toti Gomes,DEF,Wolves,0.0,0,0,3,0,10,0.2,11,637,0.00,0.00,0.00,1.62,351,3,0,2.6,23.4,2026-05-09T14:00:00Z,90,False,6,0,0,0,1,0,36,0,11206,1,1,0,3,2.0,3,-157,228,385,42,False,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,24,0,1,11.8,5,267,0.02,0.83,0.81,1.59,353,2,1,13.9,42.6,2026-05-10T13:00:00Z,90,False,9,0,0,0,4,0,36,0,937620,1,0,2,2,85.0,7,318779,334033,15254,64,True,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,5,0,0,0.3,2,267,0.00,0.12,0.12,0.60,307,1,0,2.2,3.0,2026-05-13T19:00:00Z,30,False,13,0,0,0,2,0,36,0,937620,0,0,0,3,19.0,1,318779,334033,15254,64,False,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2026-05-09T16:30:00Z,0,False,5,0,0,0,0,0,36,0,97867,0,0,0,3,0.0,0,12300,15329,3029,54,True,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,24,1,4,7.4,4,406,0.04,0.06,0.02,0.68,307,0,0,1.8,9.8,2026-05-13T19:00:00Z,90,False,8,0,0,0,2,0,36,0,97867,1,0,0,3,1.0,6,12300,15329,3029,54,True,0
