name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Reinildo Mandava,DEF,Sunderland,0.0,0,0,-1,0,6,2.4,6,541,0.00,0.00,0.00,1.49,241,3,0,1.9,16.4,2026-02-07T15:00:00Z,90,False,1,0,0,0,3,0,25,0,396020,1,0,0,3,0.0,1,22174,29333,7159,38,False,0
Lorenzo Lucca,FWD,Nott'm Forest,0.0,0,0,27,0,0,1.1,0,805,0.00,0.16,0.16,0.45,246,0,1,5.2,32.0,2026-02-06T20:00:00Z,36,False,11,0,0,0,0,0,25,0,1015,0,0,1,3,19.0,5,259,436,177,55,False,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,4,0,0,0,0,0,25,0,3154,0,0,1,1,0.0,0,-7,0,7,50,False,0
Ryan Christie,MID,Bournemouth,0.0,0,0,7,0,2,2.2,4,87,0.00,0.26,0.26,0.02,242,0,0,3.7,8.8,2026-02-07T15:00:00Z,25,False,2,0,0,0,2,0,25,0,7265,0,0,1,1,26.0,1,123,306,183,49,True,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,765,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2026-02-07T17:30:00Z,0,False,5,0,0,0,0,0,25,0,2670,0,0,3,2,0.0,0,114,284,170,40,True,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,244,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,19,0,0,0,0,0,25,0,2818,0,0,2,0,0.0,0,30,64,34,48,True,0
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,244,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,3,0,0,0,0,0,25,0,157115,0,0,2,0,0.0,0,-12109,18,12127,59,False,0
Jorrel Hato,DEF,Chelsea,0.0,0,0,4,0,1,0.6,2,672,0.03,0.03,0.00,0.28,250,0,0,0.3,2.4,2026-02-07T15:00:00Z,6,False,20,0,0,0,2,0,25,0,21498,0,1,3,1,0.0,1,184,577,393,46,False,0
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2026-02-07T17:30:00Z,0,False,15,0,0,0,0,0,25,0,4381,0,0,3,2,0.0,0,-108,0,108,44,False,0
Bashir Humphreys,DEF,Burnley,0.0,0,0,11,0,3,41.3,5,193,0.35,0.37,0.02,1.02,244,2,0,6.3,18.8,2026-02-07T15:00:00Z,90,False,19,0,0,0,2,0,25,0,17323,1,2,2,0,3.0,0,806,1526,720,39,True,1
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,2,0,0,0,0,0,25,0,8292,0,0,1,1,0.0,0,107,216,109,45,True,0
Enock Agyei,MID,Burnley,0.0,0,0,0,0,0,0.0,0,203,0.00,0.00,0.00,0.00,244,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,19,0,0,0,0,0,25,0,5893,0,0,2,0,0.0,0,24,154,130,47,True,0
Callum Bates,MID,Everton,0.0,0,0,0,0,0,0.0,0,306,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,10,0,0,0,0,0,25,0,10356,0,0,2,1,0.0,0,132,451,319,43,False,0
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0,0.0,0,289,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,10,0,0,0,0,0,25,0,12662,0,0,2,1,0.0,0,-264,0,264,39,False,0
Etienne Green,GK,Burnley,0.0,0,0,0,0,0,0.0,0,184,0.00,0.00,0.00,0.00,244,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,19,0,0,0,0,0,25,0,21505,0,0,2,0,0.0,0,-160,0,160,40,True,0
Destiny Udogie,DEF,Spurs,0.0,0,0,-1,0,1,15.0,4,574,0.12,0.12,0.00,0.74,248,1,0,2.2,6.8,2026-02-07T12:30:00Z,54,False,14,0,0,0,2,0,25,0,41839,1,3,0,2,0.0,0,1483,1963,480,43,False,1
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,1,0,0,0,0,0,25,0,46792,0,0,0,3,0.0,0,-86,353,439,39,False,0
