name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Reinildo Mandava,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,18,0,0,0,0,0,20,0,333420,0,0,1,1,0.0,0,-9587,2428,12015,38,False,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2026-01-03T12:30:00Z,0,False,16,0,0,0,0,0,20,0,3189,0,0,1,3,0.0,0,-4,0,4,50,True,0
Ryan Christie,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,87,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2026-01-03T17:30:00Z,0,False,1,0,0,0,0,0,20,0,7006,0,0,3,2,0.0,0,-106,122,228,49,True,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,765,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,8,0,0,0,0,0,20,0,1469,0,0,0,2,0.0,0,127,338,211,40,True,0
Zeki Amdouni,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2026-01-03T15:00:00Z,0,False,6,0,0,0,0,0,20,0,2776,0,0,0,2,0.0,0,-9,57,66,48,False,0
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,200,0,0,0.0,0.0,2026-01-03T15:00:00Z,0,False,20,0,0,0,0,0,20,0,377306,0,0,0,3,0.0,0,165388,181604,16216,59,False,0
Jorrel Hato,DEF,Chelsea,0.0,0,0,8,0,2,24.6,3,672,0.04,0.04,0.00,0.08,197,0,0,3.3,8.4,2026-01-04T17:30:00Z,28,False,13,0,0,0,2,0,20,0,20245,0,1,1,1,0.0,1,-395,10,405,46,False,0
Myles Peart-Harris,MID,Brentford,0.0,0,0,2,0,0,0.0,0,133,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2026-01-04T15:00:00Z,1,False,9,0,0,0,0,0,20,0,4908,0,0,4,2,0.0,1,-20,96,116,44,False,0
Bashir Humphreys,DEF,Burnley,0.0,0,0,3,0,8,1.0,10,193,0.00,0.00,0.00,1.45,193,2,0,2.6,23.2,2026-01-03T15:00:00Z,90,False,6,0,0,0,1,0,20,0,8414,1,2,0,2,2.0,2,242,437,195,39,False,1
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2026-01-03T17:30:00Z,0,False,1,0,0,0,0,0,20,0,7861,0,0,3,2,0.0,0,-44,0,44,45,True,0
Enock Agyei,MID,Burnley,0.0,0,0,0,0,0,0.0,0,203,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2026-01-03T15:00:00Z,0,False,6,0,0,0,0,0,20,0,5832,0,0,0,2,0.0,0,25,163,138,47,False,0
Callum Bates,MID,Everton,0.0,0,0,0,0,0,0.0,0,306,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,5,0,0,0,0,0,20,0,9859,0,0,4,2,0.0,0,53,372,319,43,True,0
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0,0.0,0,289,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,5,0,0,0,0,0,20,0,13806,0,0,4,2,0.0,0,-71,98,169,39,True,0
Etienne Green,GK,Burnley,0.0,0,0,0,0,0,0.0,0,184,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2026-01-03T15:00:00Z,0,False,6,0,0,0,0,0,20,0,22621,0,0,0,2,0.0,0,-200,0,200,40,False,0
Destiny Udogie,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,574,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,17,0,0,0,0,0,20,0,39284,0,0,1,1,0.0,0,-484,19,503,43,True,0
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,18,0,0,0,0,0,20,0,47869,0,0,1,1,0.0,0,-146,397,543,39,False,0
