assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,16,1,43.6,20,0.06,0.12,0.06,0.47,2,0,0,5.9,14.4,2024-08-17T14:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,6975,1,0,2,1.0,3,0,0,0,50,True,0
0,3,27,1,7.5,20,0.08,0.18,0.10,1.28,11,0,1,5.5,39.4,2024-08-24T16:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,14479,1,2,0,8.0,11,2274,4346,2072,50,False,0
0,0,8,0,0.6,20,0.00,0.00,0.00,1.83,21,1,0,1.8,17.0,2024-08-31T11:30:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,3,0,147597,1,1,1,0.0,1,98705,120463,21758,50,True,1
0,0,12,1,2.8,20,0.07,0.07,0.00,0.74,39,0,0,2.3,20.0,2024-09-15T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,4,0,152755,1,1,0,0.0,3,3221,38742,35521,50,False,0
0,0,11,0,2.3,20,0.02,0.02,0.00,2.16,47,2,0,1.8,14.0,2024-09-22T15:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,152967,1,2,2,2.0,1,-1790,15118,16908,50,False,1
0,0,20,0,23.9,20,0.09,0.09,0.00,0.32,51,2,0,4.2,13.6,2024-09-28T14:00:00Z,84,0,0,0,0,0,0,0,False,11,0,0,0,0,6,0,154561,1,2,4,4.0,2,-151,20855,21006,50,True,0
0,0,25,0,12.7,20,0.05,0.16,0.11,0.61,61,1,0,4.9,22.8,2024-10-05T14:00:00Z,83,0,0,0,0,0,0,0,False,17,0,0,0,0,7,0,148749,1,1,3,13.0,2,-7167,12757,19924,50,True,0
0,0,9,0,5.3,20,0.03,0.08,0.05,1.82,71,2,0,0.9,2.6,2024-10-19T16:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,138182,1,0,2,1.0,2,-11640,5675,17315,50,False,0
0,0,18,0,4.8,20,0.02,0.02,0.00,0.85,81,2,0,3.0,24.8,2024-10-27T16:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,127321,1,2,2,0.0,2,-11409,2065,13474,50,True,0
0,0,17,0,25.8,20,0.06,0.06,0.00,0.48,96,1,0,4.7,19.2,2024-11-02T12:30:00Z,85,0,0,0,0,0,0,0,False,15,0,0,0,0,10,0,120783,1,0,1,2.0,2,-7449,5048,12497,50,False,0
0,0,11,0,5.7,20,0.02,0.21,0.19,1.28,103,1,0,2.2,9.4,2024-11-10T16:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,111149,1,1,1,7.0,2,-9816,2465,12281,50,False,0
0,2,36,0,1.1,20,0.01,0.07,0.06,0.21,111,0,1,5.2,42.6,2024-11-23T15:00:00Z,45,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,107035,0,0,3,8.0,8,-4968,3583,8551,50,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2024-11-30T17:30:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,111729,0,5,2,0.0,0,3880,8674,4794,50,False,0
1,0,27,1,17.6,20,0.35,0.72,0.37,0.22,131,0,0,8.4,25.0,2024-12-04T20:15:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,14,0,95818,1,0,2,41.0,6,-15621,921,16542,50,True,0
0,0,8,0,8.5,20,0.07,0.32,0.25,0.16,145,1,0,2.2,6.0,2024-12-08T14:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,15,0,97888,1,1,1,7.0,2,1193,5884,4691,50,False,0
0,0,12,0,2.2,20,0.02,0.02,0.00,0.00,151,0,0,1.1,7.0,2024-12-14T15:00:00Z,21,0,0,0,0,0,0,0,False,8,0,0,0,0,16,0,98275,0,0,0,2.0,1,-116,5379,5495,50,True,0
1,0,22,0,13.3,20,0.11,0.11,0.00,1.59,163,1,0,4.1,24.0,2024-12-21T17:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,17,0,92511,1,5,1,4.0,5,-5847,1459,7306,50,False,0
0,0,3,0,0.3,20,0.00,0.00,0.00,0.14,171,0,0,0.5,5.0,2024-12-27T20:15:00Z,3,0,0,0,0,0,0,0,False,10,0,0,0,0,18,0,93394,0,0,1,0.0,1,330,4946,4616,50,True,0
1,0,26,0,5.8,20,0.06,0.16,0.10,0.29,182,1,0,4.3,23.0,2025-01-01T17:30:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,19,0,89874,1,3,1,14.0,5,-3549,1778,5327,50,False,0
0,0,10,0,2.0,20,0.03,0.12,0.09,1.52,193,1,0,1.9,10.6,2025-01-04T17:30:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,20,0,90578,1,1,1,6.0,2,75,4702,4627,50,False,0
0,0,16,0,18.2,20,0.11,0.18,0.07,0.78,201,1,0,3.6,16.2,2025-01-15T20:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,21,0,88255,1,1,2,2.0,2,-2644,2967,5611,50,True,0
0,0,17,0,33.8,20,0.29,0.29,0.00,1.04,211,2,0,5.1,13.0,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,85986,1,2,2,4.0,2,-2518,1726,4244,50,True,0
0,0,14,1,5.3,20,0.02,0.05,0.03,0.74,230,0,0,2.2,13.4,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,23,0,84002,1,1,0,3.0,3,-2336,2224,4560,50,False,0
0,1,38,0,12.8,20,0.02,0.07,0.05,0.81,231,1,1,7.3,53.6,2025-02-02T16:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,24,0,81889,1,1,5,7.0,8,-2254,1503,3757,49,True,0
0,0,13,1,3.2,20,0.04,0.08,0.04,0.17,245,0,0,1.4,7.6,2025-02-15T12:30:00Z,74,0,0,0,0,0,0,0,False,11,0,0,0,0,25,0,88701,1,2,0,3.0,3,5726,8348,2622,49,False,0
0,0,16,0,28.1,20,0.40,0.40,0.00,1.07,251,1,0,5.0,21.6,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,26,0,91557,1,1,0,0.0,1,2786,5752,2966,49,True,1
0,0,3,0,0.3,20,0.00,0.06,0.06,0.10,264,0,0,0.1,0.0,2025-02-26T19:30:00Z,5,0,0,0,0,0,0,0,False,16,0,0,0,0,27,0,90383,0,0,0,1.0,1,-1289,2283,3572,49,False,0
0,0,14,0,27.0,20,0.07,0.09,0.02,0.91,276,1,0,4.4,14.6,2025-03-09T16:30:00Z,75,0,0,0,0,0,0,0,False,14,0,0,0,0,28,0,88356,1,1,1,2.0,2,-2300,1532,3832,49,False,0
0,0,7,1,1.6,20,0.01,0.01,0.00,0.36,281,0,0,0.9,7.0,2025-03-16T13:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,29,0,86437,1,0,1,0.0,2,-1002,1047,2049,49,True,1
0,0,14,0,3.8,20,0.04,0.13,0.09,0.99,291,1,0,2.4,15.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,85557,1,1,2,5.0,2,-2102,831,2933,49,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,31,0,84160,0,1,1,0.0,0,-1459,712,2171,49,False,0
0,2,28,1,2.7,20,0.03,0.29,0.26,0.12,311,0,1,6.8,42.0,2025-04-12T16:30:00Z,68,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,82395,1,1,1,23.0,10,-1771,733,2504,49,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,326,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,91445,0,4,0,0.0,0,7744,9584,1840,49,False,0
0,0,15,0,3.8,20,0.02,0.02,0.00,1.75,331,2,0,1.8,13.8,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,91445,1,2,2,0.0,2,7744,9584,1840,49,True,0
0,0,10,0,5.6,20,0.14,0.14,0.00,0.97,341,2,0,1.6,8.0,2025-05-03T16:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,35,0,83911,1,2,1,2.0,2,-933,716,1649,49,True,0
0,0,14,0,15.3,20,0.23,0.23,0.00,2.56,354,2,0,3.4,14.8,2025-05-11T15:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,36,0,82400,1,2,2,4.0,2,-1512,733,2245,49,False,0
0,0,13,1,13.0,20,0.02,0.26,0.24,1.86,361,0,0,7.4,20.6,2025-05-18T15:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,37,0,82119,1,0,1,40.0,3,-432,675,1107,49,True,0
0,0,17,0,17.6,20,0.05,0.08,0.03,0.63,378,1,0,4.9,24.4,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,38,0,82045,1,2,1,7.0,2,-179,1207,1386,49,False,0
