h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.246188,2.58739,0.246188,1.82623,"{'att': 520, 'def': 20}","{'att': 153, 'def': 6}",2,11,0,2,0.08,l,2022-08-07 15:30:00,0,0,1,0,-1.580042
a,2.08634,1.9717,1.32517,1.9717,"{'att': 123, 'def': 15}","{'att': 173, 'def': 16}",7,4,0,1,1.4451,l,2022-08-14 13:00:00,0,0,1,0,-0.64653
h,0.768634,1.82645,0.768634,1.06528,"{'att': 261, 'def': 10}","{'att': 264, 'def': 14}",6,2,0,2,0.5258,l,2022-08-21 13:00:00,0,0,1,0,-0.29664599999999997
a,0.334589,0.304555,0.334589,0.304555,"{'att': 351, 'def': 20}","{'att': 243, 'def': 18}",3,4,1,0,1.2731000000000001,w,2022-08-28 13:00:00,1,0,0,3,0.030034000000000005
h,1.52267,0.723285,1.52267,0.723285,"{'att': 452, 'def': 16}","{'att': 189, 'def': 10}",3,6,1,1,2.0176,d,2022-08-31 18:45:00,0,1,0,1,0.799385
a,1.4196,0.707333,1.4196,0.707333,"{'att': 327, 'def': 14}","{'att': 164, 'def': 17}",1,4,1,2,2.1213,l,2022-09-03 14:00:00,0,0,1,0,0.712267
a,0.655351,0.39773,0.655351,0.39773,"{'att': 239, 'def': 21}","{'att': 201, 'def': 13}",2,3,0,1,1.5435,l,2022-09-18 13:15:00,0,0,1,0,0.25762100000000004
h,1.03934,0.575988,1.03934,0.575988,"{'att': 278, 'def': 13}","{'att': 202, 'def': 10}",4,10,2,0,1.7294,w,2022-10-01 16:30:00,1,0,0,3,0.4633519999999999
h,3.43676,0.549848,2.67559,0.549848,"{'att': 277, 'def': 9}","{'att': 269, 'def': 15}",7,5,3,1,2.9013,w,2022-10-09 13:00:00,1,0,0,3,2.1257420000000002
a,1.70727,0.524479,1.70727,0.524479,"{'att': 146, 'def': 13}","{'att': 234, 'def': 13}",8,2,1,1,2.278,d,2022-10-16 13:00:00,0,1,0,1,1.182791
a,2.48649,2.24066,1.72532,2.24066,"{'att': 374, 'def': 14}","{'att': 319, 'def': 25}",4,8,0,1,1.5733,l,2022-10-19 18:30:00,0,0,1,0,-0.5153400000000001
h,1.97715,0.730443,1.21598,0.730443,"{'att': 249, 'def': 22}","{'att': 298, 'def': 19}",7,4,2,0,2.3783,w,2022-10-24 19:00:00,1,0,0,3,0.4855370000000001
a,1.00033,1.7514,1.00033,1.7514,"{'att': 247, 'def': 15}","{'att': 243, 'def': 18}",5,6,0,1,0.7785,l,2022-10-30 16:15:00,0,0,1,0,-0.7510700000000001
h,0.192579,1.03344,0.192579,1.03344,"{'att': 325, 'def': 18}","{'att': 282, 'def': 9}",1,9,1,2,0.5124,l,2022-11-06 14:00:00,0,0,1,0,-0.8408609999999999
h,0.720721,1.60566,0.720721,0.844493,"{'att': 257, 'def': 21}","{'att': 268, 'def': 23}",6,5,0,2,0.5972,l,2022-11-12 15:00:00,0,0,1,0,-0.1237720000000001
a,1.02652,1.88828,0.265347,1.88828,"{'att': 371, 'def': 19}","{'att': 197, 'def': 26}",1,14,1,3,0.7037,l,2022-12-26 20:00:00,0,0,1,0,-1.622933
h,1.13979,1.51436,1.13979,1.51436,"{'att': 200, 'def': 20}","{'att': 274, 'def': 9}",5,7,0,2,1.0096,l,2022-12-30 19:45:00,0,0,1,0,-0.37456999999999985
a,1.29245,1.2577,0.531284,1.2577,"{'att': 259, 'def': 27}","{'att': 98, 'def': 23}",3,7,2,2,1.4064,d,2023-01-04 19:45:00,0,1,0,1,-0.7264160000000001
a,0.735105,0.806232,0.735105,0.806232,"{'att': 311, 'def': 21}","{'att': 199, 'def': 13}",7,5,0,1,1.2308000000000001,l,2023-01-14 15:00:00,0,0,1,0,-0.07112699999999994
