h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.20637,1.43601,1.20637,1.43601,"{'att': 246, 'def': 24}","{'att': 355, 'def': 28}",8,13,0,2,1.1503999999999999,l,2022-08-05 19:00:00,0,0,1,0,-0.22964000000000007
a,1.64468,2.23596,1.64468,2.23596,"{'att': 454, 'def': 11}","{'att': 140, 'def': 41}",2,20,1,1,0.9993,d,2022-08-15 19:00:00,0,1,0,1,-0.59128
h,2.91137,0.803828,2.00662,0.803828,"{'att': 251, 'def': 18}","{'att': 252, 'def': 34}",8,3,3,1,2.6914,w,2022-08-20 14:00:00,1,0,0,3,1.2027919999999999
a,0.091976,2.3853,0.091976,2.3853,"{'att': 336, 'def': 6}","{'att': 145, 'def': 21}",1,18,2,4,0.0732,l,2022-08-27 14:00:00,0,0,1,0,-2.293324
h,0.777363,1.61808,0.777363,1.61808,"{'att': 273, 'def': 21}","{'att': 275, 'def': 19}",1,8,1,1,0.7246,d,2022-08-30 18:30:00,0,1,0,1,-0.8407169999999999
a,0.920595,2.90672,0.920595,2.90672,"{'att': 178, 'def': 15}","{'att': 208, 'def': 33}",4,10,0,0,0.3035,d,2022-09-03 14:00:00,0,1,0,1,-1.986125
h,0.70987,1.25506,0.70987,1.25506,"{'att': 357, 'def': 21}","{'att': 203, 'def': 26}",2,12,1,2,0.8415,l,2022-10-01 14:00:00,0,0,1,0,-0.5451900000000001
h,1.65194,1.06564,1.65194,1.06564,"{'att': 135, 'def': 19}","{'att': 242, 'def': 38}",5,10,2,1,1.8395999999999997,w,2022-10-09 13:00:00,1,0,0,3,0.5863
a,0.346808,0.973426,0.346808,0.973426,"{'att': 341, 'def': 14}","{'att': 293, 'def': 38}",1,13,0,0,0.7158,d,2022-10-15 11:30:00,0,1,0,1,-0.626618
h,1.25617,0.857837,1.25617,0.857837,"{'att': 255, 'def': 33}","{'att': 251, 'def': 30}",8,8,2,1,1.688,w,2022-10-18 19:15:00,1,0,0,3,0.39833300000000005
a,0.597167,1.93396,0.597167,1.93396,"{'att': 206, 'def': 24}","{'att': 280, 'def': 29}",4,5,0,3,0.3649,l,2022-10-22 14:00:00,0,0,1,0,-1.336793
h,1.00384,1.35803,1.00384,1.35803,"{'att': 267, 'def': 23}","{'att': 146, 'def': 20}",7,8,1,0,1.0788,w,2022-10-29 14:00:00,1,0,0,3,-0.35419
a,1.03344,0.192579,1.03344,0.192579,"{'att': 282, 'def': 9}","{'att': 325, 'def': 18}",9,1,2,1,2.1555,w,2022-11-06 14:00:00,1,0,0,3,0.8408609999999999
a,1.14552,1.23752,0.384356,1.23752,"{'att': 164, 'def': 20}","{'att': 384, 'def': 15}",3,4,0,1,1.2479,l,2022-11-12 15:00:00,0,0,1,0,-0.853164
h,0.421754,2.69927,0.421754,2.69927,"{'att': 326, 'def': 18}","{'att': 243, 'def': 28}",2,13,0,3,0.1444,l,2022-12-26 15:00:00,0,0,1,0,-2.277516
a,1.75264,0.895819,1.75264,0.895819,"{'att': 253, 'def': 26}","{'att': 141, 'def': 20}",8,8,2,0,2.0931,w,2022-12-31 15:00:00,1,0,0,3,0.8568209999999999
h,0.787525,1.66514,0.787525,1.66514,"{'att': 354, 'def': 24}","{'att': 242, 'def': 17}",8,9,0,4,0.6605000000000001,l,2023-01-04 20:00:00,0,0,1,0,-0.877615
a,0.837366,2.12987,0.837366,2.12987,"{'att': 322, 'def': 28}","{'att': 132, 'def': 23}",3,9,0,1,0.4668,l,2023-01-15 14:00:00,0,0,1,0,-1.2925039999999999
h,0.413339,1.39437,0.413339,1.39437,"{'att': 379, 'def': 29}","{'att': 191, 'def': 24}",3,12,1,1,0.5356,d,2023-01-19 15:30:00,0,1,0,1,-0.9810310000000001
