h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.488895,0.588341,0.488895,0.588341,"{'att': 152, 'def': 23}","{'att': 292, 'def': 25}",11,3,0,2,1.1566999999999998,l,2022-08-06 14:00:00,0,0,1,0,-0.09944599999999998
h,2.66696,1.37507,2.66696,1.37507,"{'att': 214, 'def': 23}","{'att': 242, 'def': 13}",13,4,2,1,2.3254,w,2022-08-13 11:30:00,1,0,0,3,1.29189
a,0.803828,2.91137,0.803828,2.00662,"{'att': 252, 'def': 34}","{'att': 251, 'def': 18}",3,8,1,3,0.2122,l,2022-08-20 14:00:00,0,0,1,0,-1.2027919999999999
h,0.304555,0.334589,0.304555,0.334589,"{'att': 243, 'def': 18}","{'att': 351, 'def': 20}",4,3,0,1,1.1528,l,2022-08-28 13:00:00,0,0,1,0,-0.030034000000000005
a,0.297168,2.79971,0.297168,2.79971,"{'att': 278, 'def': 19}","{'att': 168, 'def': 17}",3,18,1,2,0.08940000000000001,l,2022-08-31 18:30:00,0,0,1,0,-2.502542
h,0.279392,1.92143,0.279392,1.92143,"{'att': 483, 'def': 11}","{'att': 149, 'def': 11}",2,12,1,1,0.2217,d,2022-09-03 16:30:00,0,1,0,1,-1.6420379999999999
h,1.34365,0.218302,1.34365,0.218302,"{'att': 232, 'def': 39}","{'att': 201, 'def': 25}",6,2,1,0,2.4747,w,2022-09-16 19:00:00,1,0,0,3,1.125348
a,1.89645,0.298626,1.89645,0.298626,"{'att': 230, 'def': 24}","{'att': 240, 'def': 18}",12,6,0,0,2.6060000000000003,d,2022-10-02 15:30:00,0,1,0,1,1.597824
a,0.657187,0.221346,0.657187,0.221346,"{'att': 157, 'def': 22}","{'att': 278, 'def': 11}",9,0,1,1,1.7468,d,2022-10-10 19:00:00,0,1,0,1,0.435841
h,2.44542,1.23643,2.44542,1.23643,"{'att': 379, 'def': 27}","{'att': 203, 'def': 15}",6,5,0,2,2.2306,l,2022-10-16 13:00:00,0,0,1,0,1.20899
a,0.711487,2.892,0.711487,2.13083,"{'att': 279, 'def': 15}","{'att': 169, 'def': 15}",2,8,0,3,0.1854,l,2022-10-20 18:30:00,0,0,1,0,-1.419343
h,3.45617,1.00462,2.695,1.00462,"{'att': 208, 'def': 29}","{'att': 162, 'def': 22}",9,3,4,0,2.8011,w,2022-10-23 13:00:00,1,0,0,3,1.6903799999999998
a,0.270814,4.18808,0.270814,3.42692,"{'att': 280, 'def': 16}","{'att': 193, 'def': 18}",2,15,0,4,0.011300000000000001,l,2022-10-29 14:00:00,0,0,1,0,-3.156106
h,0.578563,0.517189,0.578563,0.517189,"{'att': 270, 'def': 15}","{'att': 252, 'def': 23}",5,10,3,1,1.3351,w,2022-11-06 14:00:00,1,0,0,3,0.06137400000000004
a,1.15437,0.829107,0.393198,0.829107,"{'att': 295, 'def': 18}","{'att': 159, 'def': 32}",6,7,2,1,1.6934,w,2022-11-13 14:00:00,1,0,0,3,-0.43590900000000005
h,1.69155,3.50694,1.69155,3.50694,"{'att': 330, 'def': 11}","{'att': 271, 'def': 22}",5,8,1,3,0.4063,l,2022-12-26 17:30:00,0,0,1,0,-1.81539
a,1.21733,0.569383,1.21733,0.569383,"{'att': 311, 'def': 18}","{'att': 226, 'def': 22}",7,6,2,0,1.9871,w,2023-01-01 14:00:00,1,0,0,3,0.647947
h,1.03226,0.832522,1.03226,0.832522,"{'att': 243, 'def': 13}","{'att': 274, 'def': 20}",4,2,1,1,1.5178999999999998,d,2023-01-04 20:00:00,0,1,0,1,0.19973799999999997
h,1.64599,2.46295,1.64599,2.46295,"{'att': 149, 'def': 20}","{'att': 255, 'def': 41}",5,1,2,1,0.8034999999999999,w,2023-01-13 20:00:00,1,0,0,3,-0.8169600000000001
