goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,1,0.47370946407318115,21,FW,Liverpool,Wolverhampton Wanderers,3,1,2022-05-22,16753,2021,537908,0.13927772641181946,0,1,1,0.47370946407318115,0.612987220287323,0.13927772641181946
0,5,0.5613447427749634,76,AMC,Wolverhampton Wanderers,Norwich,1,1,2022-05-15,16736,2021,536034,0.015340795740485191,0,1,0,0.5613447427749634,0.5186158418655396,0.016833007335662842
0,1,0.0610152892768383,74,FW,Wolverhampton Wanderers,Manchester City,1,5,2022-05-11,16696,2021,534895,0.2353161871433258,1,3,0,0.0610152892768383,0.2683839797973633,0.07129831612110138
0,1,0.09728395938873291,73,FW,Chelsea,Wolverhampton Wanderers,2,2,2022-05-07,16731,2021,534279,0.4071718752384186,0,2,0,0.09728395938873291,0.1602412313222885,0.0629572719335556
0,3,0.18253940343856812,41,Sub,Wolverhampton Wanderers,Brighton,0,3,2022-04-30,16716,2021,530484,0.037290047854185104,0,1,0,0.18253940343856812,0.15922057628631592,0.0660209059715271
0,1,0.05911220982670784,22,Sub,Burnley,Wolverhampton Wanderers,1,0,2022-04-24,16712,2021,529319,0,0,0,0,0.05911220982670784,0.09177989512681961,0.03266768530011177
0,0,0,9,Sub,Newcastle United,Wolverhampton Wanderers,1,0,2022-04-08,16689,2021,524211,0,0,0,0,0,0.14172764122486115,0.14172764122486115
0,0,0,10,Sub,Wolverhampton Wanderers,Aston Villa,2,1,2022-04-02,16676,2021,522842,0,0,0,0,0,0,0
0,2,0.052026502788066864,28,Sub,Wolverhampton Wanderers,Watford,4,0,2022-03-10,16565,2021,518894,0.5682010650634766,0,1,0,0.052026502788066864,0.755377471446991,0.1871764361858368
0,0,0,67,AMC,Wolverhampton Wanderers,Crystal Palace,0,2,2022-03-05,16655,2021,517612,0.07398411631584167,0,3,0,0,0.013488072901964188,0.013488072901964188
0,1,0.0419573076069355,10,Sub,West Ham,Wolverhampton Wanderers,1,0,2022-02-27,16645,2021,516512,0.01866636611521244,0,1,0,0.0419573076069355,0.10201189666986465,0.04138822481036186
0,1,0.08431968092918396,13,Sub,Arsenal,Wolverhampton Wanderers,2,1,2022-02-24,16566,2021,515422,0,0,0,0,0.08431968092918396,0.08431968092918396,0
0,1,0.023388013243675232,7,Sub,Wolverhampton Wanderers,Leicester,2,1,2022-02-20,16635,2021,514967,0,0,0,0,0.023388013243675232,0.023388013243675232,0
0,0,0,31,AMR,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460840,0,0,0,0,0,0,0
0,5,0.6502807140350342,90,AMR,Wolverhampton Wanderers,West Ham,2,3,2021-04-05,14734,2020,460676,0.3646007478237152,1,4,0,0.6502807140350342,1.2608548402786255,0.32020190358161926
0,0,0,90,AMC,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15,14714,2020,457427,0,0,0,0,0,0.07001887261867523,0.07001887261867523
0,2,0.14942100644111633,90,FWR,Aston Villa,Wolverhampton Wanderers,0,0,2021-03-06,14695,2020,454770,0.3162410855293274,0,2,0,0.14942100644111633,0.10697049647569656,0
0,1,0.07337672263383865,90,AMC,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453570,0.09730088710784912,0,2,0,0.07337672263383865,0.15590299665927887,0
0,5,0.4811307489871979,90,AMC,Newcastle United,Wolverhampton Wanderers,1,1,2021-02-27,14688,2020,452607,0.6289684772491455,1,3,0,0.4811307489871979,0.6486905813217163,0.46363136172294617
0,5,0.1450238674879074,90,FWR,Wolverhampton Wanderers,Leeds,1,0,2021-02-19,14684,2020,450380,0.1294642835855484,0,1,0,0.1450238674879074,0.3501635491847992,0.07567539066076279
1,2,0.14674803614616394,90,FWL,Southampton,Wolverhampton Wanderers,1,2,2021-02-14,14672,2020,449457,0.07662592083215714,0,3,1,0.14674803614616394,0.1768447905778885,0.030096758157014847
