goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.07219655811786652,90,AMR,Crystal Palace,Manchester United,1,0,2022-05-22,16751,2021,537819,0,0,0,0,0.07219655811786652,0.11761227250099182,0.045415718108415604
0,0,0,48,AMR,Brighton,Manchester United,4,0,2022-05-07,16733,2021,534193,0.06964187324047089,0,1,0,0,0.06964187324047089,0
0,0,0,76,AMR,Manchester United,Brentford,3,0,2022-05-02,16722,2021,531696,0.5647114515304565,1,1,0,0,0.6962074041366577,0.6962074041366577
0,1,0.03638934716582298,90,AMR,Manchester United,Chelsea,1,1,2022-04-28,16742,2021,529994,0,0,0,0,0.03638934716582298,0,0
0,3,0.438198059797287,82,AMR,Arsenal,Manchester United,3,1,2022-04-23,16715,2021,528390,0,0,0,0,0.438198059797287,0.48783019185066223,0.049632105976343155
0,1,0.07267291098833084,85,AMC,Liverpool,Manchester United,4,0,2022-04-19,16669,2021,527548,0,0,0,0,0.07267291098833084,0.11022747308015823,0.03755456954240799
0,1,0.09390898793935776,90,FWR,Manchester United,Norwich,3,2,2022-04-16,16702,2021,526376,0.6747254133224487,1,3,0,0.09390898793935776,1.1172287464141846,0.3485942780971527
0,0,0,25,Sub,Everton,Manchester United,1,0,2022-04-09,16692,2021,524360,0,0,0,0,0,0.07743357867002487,0.07743357867002487
0,1,0.08864538371562958,90,AMR,Manchester United,Leicester,1,1,2022-04-02,16679,2021,523019,0,0,0,0,0.08864538371562958,0.08864538371562958,0
0,0,0,20,Sub,Manchester United,Tottenham,3,2,2022-03-12,16663,2021,519515,0,0,0,0,0,0,0
0,0,0,67,AMR,Manchester City,Manchester United,4,1,2022-03-06,16650,2021,518465,0,0,0,0,0,0.04735324904322624,0.04735324904322624
0,3,0.5840972065925598,90,AMR,Manchester United,Watford,0,0,2022-02-26,16643,2021,516054,0.45311620831489563,0,1,0,0.5840972065925598,1.165335774421692,0.6221668720245361
1,2,0.7037560343742371,17,Sub,Leeds,Manchester United,2,4,2022-02-20,16630,2021,514706,0,0,0,1,0.7037560343742371,0.8100371956825256,0.10628112405538559
0,1,0.02053176797926426,80,AMR,Manchester United,Brighton,2,0,2022-02-15,16549,2021,513763,0,0,0,0,0.02053176797926426,0.06846801936626434,0.04793625324964523
0,0,0,12,Sub,Manchester United,Southampton,1,1,2022-02-12,16621,2021,512414,0,0,0,0,0,0,0
0,0,0,3,Sub,Burnley,Manchester United,1,1,2022-02-08,16608,2021,512141,0.05175164341926575,0,1,0,0,0.05175164341926575,0.05175164341926575
0,2,0.05971626192331314,62,AML,Manchester United,West Ham,1,0,2022-01-22,16603,2021,509736,0.04972703754901886,0,1,0,0.05971626192331314,0.1325102299451828,0.023066937923431396
1,1,0.5728453993797302,90,AML,Brentford,Manchester United,1,3,2022-01-19,16537,2021,509208,0.06987018883228302,0,1,1,0.5728453993797302,0.664008617401123,0.02129301242530346
0,4,0.2381964474916458,83,AML,Aston Villa,Manchester United,2,2,2022-01-15,16586,2021,508248,0,0,0,0,0.2381964474916458,0.2381964474916458,0
0,0,0,5,Sub,Manchester United,Wolverhampton Wanderers,0,1,2022-01-03,16583,2021,505888,0,0,0,0,0,0,0
0,0,0,13,Sub,Manchester United,Crystal Palace,1,0,2021-12-05,16519,2021,500518,0,0,0,0,0,0.02705780789256096,0.02705780789256096
1,2,0.5518713593482971,90,FW,Wolverhampton Wanderers,Manchester United,1,2,2021-05-23,14814,2020,473499,0.020725570619106293,0,1,1,0.5518713593482971,0.8420460820198059,0.8213205337524414
0,0,0,67,AML,Manchester United,Leicester,1,2,2021-05-11,14788,2020,469904,0,0,0,0,0,0,0
