goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,80,FW,Crystal Palace,Manchester United,1,0,2022-05-22,16751,2021,537808,0.05674053356051445,0,1,0,0,0.05674053356051445,0
0,0,0,18,Sub,Aston Villa,Crystal Palace,1,1,2022-05-15,16745,2021,536134,0,0,0,0,0,0.05841789394617081,0.05841789394617081
0,1,0.08772759139537811,90,FW,Crystal Palace,Watford,1,0,2022-05-07,16730,2021,532536,0.05280814692378044,0,1,0,0.08772759139537811,0.441451758146286,0.30091601610183716
0,3,0.18542294204235077,90,FW,Newcastle United,Crystal Palace,1,0,2022-04-20,16671,2021,527909,0.08468198776245117,0,1,0,0.18542294204235077,0.21925826370716095,0
0,0,0,13,Sub,Crystal Palace,Arsenal,3,0,2022-04-04,16682,2021,523957,0,0,0,0,0,0,0
0,1,0.1058751791715622,23,Sub,Crystal Palace,Manchester City,0,0,2022-03-14,16660,2021,520650,0.044591087847948074,0,1,0,0.1058751791715622,0.15046626329421997,0.044591087847948074
0,0,0,1,Sub,Watford,Crystal Palace,1,4,2022-02-23,16553,2021,515393,0,0,0,0,0,0,0
0,0,0,73,FW,Brentford,Crystal Palace,0,0,2022-02-12,16616,2021,512667,0.36716148257255554,0,2,0,0,0.36716148257255554,0
0,0,0,8,Sub,Norwich,Crystal Palace,1,1,2022-02-09,16609,2021,512168,0,0,0,0,0,0,0
1,2,0.5089977979660034,69,FWL,Crystal Palace,Liverpool,1,3,2022-01-23,16599,2021,510184,0,0,0,1,0.5089977979660034,1.1145381927490234,0.6055403351783752
0,0,0,69,FW,Brighton,Crystal Palace,1,1,2022-01-14,16587,2021,507840,0,0,0,0,0,0,0
1,5,1.2473094463348389,90,FWL,Crystal Palace,West Ham,2,3,2022-01-01,16579,2021,505517,0.10098683834075928,0,2,1,1.2473094463348389,1.5060997009277344,0.15780332684516907
1,6,1.1624749898910522,90,FWL,Crystal Palace,Norwich,3,0,2021-12-28,16570,2021,505267,0.2489175796508789,2,3,0,0.4013060927391052,0.5099631547927856,0
0,0,0,65,FW,Tottenham,Crystal Palace,3,0,2021-12-26,16563,2021,505060,0.07818109542131424,0,1,0,0,0.07818109542131424,0
0,4,0.967114269733429,90,FW,Crystal Palace,Southampton,2,2,2021-12-15,16542,2021,503254,0.09590786695480347,1,1,0,0.967114269733429,1.0630221366882324,0
0,3,0.23451271653175354,76,FW,Crystal Palace,Everton,3,1,2021-12-12,16531,2021,502616,0.020988639444112778,0,1,0,0.23451271653175354,0.2030307799577713,0
0,0,0,22,Sub,Manchester United,Crystal Palace,1,0,2021-12-05,16519,2021,500531,0,0,0,0,0,0,0
0,0,0,70,FWL,Leeds,Crystal Palace,1,0,2021-11-30,16508,2021,498753,0,0,0,0,0,0.10398974269628525,0.10398974269628525
0,1,0.06296833604574203,15,Sub,Crystal Palace,Aston Villa,1,2,2021-11-27,16501,2021,497440,0,0,0,0,0.06296833604574203,0.06296833604574203,0
0,0,0,1,Sub,Burnley,Crystal Palace,3,3,2021-11-20,16487,2021,495727,0,0,0,0,0,0,0
0,4,0.6187760233879089,83,FWL,Crystal Palace,Wolverhampton Wanderers,2,0,2021-11-06,16480,2021,494031,0.8128463625907898,0,1,0,0.6187760233879089,1.3772145509719849,0
0,0,0,78,FWL,Manchester City,Crystal Palace,0,2,2021-10-30,16470,2021,492262,0,0,0,0,0,0.14819367229938507,0.14819367229938507
0,1,0.06702999025583267,90,AML,Crystal Palace,Newcastle United,1,1,2021-10-23,16460,2021,489946,0,0,0,0,0.06702999025583267,1.0284099578857422,0.9613799452781677
1,2,0.19630718231201172,85,AML,Arsenal,Crystal Palace,2,2,2021-10-18,16446,2021,489382,0.07928705960512161,1,3,1,0.19630718231201172,0.40427759289741516,0.12868335843086243
0,2,0.30760204792022705,87,FW,Crystal Palace,Leicester,2,2,2021-10-03,16439,2021,487000,0.09971774369478226,0,2,0,0.30760204792022705,0.5005007982254028,0.09318098425865173
0,1,0.05851135030388832,74,FW,Crystal Palace,Brighton,1,1,2021-09-27,16435,2021,485986,0,0,0,0,0.05851135030388832,0.05851135030388832,0
0,2,0.1016359031200409,24,Sub,Liverpool,Crystal Palace,3,0,2021-09-18,16420,2021,482111,0.029116088524460793,0,1,0,0.1016359031200409,0.13075199723243713,0
2,2,0.6213198900222778,5,Sub,Crystal Palace,Tottenham,3,0,2021-09-11,16406,2021,480031,0,0,0,2,0.6213198900222778,0.6213198900222778,0
0,0,0,18,Sub,Toulouse,Nantes,0,1,2017-01-14,4108,2016,119456,0.05743379890918732,0,1,0,0,0.05743379890918732,0
0,1,0.31201741099357605,90,FWR,Dijon,Toulouse,2,0,2016-12-21,3265,2016,118364,0,0,0,0,0.31201741099357605,0.9689236879348755,0.656906247138977
