assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,40,0,0,0,6,0,4,31,18.6,0,0,184,0,0,3,1,2,0,5.8,184,14.2,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,1,0,7,0,0,0,0,3,0,1,0,472564,4,0,0,2,0,25.0,2,0,0,0,65,True,0,0
1,15,1,1,0,13,0,0,12,16.7,1,0,184,0,0,19,0,3,0,9.5,709,21.4,1,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,2,0,17,0,0,0,0,0,0,2,0,415133,2,0,0,1,3,57.0,5,-75071,4752,79823,65,False,0,0
0,2,0,0,0,4,0,1,2,10.3,0,0,184,0,0,23,0,0,0,1.7,1236,4.2,1,2018-08-26T15:00:00Z,26 Aug 16:00,0,0,1,0,0,4,0,0,0,0,0,0,3,0,386798,0,0,0,2,4,2.0,1,-36216,12764,48980,64,True,0,0
0,3,0,1,0,3,0,1,3,0.4,3,0,184,0,0,31,0,1,0,3.0,1767,10.2,0,2018-09-01T14:00:00Z,01 Sep 15:00,0,0,16,0,0,3,0,0,0,0,2,0,4,0,321174,0,0,0,2,2,19.0,1,-67065,4450,71515,64,False,0,0
0,35,0,0,0,10,0,2,25,21.9,0,0,184,0,0,45,0,3,0,3.7,2304,8.8,2,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,90,0,0,13,0,0,0,0,4,0,5,0,253130,2,0,0,0,3,6.0,2,-69802,1778,71580,63,False,0,0
0,54,0,0,0,17,0,3,38,5.8,0,0,184,0,0,56,0,1,0,2.7,2841,16.8,0,2018-09-22T11:30:00Z,22 Sep 12:30,0,0,90,0,0,18,0,0,0,0,10,0,6,0,219583,1,3,0,1,1,4.0,2,-35309,1118,36427,62,True,0,0
0,16,0,1,0,1,0,1,12,11.5,1,0,184,0,0,65,0,3,0,2.7,3379,5.8,1,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,90,0,0,8,0,0,0,0,2,0,7,0,195136,5,1,1,0,3,10.0,2,-25193,633,25826,62,False,0,0
0,33,0,0,0,15,0,6,26,25.5,0,0,184,0,0,74,0,5,0,4.5,3918,15.0,2,2018-10-07T11:00:00Z,07 Oct 12:00,0,0,90,1,0,1,0,0,0,0,10,0,8,0,182036,1,1,1,5,1,4.0,2,-13534,690,14224,61,True,0,0
0,21,1,1,1,30,0,2,16,26.7,3,0,184,0,0,83,2,4,1,10.6,4460,48.8,2,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,90,0,0,5,0,0,0,0,7,0,9,0,169979,0,0,0,2,4,30.0,8,-12731,1693,14424,61,False,0,0
0,33,0,0,0,11,0,3,22,2.7,3,0,184,0,0,94,0,3,0,1.9,5006,10.2,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,0,2,0,0,0,0,4,0,10,0,170043,0,0,0,3,0,6.0,2,-747,3618,4365,61,True,0,0
