name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,3,53,1,23.8,534,72,0,2,20.1,70.2,2019-10-05T11:30:00Z,79,17,0,0,0,0,8,0,35026,0,3,107.0,13,2156,5952,3796,45,True,0
Aaron_Cresswell_376,0,0,16,0,1.3,376,80,1,0,1.8,13.0,2019-10-05T16:30:00Z,83,7,0,0,0,0,8,0,167821,2,1,4.0,2,106465,111664,5199,49,True,0
Aaron_Lennon_430,0,0,3,0,0.8,430,73,0,0,0.1,0.0,2019-10-05T14:00:00Z,6,8,0,0,0,0,8,0,7140,0,1,0.0,1,-379,155,534,48,True,0
Aaron_Mooy_516,0,0,15,1,14.9,516,72,0,0,3.5,19.0,2019-10-05T11:30:00Z,90,17,0,0,0,0,8,0,11138,0,3,1.0,3,-370,324,694,48,True,0
Aaron_Ramsdale_494,0,0,10,0,0.0,494,71,1,0,1.1,10.6,2019-10-06T13:00:00Z,90,1,0,0,0,0,8,1,58222,0,1,0.0,2,6643,12532,5889,45,False,0
Aaron_Wan-Bissaka_122,0,0,0,0,0.0,122,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,13,0,0,0,0,8,0,1407083,0,1,0.0,0,-200518,4987,205505,55,False,0
Abdoulaye_Doucouré_368,0,0,9,1,7.5,368,79,0,0,3.3,12.8,2019-10-05T14:00:00Z,90,15,0,0,0,0,8,0,69647,0,0,13.0,3,-4812,796,5608,57,True,0
Adama_Traoré_417,0,3,59,1,14.3,417,75,0,2,12.5,84.4,2019-10-06T13:00:00Z,90,11,0,0,0,0,8,0,26625,2,0,26.0,16,-461,2170,2631,50,False,0
Adam_Idah_538,0,0,0,0,0.0,538,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,2,0,0,0,0,8,0,6427,5,1,0.0,0,130,1059,929,45,True,0
Adam_Lallana_195,0,0,3,0,0.1,195,74,0,0,0.0,0.2,2019-10-05T14:00:00Z,1,9,0,0,0,0,8,0,7420,1,2,0.0,1,-289,111,400,58,True,0
Adam_Masina_355,0,0,0,0,0.0,355,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,15,0,0,0,0,8,0,4247,0,0,0.0,0,-134,22,156,44,True,0
Adam_Smith_63,0,0,0,0,0.0,63,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,1,0,0,0,0,8,0,34248,0,1,0.0,0,-5160,18,5178,43,False,0
Adam_Webster_493,0,0,32,1,10.8,493,72,0,0,3.8,24.8,2019-10-05T11:30:00Z,90,17,0,0,0,0,8,0,8328,0,3,2.0,6,212,728,516,44,True,0
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,16,0,0,0,0,8,0,1832,4,1,0.0,0,947,1119,172,40,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,5,0,0,0,0,8,0,459,0,1,0.0,0,-12,7,19,50,False,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,15,0,0,0,0,8,0,11059,0,0,0.0,0,-411,137,548,43,True,0
Adrián_San Miguel del Castillo_526,0,0,10,0,0.0,526,74,1,0,0.5,4.8,2019-10-05T14:00:00Z,90,9,0,0,0,0,8,0,479476,1,2,0.0,2,7035,32847,25812,46,True,0
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,14,0,0,0,0,8,0,79229,5,1,0.0,0,-6403,1485,7888,43,False,0
Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,3,0,0,0,0,8,0,368825,0,1,0.0,0,-36045,6617,42662,50,True,0
Akin_Famewo_552,0,0,0,0,0.0,552,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,2,0,0,0,0,8,0,0,5,1,0.0,0,0,0,0,40,True,0
Albian_Ajeti_514,0,0,0,0,0.0,514,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,7,0,0,0,0,8,0,2553,2,1,0.0,0,-60,109,169,58,True,0
Alexander_Tettey_289,0,0,0,0,0.0,289,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,2,0,0,0,0,8,0,12378,5,1,0.0,0,-1221,19,1240,45,True,0
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,7,0,0,0,0,8,0,85759,2,1,0.0,0,-3690,2490,6180,44,True,0
Alexandre_Lacazette_12,0,0,0,0,0.0,12,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,3,0,0,0,0,8,0,101731,0,1,0.0,0,-5536,219,5755,93,True,0
Alexis_Sánchez_240,0,0,0,0,0.0,240,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,13,0,0,0,0,8,0,30754,0,1,0.0,0,-671,49,720,68,False,0
Alex_Iwobi_17,0,0,15,0,18.9,17,73,1,0,9.1,13.6,2019-10-05T14:00:00Z,90,5,0,0,0,0,8,0,113141,0,1,58.0,2,-12702,3598,16300,59,False,0
