name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Andreas_Christensen_108,0,0,15,0,3.0,108,226,1,0,1.7,14.4,2020-01-18T17:30:00Z,90,13,0,0,0,0,23,0,42055,0,1,0.0,2,334,811,477,49,False,0
Kevin_De Bruyne_215,0,0,21,0,104.8,215,225,2,0,16.4,30.4,2020-01-18T15:00:00Z,90,7,0,0,0,0,23,0,3898669,2,2,29.0,2,95576,133069,37493,107,True,0
Martin_Kelly_128,0,0,11,0,0.1,128,225,2,0,1.4,14.2,2020-01-18T15:00:00Z,90,11,0,0,0,0,23,0,2222070,2,2,0.0,1,-83747,19514,103261,44,False,0
Gerard_Deulofeu_363,0,0,12,1,15.8,363,229,0,0,8.7,24.0,2020-01-18T12:30:00Z,90,17,0,0,0,0,23,0,203168,0,0,47.0,2,-1389,21005,22394,61,True,0
Christian_Atsu_267,0,0,0,0,0.0,267,226,0,0,0.0,0.0,2020-01-18T17:30:00Z,0,6,0,0,0,0,23,0,8806,0,1,0.0,0,-181,104,285,53,True,0
Gabriel Fernando_de Jesus_211,1,0,13,0,16.3,211,225,1,0,4.8,17.4,2020-01-18T15:00:00Z,28,7,0,0,0,0,23,0,244561,2,2,14.0,4,38953,59183,20230,95,True,0
Adam_Webster_493,0,0,9,0,10.3,493,222,1,0,3.5,15.8,2020-01-18T15:00:00Z,90,2,0,0,0,0,23,0,57943,1,1,9.0,1,7493,12895,5402,44,True,1
Jacob_Murphy_483,0,0,0,0,0.0,483,226,0,0,0.0,0.0,2020-01-18T17:30:00Z,0,6,0,0,0,0,23,0,571,0,1,0.0,0,-5,9,14,48,True,0
Danny_Ings_313,0,0,4,0,1.9,313,228,3,0,2.6,1.8,2020-01-18T15:00:00Z,90,20,0,0,0,0,23,0,2055116,3,2,22.0,2,495038,527509,32471,69,True,0
Alexis_Sánchez_240,0,0,0,0,0.0,240,224,0,0,0.0,0.0,2020-01-19T16:30:00Z,0,10,0,0,0,0,23,0,28589,0,2,0.0,0,-68,32,100,68,False,0
Neco_Williams_575,0,0,0,0,0.0,575,224,0,0,0.0,0.0,2020-01-19T16:30:00Z,0,12,0,0,0,0,23,0,3252,0,2,0.0,0,613,1461,848,40,True,0
Davinson_Sánchez_333,0,0,0,0,0.0,333,229,0,0,0.0,0.0,2020-01-18T12:30:00Z,0,18,0,0,0,0,23,0,66805,0,0,0.0,0,-515,888,1403,53,False,0
Will_Norris_413,0,0,0,0,0.0,413,228,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,16,0,0,0,0,23,0,43630,3,2,0.0,0,-476,640,1116,40,False,0
Toby_Alderweireld_331,0,1,27,1,10.9,331,229,0,0,3.8,27.0,2020-01-18T12:30:00Z,90,18,0,0,0,0,23,0,363829,0,0,0.0,7,-7018,4040,11058,53,False,0
Frederico_Rodrigues de Paula Santos_244,0,0,23,0,27.9,244,224,2,0,6.1,22.4,2020-01-19T16:30:00Z,90,10,0,0,0,0,23,0,16671,0,2,11.0,2,-28,1237,1265,53,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,230,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,19,0,0,0,0,23,0,459,1,1,0.0,0,-2,10,12,50,False,0
Adrian_Mariappa_356,0,0,21,1,1.8,356,229,0,0,1.4,12.0,2020-01-18T12:30:00Z,90,17,0,0,0,0,23,0,17114,0,0,0.0,6,4263,5857,1594,42,True,0
