name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,0,0,0,0.0,534,124,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,9,0,0,0,0,13,0,208149,2,0,0.0,0,-38688,10462,49150,47,True,0
Aaron_Cresswell_376,0,0,12,0,12.9,376,130,3,0,4.2,21.2,2019-11-23T12:30:00Z,90,17,0,0,0,0,13,0,101445,3,2,8.0,1,-20031,1343,21374,48,True,0
Aaron_Lennon_430,0,0,0,0,0.0,430,129,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,18,0,0,0,0,13,0,6750,3,0,0.0,0,-79,216,295,47,False,0
Aaron_Mooy_516,0,0,17,0,42.3,516,124,2,0,6.1,17.0,2019-11-23T15:00:00Z,90,9,0,0,0,0,13,0,10519,2,0,2.0,2,-377,214,591,48,True,0
Aaron_Ramsdale_494,0,0,19,0,0.0,494,123,2,0,3.6,36.4,2019-11-23T15:00:00Z,90,20,0,0,0,0,13,5,337020,2,1,0.0,2,87756,101701,13945,47,True,0
Aaron_Wan-Bissaka_122,0,0,9,0,5.2,122,128,3,0,1.8,12.4,2019-11-24T16:30:00Z,90,15,0,0,0,0,13,0,1163803,3,3,0.0,0,-41995,13596,55591,54,False,1
Abdoulaye_Doucouré_368,0,0,15,0,25.0,368,129,3,0,5.6,10.4,2019-11-23T15:00:00Z,90,5,0,0,0,0,13,0,76308,3,0,21.0,2,2192,6464,4272,57,True,0
Adama_Traoré_417,1,0,26,0,34.3,417,123,1,0,8.1,32.2,2019-11-23T15:00:00Z,90,3,0,0,0,0,13,0,281240,2,1,14.0,5,-19087,30448,49535,52,False,0
Adam_Idah_538,0,0,0,0,0.0,538,126,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,8,0,0,0,0,13,0,7600,2,0,0.0,0,-34,704,738,45,False,0
Adam_Lallana_195,0,0,0,0,0.0,195,125,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,7,0,0,0,0,13,0,8976,2,1,0.0,0,-84,386,470,58,False,0
Adam_Masina_355,0,0,7,0,11.5,355,129,3,0,2.5,13.0,2019-11-23T15:00:00Z,45,5,0,0,0,0,13,0,4524,3,0,0.0,0,-36,132,168,43,True,0
Adam_Smith_63,0,0,12,0,2.3,63,123,2,0,0.6,3.8,2019-11-23T15:00:00Z,90,20,0,0,0,0,13,0,69378,2,1,0.0,1,12754,17634,4880,43,True,0
Adam_Webster_493,0,0,6,0,10.8,493,124,2,0,1.9,6.0,2019-11-23T15:00:00Z,90,9,0,0,0,0,13,0,11764,2,0,2.0,0,-2750,42,2792,44,True,1
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,127,0,0,0.0,0.0,2019-11-23T17:30:00Z,0,11,0,0,0,0,13,0,5421,1,2,0.0,0,1,480,479,40,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,126,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,14,0,0,0,0,13,0,459,2,0,0.0,0,0,17,17,50,True,0
Adrian_Mariappa_356,0,0,12,0,0.9,356,129,3,0,3.5,16.0,2019-11-23T15:00:00Z,90,5,0,0,0,0,13,0,10568,3,0,18.0,1,68,457,389,42,True,0
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,125,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,7,0,0,0,0,13,0,196384,2,1,0.0,0,-20649,2087,22736,43,False,0
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,122,0,0,0.0,0.0,2019-11-25T20:00:00Z,0,13,0,0,0,0,13,0,66400,0,2,0.0,0,-1966,1701,3667,42,True,0
Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,121,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,16,0,0,0,0,13,0,219607,2,2,0.0,0,-20146,944,21090,47,True,0
Akin_Famewo_552,0,0,0,0,0.0,552,126,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,8,0,0,0,0,13,0,3809,2,0,0.0,0,69,381,312,40,False,0
