name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Anthony_Driscoll-Glennon_572,0,0,0,0,0.0,572,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,0,0,5,0.0,0,0,0,0,40,False,0
Ayotomiwa_Dele-Bashiru_563,0,0,0,0,0.0,563,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,7,0,0,0,0,16,0,173,0,0,0.0,0,4,39,35,45,True,0
Patrick_Roberts_435,0,0,0,0,0.0,435,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,15,0,0,0,0,16,0,3952,2,1,0.0,0,-60,22,82,52,True,0
Alex_Iwobi_17,0,0,7,0,19.5,17,154,1,0,3.1,7.2,2019-12-07T12:30:00Z,90,6,0,0,0,0,16,0,83702,1,3,4.0,2,-2322,717,3039,56,True,0
Jordan_Ayew_468,0,0,6,1,4.4,468,159,0,0,1.6,5.8,2019-12-07T15:00:00Z,90,18,0,0,0,0,16,0,541894,0,0,6.0,2,-32598,17552,50150,51,False,0
Frederick_Woodman_264,0,0,0,0,0.0,264,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,16,0,0,0,0,16,0,61405,1,2,0.0,0,-241,512,753,40,True,0
Divock_Origi_188,0,0,0,0,0.0,188,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,204955,3,0,0.0,0,14418,17632,3214,52,False,0
Manuel_Lanzini_391,0,0,0,0,0.0,391,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,56199,3,1,0.0,0,-2464,11,2475,62,True,0
Wesley_Hoedt_485,0,0,0,0,0.0,485,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,2782,1,2,0.0,0,-26,26,52,43,False,0
Timm_Klose_272,0,0,0,0,0.0,272,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,15,0,0,0,0,16,0,2153,2,1,0.0,0,-27,9,36,44,True,0
Adam_Lallana_195,0,0,0,0,0.0,195,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,8896,3,0,0.0,0,-56,121,177,58,False,0
Georges-Kévin_Nkoudou_527,0,0,0,0,0.0,527,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,859,0,5,0.0,0,-7,6,13,50,True,0
Danny_Ings_313,0,2,25,0,3.3,313,156,2,1,6.6,32.0,2019-12-08T14:00:00Z,87,13,0,0,0,0,16,0,735193,1,2,31.0,8,105710,132721,27011,63,False,0
Emerson_Palmieri dos Santos_107,0,0,0,0,0.0,107,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,8,0,0,0,0,16,0,62514,1,3,0.0,0,-1354,1983,3337,55,False,0
Aaron_Mooy_516,0,0,10,0,4.5,516,153,2,0,1.8,5.2,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,0,11977,2,2,8.0,2,1453,1766,313,48,True,0
David_Button_48,0,0,0,0,0.0,48,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,1530751,2,2,0.0,0,-17551,3832,21383,40,True,0
Moussa_Sissoko_349,0,0,24,1,1.6,349,158,0,1,5.8,35.2,2019-12-07T15:00:00Z,90,5,0,0,0,0,16,0,127204,0,5,21.0,8,72,4267,4195,49,True,0
Hugo_Lloris_340,0,0,0,0,0.0,340,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,259029,0,5,0.0,0,-4876,61,4937,53,True,0
Jack_Cork_102,0,0,13,0,3.2,102,158,5,0,1.0,4.8,2019-12-07T15:00:00Z,90,17,0,0,0,0,16,0,13067,0,5,2.0,2,-238,89,327,50,False,0
Michael_Keane_143,0,0,10,0,0.3,143,154,1,0,2.5,22.4,2019-12-07T12:30:00Z,90,6,0,0,0,0,16,0,161779,1,3,2.0,2,-1935,1695,3630,53,True,0
Rafael_Camacho_201,0,0,0,0,0.0,201,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,396,3,0,0.0,0,-4,4,8,45,False,0
Mathew_Ryan_47,0,0,20,0,0.0,47,153,2,0,3.8,37.8,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,3,1243454,2,2,0.0,2,30944,41877,10933,48,True,0
Simon_Moore_436,0,0,0,0,0.0,436,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,14,0,0,0,0,16,0,7040,2,1,0.0,0,-75,139,214,44,False,0
Yan_Valery_306,0,0,0,0,0.0,306,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,13121,1,2,0.0,0,-287,97,384,46,False,0
Çaglar_Söyüncü_164,0,0,17,0,11.0,164,151,1,0,9.0,23.6,2019-12-08T14:00:00Z,90,2,0,0,0,0,16,0,1437709,4,1,55.0,2,113165,128576,15411,51,False,0
Mario_Lemina_324,0,0,0,0,0.0,324,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,3981,1,2,0.0,0,-49,8,57,47,False,0
Daniel_Amartey_178,0,0,0,0,0.0,178,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,2,0,0,0,0,16,0,24090,4,1,0.0,0,334,1961,1627,43,False,0
Mateo_Kovacic_432,0,2,34,0,32.4,432,154,3,1,9.7,57.0,2019-12-07T12:30:00Z,90,8,0,0,0,0,16,0,72530,1,3,8.0,9,-1419,2545,3964,53,False,0
Kelechi_Iheanacho_167,1,2,43,0,46.2,167,151,1,1,18.1,58.6,2019-12-08T14:00:00Z,63,2,0,0,0,0,16,0,17773,4,1,76.0,10,-309,1203,1512,57,False,1
Carl_Jenkinson_9,0,0,0,0,0.0,9,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,19,0,0,0,0,16,0,1616,3,1,0.0,0,-4,11,15,45,False,0
Matt_Ritchie_251,0,0,0,0,0.0,251,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,16,0,0,0,0,16,0,10832,1,2,0.0,0,-197,12,209,53,True,0
Shane_Duffy_37,0,0,0,0,0.0,37,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,76330,2,2,0.0,0,-1335,756,2091,49,True,0
Aaron_Cresswell_376,0,0,1,0,2.5,376,160,0,0,1.6,13.8,2019-12-09T20:00:00Z,50,1,0,0,0,0,16,0,109020,3,1,0.0,0,5190,10957,5767,47,True,1
Tammy_Abraham_460,0,0,-3,0,4.4,460,154,3,0,4.0,1.8,2019-12-07T12:30:00Z,90,8,0,0,0,0,16,0,2513362,1,3,34.0,2,304164,354425,50261,79,False,0
Anthony_Martial_239,0,2,27,1,12.3,239,155,0,1,9.5,38.2,2019-12-07T17:30:00Z,73,11,0,0,0,0,16,0,349040,2,1,44.0,10,-196292,1153,197445,76,False,0
Adam_Webster_493,0,0,15,0,1.7,493,153,2,0,2.1,17.2,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,0,13193,2,2,2.0,1,1550,1888,338,44,True,0
Romain_Saïss_407,0,0,8,0,1.3,407,153,2,0,3.4,13.2,2019-12-08T16:30:00Z,90,4,0,0,0,0,16,0,31265,2,2,19.0,1,1071,1895,824,44,False,0
Aymeric_Laporte_202,0,0,0,0,0.0,202,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,12,0,0,0,0,16,0,146042,2,1,0.0,0,-919,353,1272,63,True,0
Luke_Freeman_441,0,0,0,0,0.0,441,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,14,0,0,0,0,16,0,4895,2,1,0.0,0,-85,67,152,51,False,0
Tahith_Chong_249,0,0,0,0,0.0,249,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,11,0,0,0,0,16,0,39065,2,1,0.0,0,1494,2714,1220,43,False,0
Max_Kilman_408,0,0,0,0,0.0,408,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,162170,2,2,0.0,0,389,4319,3930,40,False,0
Taylor_Perry_560,0,0,0,0,0.0,560,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,1212,2,2,0.0,0,-23,102,125,45,False,0
Tudor_Baluta_536,0,0,0,0,0.0,536,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,15951,2,2,0.0,0,148,743,595,40,True,0
Angus_Gunn_319,0,0,0,0,0.0,319,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,148530,1,2,0.0,0,-9225,361,9586,45,False,0
James_Tomkins_124,0,0,20,1,0.0,124,159,0,0,0.7,7.0,2019-12-07T15:00:00Z,90,18,0,0,0,0,16,0,13313,0,0,0.0,5,7289,8191,902,50,False,1
Simon_Mignolet_190,0,0,0,0,0.0,190,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,2515,3,0,0.0,0,-13,13,26,45,False,0
Christian_Kabasele_354,0,0,21,1,0.3,354,159,0,0,2.3,15.0,2019-12-07T15:00:00Z,90,7,0,0,0,0,16,0,11613,0,0,8.0,6,-237,182,419,43,True,0
Konstantinos_Mavropanos_8,0,0,0,0,0.0,8,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,19,0,0,0,0,16,0,2882,3,1,0.0,0,-41,17,58,44,False,0
