name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,0,1,0,0.1,534,37,1,0,0.0,0.2,2019-08-31T14:00:00Z,24,11,0,0,0,0,4,0,0,0,4,0.0,1,0,0,0,45,False,0
Aaron_Cresswell_376,0,0,0,0,0.0,376,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,14,0,0,0,0,4,0,23220,0,2,0.0,0,-2026,1064,3090,49,True,0
Aaron_Lennon_430,0,0,7,0,2.4,430,32,3,0,0.5,2.8,2019-08-31T16:30:00Z,90,10,0,0,0,0,4,0,7475,3,0,0.0,2,-852,343,1195,49,True,0
Aaron_Mooy_516,0,0,0,0,0.0,516,37,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,11,0,0,0,0,4,0,13914,0,4,0.0,0,-2921,388,3309,50,False,0
Aaron_Ramsdale_494,0,0,13,0,0.0,494,36,3,0,1.3,13.0,2019-08-31T14:00:00Z,90,9,0,0,0,0,4,2,19406,1,3,0.0,1,4356,7190,2834,45,False,0
Aaron_Wan-Bissaka_122,0,0,13,0,13.2,122,39,1,0,5.0,27.0,2019-08-31T11:30:00Z,90,16,0,0,0,0,4,0,2212774,1,1,10.0,2,-159617,59340,218957,56,False,0
Abdoulaye_Doucouré_368,0,0,9,0,3.7,368,38,1,0,3.3,7.4,2019-08-31T14:00:00Z,70,13,0,0,0,0,4,0,104908,1,1,22.0,1,-25500,1172,26672,59,False,1
Adama_Traoré_417,0,0,6,0,1.3,417,35,3,0,1.7,13.4,2019-09-01T13:00:00Z,90,8,0,0,0,0,4,0,20863,2,3,2.0,2,-457,2396,2853,50,False,0
Adam_Lallana_195,0,0,0,0,0.0,195,32,0,0,0.0,0.0,2019-08-31T16:30:00Z,0,5,0,0,0,0,4,0,7520,3,0,0.0,0,-457,300,757,59,False,0
Adam_Masina_355,0,0,0,0,0.0,355,38,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,13,0,0,0,0,4,0,4512,1,1,0.0,0,-354,46,400,44,False,0
Adam_Smith_63,0,0,12,0,1.3,63,36,2,0,3.1,7.2,2019-08-31T14:00:00Z,63,9,0,0,0,0,4,0,75064,1,3,22.0,1,-5546,3428,8974,45,False,0
Adam_Webster_493,0,0,15,0,0.8,493,37,4,0,2.1,18.4,2019-08-31T14:00:00Z,90,11,0,0,0,0,4,0,5678,0,4,2.0,0,-542,53,595,44,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,20,0,0,0,0,4,0,531,2,3,0.0,0,-51,17,68,50,True,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,38,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,13,0,0,0,0,4,0,12689,1,1,0.0,0,-1158,156,1314,44,False,0
Adrián_San Miguel del Castillo_526,0,0,25,1,0.0,526,32,0,0,2.1,20.8,2019-08-31T16:30:00Z,90,5,0,0,0,0,4,2,330807,3,0,0.0,6,82258,107126,24868,45,False,0
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,34,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,7,0,0,0,0,4,0,114557,0,1,0.0,0,-11443,4902,16345,45,False,0
Ainsley_Maitland-Niles_4,0,0,19,0,41.7,4,31,2,0,8.3,29.4,2019-09-01T15:30:00Z,90,17,0,0,0,0,4,0,389576,2,2,12.0,1,31961,81984,50023,51,True,0
Albian_Ajeti_514,0,0,0,0,0.0,514,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,14,0,0,0,0,4,0,2855,0,2,0.0,0,-522,159,681,59,True,0
Alexander_Tettey_289,0,0,0,0,0.0,289,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,13655,0,2,0.0,0,-335,1265,1600,45,False,0
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,14,0,0,0,0,4,0,98987,0,2,0.0,0,-18602,1785,20387,45,True,0
Alexandre_Lacazette_12,0,0,22,0,12.1,12,31,2,1,12.2,40.6,2019-09-01T15:30:00Z,66,17,0,0,0,0,4,0,201972,2,2,69.0,5,-24962,14586,39548,95,True,1
Alexis_Sánchez_240,0,0,0,0,0.0,240,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,16,0,0,0,0,4,0,37662,1,1,0.0,0,-5983,124,6107,69,False,0
Alex_Iwobi_17,0,2,30,0,15.7,17,35,2,1,8.3,46.6,2019-09-01T13:00:00Z,75,20,0,0,0,0,4,0,97303,2,3,21.0,9,-10675,8669,19344,59,True,0
Alex_McCarthy_318,0,0,0,0,0.0,318,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,35208,1,1,0.0,0,-2983,679,3662,44,True,0
Alex_Oxlade-Chamberlain_193,0,0,5,0,1.3,193,32,0,0,1.7,8.2,2019-08-31T16:30:00Z,19,5,0,0,0,0,4,0,25847,3,0,7.0,1,-2655,1692,4347,64,False,0
Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,37,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,11,0,0,0,0,4,0,4925,0,4,0.0,0,-551,52,603,59,False,0
Alisson_Ramses Becker_189,0,0,0,0,0.0,189,32,0,0,0.0,0.0,2019-08-31T16:30:00Z,0,5,0,0,0,0,4,0,482277,3,0,0.0,0,-98732,2088,100820,58,False,0
Allan_Saint-Maximin_500,0,0,0,0,0.0,500,38,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,18,0,0,0,0,4,0,19260,1,1,0.0,0,-8807,304,9111,54,True,0
Andreas_Christensen_108,0,0,0,0,0.0,108,33,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,15,0,0,0,0,4,0,89847,2,2,0.0,0,8389,18642,10253,50,True,0
Andreas_Pereira_246,0,0,5,0,3.2,246,39,1,0,3.3,6.4,2019-08-31T11:30:00Z,67,16,0,0,0,0,4,0,44652,1,1,23.0,2,-16548,2412,18960,50,False,0
Andrew_Robertson_181,0,0,26,1,5.0,181,32,0,0,1.6,9.0,2019-08-31T16:30:00Z,90,5,0,0,0,0,4,0,1481300,3,0,2.0,6,-169054,24738,193792,69,False,0
Andrew_Surman_80,0,0,3,0,0.8,80,36,0,0,0.3,2.0,2019-08-31T14:00:00Z,11,9,0,0,0,0,4,0,3331,1,3,0.0,1,-361,94,455,49,False,0
Andre_Gray_364,0,0,6,0,1.8,364,38,1,0,0.5,0.0,2019-08-31T14:00:00Z,81,13,0,0,0,0,4,0,49521,1,1,4.0,2,7058,14609,7551,59,False,0
Andre_Green_32,0,0,0,0,0.0,32,34,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,7,0,0,0,0,4,0,981,0,1,0.0,0,-133,36,169,49,False,0
