name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Jorge Luiz_Frello Filho_118,0,0,0,0,0.0,118,283,0,0,0.0,0.0,2020-03-08T14:00:00Z,0,8,0,0,0,0,29,0,268799,0,4,0.0,0,-69728,1113,70841,49,True,0
Matej_Vydra_92,0,0,0,0,10.4,92,282,0,0,3.8,7.0,2020-03-07T17:30:00Z,22,17,0,0,0,0,29,0,15612,1,1,21.0,1,-3227,1885,5112,53,True,0
Brandon_Austin_558,0,0,0,0,0.0,558,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,5,0,0,0,0,29,0,13625,1,1,0.0,0,-128,145,273,40,False,0
Lucas_Rodrigues Moura da Silva_345,0,0,7,0,21.3,345,282,0,0,4.2,9.0,2020-03-07T17:30:00Z,45,5,0,0,0,0,29,0,362915,1,1,12.0,1,-21942,11773,33715,71,False,0
John_Stones_207,0,0,0,0,0.0,207,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,12,0,0,0,0,29,0,73701,0,2,0.0,0,944,1510,566,53,False,0
John_Stones_207,0,0,0,0,0.0,207,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,1,0,0,0,0,29,0,73701,,,0.0,0,944,1510,566,53,True,0
David_Silva_219,0,0,0,0,0.0,219,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,12,0,0,0,0,29,0,315319,0,2,0.0,0,16484,21535,5051,73,False,0
David_Silva_219,0,0,0,0,0.0,219,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,1,0,0,0,0,29,0,315319,,,0.0,0,16484,21535,5051,73,True,0
Bukayo_Saka_541,0,0,20,1,37.2,541,281,0,0,5.7,15.6,2020-03-07T15:00:00Z,90,19,0,0,0,0,29,0,397432,0,1,4.0,3,239781,248693,8912,46,True,0
Bukayo_Saka_541,0,0,0,0,0.0,541,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,11,0,0,0,0,29,0,397432,,,0.0,0,239781,248693,8912,46,False,0
Sead_Kolasinac_3,0,0,0,0,0.0,3,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,19,0,0,0,0,29,0,35418,0,1,0.0,0,-530,12,542,52,True,0
Sead_Kolasinac_3,0,0,0,0,0.0,3,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,11,0,0,0,0,29,0,35418,,,0.0,0,-530,12,542,52,False,0
Jonathan_Castro Otto_402,0,0,0,0,0.0,402,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,4,0,0,0,0,29,0,67816,0,0,0.0,0,-7144,168,7312,54,True,0
Sadio_Mané_192,1,3,39,0,28.6,192,286,1,1,12.5,56.2,2020-03-07T12:30:00Z,90,3,0,0,0,0,29,0,1792129,1,2,40.0,13,-15689,62841,78530,124,True,0
James_Chester_23,0,0,0,0,0.0,23,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,9,0,0,0,0,29,0,3786,0,4,0.0,0,-51,11,62,43,False,0
Teemu_Pukki_278,0,0,4,0,11.1,278,288,1,0,4.7,0.4,2020-03-07T15:00:00Z,90,15,0,0,0,0,29,0,952405,0,1,35.0,2,-20167,15487,35654,65,False,0
Andy_Carroll_520,0,0,0,0,0.0,520,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,16,0,0,0,0,29,0,6276,1,0,0.0,0,-138,11,149,54,False,0
Luke_Amos_351,0,0,0,0,0.0,351,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,5,0,0,0,0,29,0,1090,1,1,0.0,0,6,39,33,44,False,0
Oliver_McBurnie_501,0,0,5,1,2.3,501,288,0,0,3.5,5.6,2020-03-07T15:00:00Z,89,14,0,0,0,0,29,0,18033,0,1,27.0,2,427,2058,1631,57,True,0
José_Reina_603,0,0,10,0,0.0,603,285,4,0,2.2,21.6,2020-03-09T20:00:00Z,90,9,0,0,0,0,29,3,37967,0,4,0.0,1,1823,4267,2444,45,False,0
Alex_McCarthy_318,0,3,36,0,10.0,318,289,1,0,8.2,72.4,2020-03-07T15:00:00Z,90,13,0,0,1,0,29,6,337378,1,0,0.0,12,6492,17714,11222,45,True,0
Federico_Fernández_254,0,1,24,1,1.2,254,289,0,0,2.3,21.4,2020-03-07T15:00:00Z,90,16,0,0,0,0,29,0,212483,1,0,0.0,7,16408,28281,11873,45,False,0
Callum_Slattery_327,0,0,0,0,0.0,327,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,13,0,0,0,0,29,0,20977,1,0,0.0,0,-480,45,525,44,True,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,7,0,0,0,0,29,0,23196,0,1,0.0,0,-1589,281,1870,42,False,0
Jordan_Ayew_468,0,1,27,1,2.9,468,284,0,1,7.2,39.4,2020-03-07T15:00:00Z,90,18,0,0,0,0,29,0,618556,0,1,30.0,6,26921,53983,27062,51,True,1
Ezequiel_Schelotto_546,0,0,0,0,0.0,546,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,20,0,0,0,0,29,0,42312,0,0,0.0,0,-124,2253,2377,40,False,0
Anthony_Driscoll-Glennon_572,0,0,0,0,0.0,572,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,17,0,0,0,0,29,0,3296,1,1,0.0,0,628,876,248,39,True,0
Wes_Morgan_165,0,0,0,0,0.0,165,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,2,0,0,0,0,29,0,43888,0,4,0.0,0,-45,355,400,41,True,0
Bruno André_Cavaco Jordao_609,0,0,0,0,0.0,609,290,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,4,0,0,0,0,29,0,711,0,0,0.0,0,45,98,53,45,True,0
Albian_Ajeti_514,0,0,0,0,0.0,514,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,1,0,0,0,0,29,0,2632,0,1,0.0,0,-10,28,38,57,False,0
Bernd_Leno_14,0,3,33,1,0.0,14,281,0,0,3.9,39.2,2020-03-07T15:00:00Z,90,19,0,0,0,0,29,6,417485,0,1,0.0,11,28643,35845,7202,50,True,0
Bernd_Leno_14,0,0,0,0,0.0,14,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,11,0,0,0,0,29,0,417485,,,0.0,0,28643,35845,7202,50,False,0
Leandro_Trossard_421,0,0,10,1,40.3,421,290,0,0,5.7,10.4,2020-03-07T15:00:00Z,81,20,0,0,0,0,29,0,31114,0,0,6.0,3,-6213,487,6700,58,False,0
Tanguy_Ndombele_442,0,0,7,0,3.0,442,282,1,0,0.8,3.4,2020-03-07T17:30:00Z,45,5,0,0,0,0,29,0,168393,1,1,2.0,1,-287,621,908,58,False,0
Harry_Kane_338,0,0,0,0,0.0,338,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,5,0,0,0,0,29,0,632152,1,1,0.0,0,-3892,114,4006,108,False,0
Ryan_Bennett_404,0,0,0,0,0.0,404,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,2,0,0,0,0,29,0,21211,0,4,0.0,0,-162,49,211,48,True,0
Kyle_Walker_203,0,0,0,0,0.0,203,287,0,0,0.0,0.0,2020-03-08T16:30:00Z,0,12,0,0,0,0,29,0,852022,0,2,0.0,0,55164,63486,8322,57,False,0
Kyle_Walker_203,0,0,0,0,0.0,203,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,1,0,0,0,0,29,0,852022,,,0.0,0,55164,63486,8322,57,True,0
Ryan_Bertrand_305,0,0,8,0,33.8,305,289,1,0,5.3,17.0,2020-03-07T15:00:00Z,90,13,0,0,0,0,29,0,63774,1,0,2.0,2,-543,1950,2493,48,True,0
Pierre-Emerick_Aubameyang_11,0,0,12,1,35.9,11,281,0,0,5.6,8.4,2020-03-07T15:00:00Z,90,19,0,0,0,0,29,0,2137772,0,1,12.0,2,670947,681665,10718,111,True,0
Pierre-Emerick_Aubameyang_11,0,0,0,0,0.0,11,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,11,0,0,0,0,29,0,2137772,,,0.0,0,670947,681665,10718,111,False,0
Arthur_Masuaku_378,0,0,0,0,0.0,378,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,1,0,0,0,0,29,0,32046,0,1,0.0,0,-622,176,798,42,False,0
Tyreke_Johnson_326,0,0,0,0,0.0,326,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,13,0,0,0,0,29,0,2087,1,0,0.0,0,22,116,94,44,True,0
Shane_Long_315,0,0,5,1,8.3,315,289,0,0,6.3,3.4,2020-03-07T15:00:00Z,76,13,0,0,0,0,29,0,185749,1,0,51.0,2,4020,15414,11394,46,True,0
Ben_Osborn_472,0,0,7,0,0.8,472,288,0,0,1.1,9.8,2020-03-07T15:00:00Z,29,14,0,0,0,0,29,0,2604,0,1,0.0,1,20,57,37,47,True,0
Christian_Saydee_564,0,0,0,0,0.0,564,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,10,0,0,0,0,29,0,537,1,2,0.0,0,29,68,39,45,False,0
Kieran_Tierney_515,0,0,0,0,0.0,515,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,19,0,0,0,0,29,0,23850,0,1,0.0,0,-77,75,152,53,True,0
Kieran_Tierney_515,0,0,0,0,0.0,515,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,11,0,0,0,0,29,0,23850,,,0.0,0,-77,75,152,53,False,0
John_Lundstram_297,1,3,35,1,28.6,297,288,0,0,9.8,27.2,2020-03-07T15:00:00Z,90,14,0,0,0,0,29,0,2843553,0,1,42.0,12,-88749,28587,117336,48,True,0
Oliver_Skipp_352,0,0,4,0,1.0,352,282,1,0,0.9,7.6,2020-03-07T17:30:00Z,45,5,0,0,0,0,29,0,51408,1,1,0.0,1,1417,3204,1787,43,False,0
Conor_Coady_403,0,1,26,1,3.3,403,290,0,0,2.1,17.8,2020-03-07T15:00:00Z,90,4,0,0,0,0,29,0,142028,0,0,0.0,7,7366,13123,5757,50,True,0
Victor_Wanyama_348,0,0,0,0,0.0,348,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,5,0,0,0,0,29,0,7335,1,1,0.0,0,-87,40,127,47,False,0
Christian_Fuchs_163,0,0,0,0,0.0,163,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,2,0,0,0,0,29,0,26192,0,4,0.0,0,-114,425,539,42,True,0
Ryan_Fraser_75,0,0,10,0,29.7,75,286,2,0,7.9,9.6,2020-03-07T12:30:00Z,90,10,0,0,0,0,29,0,195611,1,2,40.0,2,-1006,1327,2333,68,False,0
Edward_Nketiah_13,0,0,-2,0,11.2,13,281,0,0,3.9,5.0,2020-03-07T15:00:00Z,58,19,0,0,0,0,29,0,101003,0,1,23.0,1,34253,39328,5075,43,True,0
Edward_Nketiah_13,0,0,0,0,0.0,13,275,0,0,0.0,0.0,2020-03-11T19:30:00Z,0,11,0,0,0,0,29,0,101003,,,0.0,0,34253,39328,5075,43,False,0
Allan_Saint-Maximin_500,0,2,33,1,25.3,500,289,0,1,10.9,48.8,2020-03-07T15:00:00Z,90,16,0,0,0,0,29,0,38231,1,0,35.0,10,-2697,3049,5746,54,False,0
Yves_Bissouma_53,0,0,18,1,7.5,53,290,0,0,3.3,20.2,2020-03-07T15:00:00Z,90,20,0,0,0,0,29,0,1345,0,0,5.0,3,-8,31,39,50,False,0
