name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,0,-1,0,1.1,534,343,4,0,0.2,0.0,2020-07-11T19:00:00Z,58,11,0,0,0,0,44,0,214879,5,0,2.0,1,13820,29289,15469,42,True,0
Aaron_Cresswell_376,0,0,27,1,40.2,376,346,0,0,5.7,14.6,2020-07-11T11:30:00Z,90,14,0,0,0,0,44,0,119828,4,0,2.0,6,14069,17383,3314,45,False,0
Aaron_Lennon_430,0,0,0,0,0.0,430,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,10,0,0,0,0,44,0,6319,1,1,0.0,0,-119,8,127,46,False,0
Aaron_Mooy_516,0,0,11,0,2.5,516,343,5,0,0.8,5.8,2020-07-11T19:00:00Z,90,11,0,0,0,0,44,0,34671,5,0,0.0,2,-829,800,1629,47,True,0
Aaron_Ramsdale_494,0,0,19,0,0.0,494,342,1,0,2.8,28.4,2020-07-12T18:00:00Z,90,9,0,0,0,0,44,4,244389,1,4,0.0,3,-3848,3278,7126,45,True,0
Aaron_Wan-Bissaka_122,0,0,6,0,2.4,122,345,2,0,1.5,10.4,2020-07-13T19:00:00Z,90,16,0,0,0,0,44,0,1493477,2,2,2.0,0,11375,58017,46642,55,True,1
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,10,0,0,0,0,44,0,3077,1,1,0.0,0,-140,4,144,40,False,0
Abdoulaye_Doucouré_368,0,0,6,0,3.3,368,349,1,0,3.7,4.2,2020-07-11T11:30:00Z,90,13,0,0,0,0,44,0,149112,1,2,29.0,2,-4318,5856,10174,55,True,0
Adalberto_Peñaranda_648,0,0,0,0,0.0,648,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,13,0,0,0,0,44,0,265,1,2,0.0,0,52,98,46,45,True,0
Adama_Traoré_417,0,0,-2,0,2.4,417,350,0,0,1.4,0.0,2020-07-12T11:00:00Z,20,8,0,0,0,0,44,0,1129436,0,3,12.0,1,-142761,20567,163328,57,True,0
Adam_Idah_538,0,0,2,0,1.1,538,346,1,0,0.1,0.2,2020-07-11T11:30:00Z,21,19,0,0,0,0,44,0,10659,4,0,0.0,1,506,902,396,44,True,0
Adam_Lallana_195,0,0,0,0,0.0,195,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,5,0,0,0,0,44,0,9419,1,1,0.0,0,-48,21,69,57,True,0
Adam_Masina_355,0,0,7,0,0.3,355,349,1,0,0.7,7.0,2020-07-11T11:30:00Z,90,13,0,0,0,0,44,0,32121,1,2,0.0,2,130,2062,1932,43,True,0
Adam_Smith_63,0,0,0,0,0.0,63,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,9,0,0,0,0,44,0,29501,1,4,0.0,0,-584,149,733,43,True,0
Adam_Webster_493,0,0,11,0,0.8,493,343,5,0,1.8,14.8,2020-07-11T19:00:00Z,90,11,0,0,0,0,44,0,34262,5,0,2.0,0,770,1841,1071,44,True,0
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,15,0,0,0,0,44,0,6523,0,3,0.0,0,37,152,115,39,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,20,0,0,0,0,44,0,464,0,3,0.0,0,0,3,3,50,False,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,13,0,0,0,0,44,0,18974,1,2,0.0,0,-471,204,675,42,True,0
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,5,0,0,0,0,44,0,155006,1,1,0.0,0,-1093,1146,2239,40,True,0
Ahmed_El Mohamady_22,0,1,28,1,40.3,22,341,0,0,6.2,17.4,2020-07-12T13:15:00Z,90,7,0,0,0,0,44,0,79320,0,2,4.0,7,216,2569,2353,41,True,0
Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,17,0,0,0,0,44,0,167791,1,2,0.0,0,-1137,417,1554,45,False,0
Akin_Famewo_552,0,0,0,0,0.0,552,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,19,0,0,0,0,44,0,5206,4,0,0.0,0,157,299,142,39,True,0
Albian_Ajeti_514,0,0,0,0,0.0,514,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,14,0,0,0,0,44,0,2805,4,0,0.0,0,24,76,52,56,False,0
Alexander_Tettey_289,0,0,13,0,1.8,289,346,4,0,1.3,11.0,2020-07-11T11:30:00Z,90,19,0,0,0,0,44,0,23559,4,0,0.0,2,35,818,783,44,True,0
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,14,0,0,0,0,44,0,67051,4,0,0.0,0,42,1276,1234,43,False,0
Alexandre_Jankewitz_649,0,0,0,0,0.0,649,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,12,0,0,0,0,44,0,39,2,2,0.0,0,0,2,2,45,False,0
Alexandre_Lacazette_12,0,1,27,0,12.4,12,348,2,1,6.0,40.4,2020-07-12T15:30:00Z,90,17,0,0,0,0,44,0,146070,1,2,7.0,6,-3252,1725,4977,92,False,1
Alexis_Mac Allister_627,0,0,0,0,0.0,627,343,0,0,0.0,0.0,2020-07-11T19:00:00Z,0,11,0,0,0,0,44,0,1027,5,0,0.0,0,-76,49,125,55,True,0
Alexis_Sánchez_240,0,0,0,0,0.0,240,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,16,0,0,0,0,44,0,28332,2,2,0.0,0,-21,14,35,68,True,0
Alex_Iwobi_17,0,0,3,0,15.3,17,350,1,0,2.0,2.8,2020-07-12T11:00:00Z,34,20,0,0,0,0,44,0,66135,0,3,2.0,1,-469,148,617,56,False,0
Alex_McCarthy_318,0,0,12,0,0.0,318,345,2,0,1.7,17.2,2020-07-13T19:00:00Z,90,12,0,0,0,0,44,2,272704,2,2,0.0,1,2090,10051,7961,45,False,0
Alex_Oxlade-Chamberlain_193,0,0,4,0,10.9,193,344,0,0,1.4,2.6,2020-07-11T14:00:00Z,9,5,0,0,0,0,44,0,42561,1,1,0.0,1,-520,888,1408,61,True,0
Alfie_Lewis_651,0,0,0,0,0.0,651,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,14,0,0,0,0,44,0,106,4,0,0.0,0,19,37,18,45,False,0
Alfie_Whiteman_543,0,0,0,0,0.0,543,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,1,0,0,0,0,44,0,35426,1,2,0.0,0,-205,86,291,40,True,0
Alireza_Jahanbakhsh_50,0,0,1,0,2.0,50,343,1,0,0.2,0.4,2020-07-11T19:00:00Z,20,11,0,0,0,0,44,0,7400,5,0,0.0,1,-69,21,90,58,True,0
Alisson_Ramses Becker_189,0,0,14,0,0.0,189,344,1,0,0.9,9.2,2020-07-11T14:00:00Z,90,5,0,0,0,0,44,1,729842,1,1,0.0,2,2231,11082,8851,62,True,0
Allan_Saint-Maximin_500,0,0,7,0,15.7,500,349,2,0,5.2,13.6,2020-07-11T11:30:00Z,90,18,0,0,0,0,44,0,198397,1,2,23.0,2,-60577,6296,66873,54,False,0
Andreas_Christensen_108,0,0,8,0,0.8,108,347,2,0,0.4,3.4,2020-07-11T16:30:00Z,45,15,0,0,0,0,44,0,61126,0,3,0.0,0,1200,2966,1766,48,False,0
Andreas_Pereira_246,0,0,0,0,0.0,246,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,16,0,0,0,0,44,0,28074,2,2,0.0,0,-339,80,419,48,True,0
Andrew_Robertson_181,0,1,24,0,11.2,181,344,1,1,7.6,42.2,2020-07-11T14:00:00Z,90,5,0,0,0,0,44,0,1340448,1,1,23.0,9,2159,22000,19841,70,True,0
Andrew_Surman_80,0,0,0,0,0.0,80,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,9,0,0,0,0,44,0,2707,1,4,0.0,0,-16,13,29,47,True,0
Andre_Gray_364,0,0,2,0,1.3,364,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,1,13,0,0,0,0,44,0,27103,1,2,0.0,1,-184,283,467,55,True,0
Andre_Green_32,0,0,0,0,0.0,32,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,7,0,0,0,0,44,0,769,0,2,0.0,0,-21,3,24,48,True,0
Andriy_Yarmolenko_392,0,0,3,0,1.3,392,346,0,0,0.4,0.4,2020-07-11T11:30:00Z,7,14,0,0,0,0,44,0,58154,4,0,2.0,1,1340,2158,818,52,False,0
Andros_Townsend_135,0,0,9,0,15.3,135,341,0,0,2.7,9.6,2020-07-12T13:15:00Z,25,2,0,0,0,0,44,0,70934,0,2,2.0,1,-163,227,390,56,False,0
André Filipe_Tavares Gomes_422,0,0,0,0,0.0,422,350,0,0,0.0,0.0,2020-07-12T11:00:00Z,0,20,0,0,0,0,44,0,22574,0,3,0.0,0,-444,125,569,52,False,0
Andy_Carroll_520,0,0,0,0,0.0,520,349,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,18,0,0,0,0,44,0,7108,1,2,0.0,0,-476,14,490,54,False,0
Andy_King_480,0,0,0,0,0.0,480,342,0,0,0.0,0.0,2020-07-12T18:00:00Z,0,3,0,0,0,0,44,0,29379,1,4,0.0,0,-278,1257,1535,42,False,0
Andy_Lonergan_530,0,0,0,0,0.0,530,344,0,0,0.0,0.0,2020-07-11T14:00:00Z,0,5,0,0,0,0,44,0,2028,1,1,0.0,0,-7,7,14,42,True,0
Angelo_Ogbonna_377,0,0,23,1,0.3,377,346,0,0,1.0,9.6,2020-07-11T11:30:00Z,86,14,0,0,0,0,44,0,67022,4,0,0.0,6,456,1692,1236,45,False,0
Angel_Gomes_245,0,0,0,0,0.0,245,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,16,0,0,0,0,44,0,6692,2,2,0.0,0,-35,4,39,47,True,0
Angus_Gunn_319,0,0,0,0,0.0,319,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,12,0,0,0,0,44,0,99703,2,2,0.0,0,-856,265,1121,42,False,0
