name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Cresswell_376,0,0,0,0,0.0,376,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,18,0,0,0,0,3,0,24435,3,1,0.0,0,-3205,707,3912,50,False,0
Aaron_Lennon_430,0,0,1,0,0.3,430,30,1,0,0.3,2.2,2019-08-25T15:30:00Z,24,20,0,0,0,0,3,0,7997,1,1,0.0,0,-1107,306,1413,49,False,1
Aaron_Mooy_516,0,0,0,0,0.0,516,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,16,0,0,0,0,3,0,16510,2,0,0.0,0,-2756,701,3457,50,True,0
Aaron_Ramsdale_494,0,0,12,0,0.0,494,22,3,0,1.9,19.0,2019-08-25T13:00:00Z,90,11,0,0,0,0,3,2,13643,3,1,0.0,1,3236,5460,2224,45,True,0
Aaron_Wan-Bissaka_122,0,0,9,0,21.1,122,25,2,0,3.5,11.8,2019-08-24T14:00:00Z,90,7,0,0,0,0,3,0,2349140,2,1,2.0,0,99379,194446,95067,56,True,1
Abdoulaye_Doucouré_368,0,0,13,0,46.5,368,29,3,0,12.5,17.8,2019-08-24T14:00:00Z,90,19,0,0,0,0,3,0,128926,3,1,61.0,2,-41090,1370,42460,59,True,0
Adama_Traoré_417,0,0,1,0,0.8,417,30,0,0,0.9,0.6,2019-08-25T15:30:00Z,14,5,0,0,0,0,3,0,20573,1,1,8.0,1,474,3360,2886,50,True,0
Adam_Lallana_195,0,0,3,0,0.0,195,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,4,1,0,0,0,0,3,0,7431,1,3,0.0,1,-963,257,1220,59,True,0
Adam_Masina_355,0,0,0,0,0.0,355,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,19,0,0,0,0,3,0,4648,3,1,0.0,0,-520,37,557,45,True,0
Adam_Smith_63,0,0,3,0,0.5,63,22,3,0,3.7,3.8,2019-08-25T13:00:00Z,67,11,0,0,0,0,3,0,79479,3,1,33.0,1,-10345,2953,13298,45,True,0
