name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,0,3,0,10.6,534,81,1,0,3.6,4.4,2019-10-19T14:00:00Z,45,2,0,0,0,0,9,0,110944,1,2,21.0,1,70802,81069,10267,45,False,0
Aaron_Cresswell_376,0,0,0,0,0.0,376,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,8,0,0,0,0,9,0,152619,0,2,0.0,0,-6395,16078,22473,50,False,0
Aaron_Lennon_430,0,0,3,0,2.4,430,86,1,0,0.5,0.4,2019-10-19T14:00:00Z,25,9,0,0,0,0,9,0,6939,1,2,2.0,1,-291,118,409,48,False,0
Aaron_Mooy_516,0,0,-7,0,1.5,516,81,2,0,0.0,0.0,2019-10-19T14:00:00Z,34,2,0,0,0,1,9,0,12741,1,2,0.0,-2,1264,2039,775,48,False,0
Aaron_Ramsdale_494,0,0,21,1,0.0,494,82,0,0,0.8,7.8,2019-10-19T14:00:00Z,90,14,0,0,0,0,9,1,70443,0,0,0.0,6,10689,14721,4032,45,True,0
Aaron_Wan-Bissaka_122,0,0,12,0,12.7,122,87,1,0,2.7,12.4,2019-10-20T15:30:00Z,90,10,0,0,0,0,9,0,1224192,1,1,2.0,2,-190053,1413,191466,54,True,0
Abdoulaye_Doucouré_368,0,2,33,0,11.7,368,89,1,1,8.2,50.0,2019-10-19T14:00:00Z,90,17,0,0,0,0,9,0,66202,1,1,20.0,9,-3742,406,4148,57,False,0
Adama_Traoré_417,0,0,15,0,3.7,417,90,1,0,1.9,14.4,2019-10-19T14:00:00Z,90,16,0,0,0,0,9,0,214506,1,1,1.0,2,169903,181393,11490,51,True,0
Adam_Idah_538,0,0,0,0,0.0,538,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,3,0,0,0,0,9,0,7029,0,0,0.0,0,142,1043,901,45,False,0
Adam_Lallana_195,0,1,22,0,1.3,195,87,0,1,7.0,33.6,2019-10-20T15:30:00Z,19,12,0,0,0,0,9,0,7503,1,1,35.0,7,-135,96,231,58,False,0
Adam_Masina_355,0,0,0,0,0.0,355,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,4236,1,1,0.0,0,-98,36,134,43,False,0
Adam_Smith_63,0,0,21,1,13.2,63,82,0,0,2.7,12.0,2019-10-19T14:00:00Z,90,14,0,0,0,0,9,0,31047,0,0,2.0,5,-3306,59,3365,43,True,1
Adam_Webster_493,0,0,24,0,1.8,493,81,2,1,11.2,60.8,2019-10-19T14:00:00Z,90,2,0,0,0,0,9,0,12226,1,2,49.0,7,3248,4185,937,44,False,0
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,13,0,0,0,0,9,0,3076,0,1,0.0,0,538,883,345,40,True,0
Ademola_Lookman_155,0,0,0,0,0.0,155,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,19,0,0,0,0,9,0,459,0,2,0.0,0,-5,7,12,50,True,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,10792,1,1,0.0,0,-416,77,493,43,False,0
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,12,0,0,0,0,9,0,408110,1,1,0.0,0,-72356,14356,86712,46,False,0
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,4,0,0,0,0,9,0,74589,1,2,0.0,0,-5109,1039,6148,43,True,0
Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,15,0,0,0,0,9,0,330367,0,1,0.0,0,-39815,3012,42827,50,False,0
Akin_Famewo_552,0,0,0,0,0.0,552,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,3,0,0,0,0,9,0,1463,0,0,0.0,0,712,852,140,40,False,0
Albian_Ajeti_514,0,0,1,0,0.0,514,85,1,0,0.0,0.0,2019-10-19T11:30:00Z,16,8,0,0,0,0,9,0,2551,0,2,0.0,1,-52,85,137,58,False,0
Alexander_Tettey_289,0,0,15,1,1.3,289,82,0,0,1.8,16.6,2019-10-19T14:00:00Z,90,3,0,0,0,0,9,0,11739,0,0,0.0,3,-681,52,733,45,False,0
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,8,0,0,0,0,9,0,81989,0,2,0.0,0,-4177,2081,6258,44,False,0
Alexandre_Lacazette_12,0,0,0,0,11.1,12,88,0,0,1.5,2.2,2019-10-21T19:00:00Z,21,15,0,0,0,0,9,0,100035,0,1,2.0,1,-2146,1365,3511,93,False,0
Alexis_Sánchez_240,0,0,0,0,0.0,240,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,10,0,0,0,0,9,0,30283,1,1,0.0,0,-537,51,588,68,True,0
Alex_Iwobi_17,0,0,10,1,27.3,17,85,0,0,7.1,15.6,2019-10-19T11:30:00Z,86,19,0,0,0,0,9,0,104844,0,2,28.0,3,-9445,2206,11651,58,True,0
Alex_McCarthy_318,0,0,0,0,0.0,318,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,20,0,0,0,0,9,0,28335,1,1,0.0,0,-860,394,1254,43,False,0
Alex_Oxlade-Chamberlain_193,0,0,2,0,2.6,193,87,0,0,1.1,0.0,2019-10-20T15:30:00Z,30,12,0,0,0,0,9,0,21478,1,1,9.0,1,-1068,349,1417,62,False,0
Alfie_Whiteman_543,0,0,0,0,0.0,543,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,20188,1,1,0.0,0,2501,3859,1358,40,True,0
Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,2,0,0,0,0,9,0,4398,1,2,0.0,0,-61,57,118,58,False,0
Alisson_Ramses Becker_189,0,0,15,0,0.0,189,87,1,0,0.9,9.0,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,1,412556,1,1,0.0,2,31400,41857,10457,58,False,0
Allan_Saint-Maximin_500,0,0,9,0,39.4,500,83,1,0,5.3,11.0,2019-10-19T14:00:00Z,84,6,0,0,0,0,9,0,17156,0,1,3.0,2,2424,3123,699,54,False,0
Andreas_Christensen_108,0,0,0,0,0.0,108,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,13,0,0,0,0,9,0,56630,0,1,0.0,0,-9200,984,10184,50,True,0
Andreas_Pereira_246,0,0,2,0,31.9,246,87,1,0,6.1,11.6,2019-10-20T15:30:00Z,90,10,0,0,0,0,9,0,30308,1,1,17.0,2,-2721,632,3353,50,True,0
Andrew_Robertson_181,1,3,32,0,33.2,181,87,1,0,7.5,40.2,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,0,1332521,1,1,2.0,8,-23734,34739,58473,69,False,0
Andrew_Surman_80,0,0,0,0,0.0,80,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,14,0,0,0,0,9,0,3008,0,0,0.0,0,-108,48,156,48,True,0
Andre_Gray_364,0,0,0,0,0.0,364,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,32100,1,1,0.0,0,-2634,577,3211,57,False,0
