name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Cresswell_376,0,0,0,0,0.0,376,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,4,0,0,0,0,2,0,27019,1,1,0.0,0,-1099,2048,3147,50,False,0
Aaron_Lennon_430,0,0,4,0,0.3,430,11,0,0,0.4,1.4,2019-08-17T11:30:00Z,18,1,0,0,0,0,2,0,8742,1,2,2.0,1,-847,501,1348,50,False,0
Aaron_Mooy_516,0,0,3,0,0.5,516,13,0,0,0.1,0.2,2019-08-17T14:00:00Z,5,19,0,0,0,0,2,0,18906,1,1,0.0,1,-314,2128,2442,50,True,0
Aaron_Ramsdale_494,0,0,24,0,0.0,494,12,1,0,4.0,39.8,2019-08-17T14:00:00Z,90,2,0,0,0,0,2,6,8566,2,1,0.0,4,2802,3794,992,45,False,0
Aaron_Wan-Bissaka_122,0,0,19,0,11.0,122,20,1,0,4.4,28.0,2019-08-19T19:00:00Z,90,20,0,0,0,0,2,0,2177360,1,1,5.0,1,88267,142479,54212,55,False,1
Abdoulaye_Doucouré_368,0,0,7,0,12.2,368,15,1,0,3.1,12.6,2019-08-17T14:00:00Z,90,8,0,0,0,0,2,0,168267,0,1,6.0,2,-36607,2294,38901,60,False,0
Adama_Traoré_417,0,0,4,0,15.9,417,20,0,0,2.8,5.8,2019-08-19T19:00:00Z,45,12,0,0,0,0,2,0,18781,1,1,6.0,1,-2103,1140,3243,50,True,0
Adam_Lallana_195,0,0,0,0,0.0,195,19,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,16,0,0,0,0,2,0,7855,2,1,0.0,0,-1208,332,1540,60,False,0
Adam_Masina_355,0,0,0,0,0.0,355,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,8,0,0,0,0,2,0,4883,0,1,0.0,0,-634,57,691,45,False,0
Adam_Smith_63,0,0,14,0,1.2,63,12,1,0,1.7,12.2,2019-08-17T14:00:00Z,90,2,0,0,0,0,2,0,88424,2,1,4.0,2,-6200,2040,8240,45,False,0
Adam_Webster_493,0,0,0,0,0.0,493,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,19,0,0,0,0,2,0,6342,1,1,0.0,0,-595,133,728,45,True,0
Ademola_Lookman_155,0,0,0,0,0.0,155,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,18,0,0,0,0,2,0,631,0,1,0.0,0,-171,22,193,50,True,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,8,0,0,0,0,2,0,15037,0,1,0.0,0,-1993,102,2095,45,False,0
Adrián_San Miguel del Castillo_526,0,0,12,0,0.0,526,19,1,0,1.2,12.2,2019-08-17T14:00:00Z,90,16,0,0,0,0,2,3,178033,2,1,0.0,3,134813,163790,28977,45,False,0
