name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Jorge Luiz_Frello Filho_118,0,0,9,0,21.9,118,272,2,0,3.4,12.4,2020-02-29T15:00:00Z,63,3,0,0,0,0,28,0,343482,2,2,0.0,1,10795,25274,14479,49,False,1
Matej_Vydra_92,0,0,5,0,14.3,92,276,0,0,1.9,2.2,2020-02-29T15:00:00Z,57,13,0,0,0,0,28,0,23217,0,0,2.0,1,11095,13406,2311,53,False,0
Brandon_Austin_558,0,0,0,0,0.0,558,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,13747,3,2,0.0,0,-202,144,346,40,True,0
Lucas_Rodrigues Moura da Silva_345,0,0,7,0,3.8,345,278,3,0,5.7,10.0,2020-03-01T14:00:00Z,90,20,0,0,0,0,28,0,396902,3,2,43.0,2,15208,32093,16885,71,True,0
Jonathan_Castro Otto_402,0,0,0,0,0.0,402,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,17,0,0,0,0,28,0,74551,3,2,0.0,0,-4710,843,5553,54,False,0
Sadio_Mané_192,0,0,5,0,4.2,192,279,3,0,1.7,4.6,2020-02-29T17:30:00Z,90,18,0,0,0,0,28,0,1877529,0,3,8.0,2,135555,147564,12009,124,False,0
Teemu_Pukki_278,0,0,4,1,1.1,278,277,0,0,1.9,0.0,2020-02-28T20:00:00Z,80,9,0,0,0,0,28,0,973741,0,1,19.0,2,-11979,15550,27529,65,True,0
Andy_Carroll_520,0,0,0,0,0.0,520,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,5,0,0,0,0,28,0,6392,0,0,0.0,0,-161,14,175,54,True,0
Luke_Amos_351,0,0,0,0,0.0,351,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,1100,3,2,0.0,0,8,37,29,44,True,0
Alex_McCarthy_318,0,0,13,0,0.0,318,280,3,0,2.6,26.2,2020-02-29T15:00:00Z,90,19,0,0,0,0,28,4,333906,1,3,0.0,2,34362,38587,4225,44,False,0
Federico_Fernández_254,0,2,28,1,0.1,254,276,0,0,2.1,21.0,2020-02-29T15:00:00Z,90,5,0,0,0,0,28,0,208521,0,0,0.0,8,39344,46878,7534,45,True,0
Callum_Slattery_327,0,0,0,0,0.0,327,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,21426,1,3,0.0,0,-165,299,464,44,False,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,10,0,0,0,0,28,0,24175,0,3,0.0,0,-1885,208,2093,42,True,0
Jordan_Ayew_468,0,1,28,1,12.1,468,273,0,1,6.9,37.4,2020-02-29T12:30:00Z,90,4,0,0,0,0,28,0,587807,1,0,19.0,7,4415,28492,24077,50,False,0
Ezequiel_Schelotto_546,0,0,-3,0,0.0,546,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,7,0,0,0,0,28,0,45456,1,0,0.0,-1,3372,5151,1779,40,True,1
Anthony_Driscoll-Glennon_572,0,0,0,0,0.0,572,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,13,0,0,0,0,28,0,2713,0,0,0.0,0,275,378,103,39,False,0
Wes_Morgan_165,0,0,0,0,0.0,165,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,43810,0,1,0.0,0,-103,398,501,41,False,0
Bruno André_Cavaco Jordao_609,0,0,0,0,0.0,609,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,17,0,0,0,0,28,0,627,3,2,0.0,0,52,100,48,45,False,0
Albian_Ajeti_514,0,0,0,0,0.0,514,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,2641,1,3,0.0,0,-7,45,52,57,True,0
Leandro_Trossard_421,0,0,10,0,12.3,421,273,1,0,2.0,4.4,2020-02-29T12:30:00Z,90,7,0,0,0,0,28,0,37535,1,0,3.0,2,-2988,1550,4538,58,True,0
Tanguy_Ndombele_442,0,0,4,0,1.6,442,278,0,0,0.5,3.4,2020-03-01T14:00:00Z,14,20,0,0,0,0,28,0,168645,3,2,0.0,1,-118,657,775,58,True,0
Harry_Kane_338,0,0,0,0,0.0,338,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,635834,3,2,0.0,0,-4748,95,4843,108,True,0
Ryan_Bennett_404,0,0,0,0,0.0,404,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,21304,0,1,0.0,0,-182,79,261,48,False,0
Ryan_Bertrand_305,0,0,13,0,28.7,305,280,3,0,6.4,22.0,2020-02-29T15:00:00Z,90,19,0,0,0,0,28,0,65792,1,3,13.0,1,5273,6621,1348,48,False,0
Arthur_Masuaku_378,0,0,0,0,0.0,378,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,32702,1,3,0.0,0,-493,286,779,42,True,0
Tyreke_Johnson_326,0,0,0,0,0.0,326,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,2118,1,3,0.0,0,98,160,62,44,False,0
Shane_Long_315,0,0,4,0,4.5,315,280,3,0,3.2,3.2,2020-02-29T15:00:00Z,90,19,0,0,0,0,28,0,185822,1,3,24.0,2,27749,32944,5195,46,False,0
Christian_Saydee_564,0,0,0,0,0.0,564,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,476,2,2,0.0,0,-4,30,34,45,True,0
Oliver_Skipp_352,0,0,0,0,0.0,352,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,50084,3,2,0.0,0,877,2591,1714,43,True,0
Conor_Coady_403,0,0,10,0,0.0,403,278,2,0,1.2,11.6,2020-03-01T14:00:00Z,90,17,0,0,0,0,28,0,134284,3,2,0.0,1,7755,11666,3911,50,False,0
Victor_Wanyama_348,0,0,0,0,0.0,348,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,7411,3,2,0.0,0,-7,65,72,47,True,0
Christian_Fuchs_163,0,0,0,0,0.0,163,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,26411,0,1,0.0,0,510,919,409,42,False,0
Ryan_Fraser_75,1,0,18,0,30.4,75,272,2,0,5.9,29.0,2020-02-29T15:00:00Z,90,6,0,0,0,0,28,0,196559,2,2,0.0,5,-1794,885,2679,68,True,0
Allan_Saint-Maximin_500,0,0,3,0,0.5,500,276,0,0,1.1,3.4,2020-02-29T15:00:00Z,12,5,0,0,0,0,28,0,43310,0,0,7.0,1,7238,9317,2079,54,True,0
Yves_Bissouma_53,0,0,11,0,3.1,53,273,1,0,1.9,14.4,2020-02-29T12:30:00Z,81,7,0,0,0,0,28,0,1344,1,0,1.0,2,22,49,27,50,True,0
