name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,0,0,0,0.0,534,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,19,0,0,0,0,25,0,90839,3,3,0.0,0,-2387,7248,9635,43,False,0
Aaron_Cresswell_376,0,0,15,0,16.8,376,250,3,0,3.1,13.8,2020-02-01T15:00:00Z,90,4,0,0,0,0,25,0,108858,3,3,0.0,1,-5291,4660,9951,47,True,0
Aaron_Lennon_430,0,0,0,0,0.0,430,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,1,0,0,0,0,25,0,6265,0,0,0.0,0,29,179,150,46,True,0
Aaron_Mooy_516,0,0,1,0,3.1,516,250,3,0,3.8,2.6,2020-02-01T15:00:00Z,71,19,0,0,0,0,25,0,56204,3,3,32.0,2,11851,17562,5711,48,False,0
Aaron_Ramsdale_494,0,0,17,0,0.0,494,241,1,0,2.3,22.6,2020-02-01T15:00:00Z,90,2,0,0,0,0,25,4,310886,1,2,0.0,3,-13927,8519,22446,47,True,0
Aaron_Wan-Bissaka_122,0,3,31,1,32.8,122,246,0,0,6.7,34.0,2020-02-01T17:30:00Z,90,20,0,0,0,0,25,0,1000671,0,0,0.0,9,-18807,7133,25940,53,True,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,1,0,0,0,0,25,0,763,0,0,0.0,0,100,178,78,40,True,0
Abdoulaye_Doucouré_368,0,0,1,0,14.6,368,249,3,0,3.9,0.0,2020-02-01T15:00:00Z,90,8,0,0,0,0,25,0,189010,3,2,28.0,2,181,25364,25183,57,True,0
Adama_Traoré_417,0,0,8,1,30.4,417,246,0,0,6.4,9.4,2020-02-01T17:30:00Z,75,12,0,0,0,0,25,0,1543979,0,0,24.0,3,236611,284618,48007,58,False,0
Adam_Idah_538,0,0,0,0,0.0,538,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,13,0,0,0,0,25,0,9116,0,0,0.0,0,-427,303,730,44,False,0
Adam_Lallana_195,0,0,3,0,0.0,195,245,0,0,0.2,2.0,2020-02-01T15:00:00Z,2,16,0,0,0,0,25,0,9145,0,4,0.0,1,-386,73,459,58,True,0
Adam_Masina_355,0,0,20,0,15.8,355,249,3,1,8.8,51.6,2020-02-01T15:00:00Z,90,8,0,0,0,0,25,0,9021,3,2,21.0,6,2195,3084,889,43,True,1
Adam_Smith_63,0,0,10,0,13.1,63,241,1,0,3.5,18.0,2020-02-01T15:00:00Z,90,2,0,0,0,0,25,0,30734,1,2,4.0,2,-286,442,728,43,True,0
Adam_Webster_493,0,0,12,0,0.4,493,250,3,0,1.5,14.8,2020-02-01T15:00:00Z,90,19,0,0,0,0,25,0,53643,3,3,0.0,1,-2919,3056,5975,44,False,0
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,9,0,0,0,0,25,0,6100,2,2,0.0,0,-238,74,312,40,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,18,0,0,0,0,25,0,457,3,2,0.0,0,-3,5,8,50,False,0
Adrian_Mariappa_356,0,0,9,0,1.3,356,249,3,0,0.8,6.2,2020-02-01T15:00:00Z,90,8,0,0,0,0,25,0,27372,3,2,0.0,1,2836,5251,2415,42,True,0
