name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,1,0,16,0,13.3,534,293,0,0,3.1,17.2,2020-06-20T14:00:00Z,19,1,0,0,0,0,39,0,132408,1,2,0.0,4,41747,70743,28996,42,True,0
Aaron_Cresswell_376,0,0,13,0,5.9,376,300,2,0,2.1,13.0,2020-06-20T16:30:00Z,90,20,0,0,0,0,39,0,85564,2,0,2.0,1,-3688,10607,14295,45,True,0
Aaron_Lennon_430,0,0,0,0,0.0,430,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,11,0,0,0,0,39,0,6807,0,5,0.0,0,333,817,484,46,False,0
Aaron_Mooy_516,0,0,4,0,5.0,516,293,0,0,3.1,7.0,2020-06-20T14:00:00Z,45,1,0,0,0,0,39,0,38018,1,2,19.0,0,-10764,3284,14048,48,True,1
Aaron_Ramsdale_494,0,0,6,0,0.0,494,292,2,0,0.2,2.2,2020-06-20T18:45:00Z,90,7,0,0,0,0,39,0,274431,2,0,0.0,1,8952,64265,55313,45,True,0
Aaron_Wan-Bissaka_122,0,0,16,0,21.8,122,298,1,0,4.4,21.8,2020-06-19T19:15:00Z,90,17,0,0,0,0,39,0,1101595,1,1,0.0,2,17168,92435,75267,53,False,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,295,0,0,0.0,0.0,2020-06-22T19:00:00Z,0,11,0,0,0,0,39,0,3392,0,5,0.0,0,792,1274,482,40,False,0
Abdoulaye_Doucouré_368,0,0,1,1,2.5,368,299,0,0,3.4,6.8,2020-06-20T11:30:00Z,76,9,0,0,0,0,39,0,169110,1,1,25.0,3,-44217,17737,61954,56,True,0
Adama_Traoré_417,1,0,19,0,15.0,417,300,0,0,3.8,23.4,2020-06-20T16:30:00Z,26,19,0,0,0,0,39,0,1229990,2,0,0.0,4,-33299,240780,274079,57,False,0
Adam_Idah_538,0,0,1,0,0.3,538,297,0,0,0.2,0.0,2020-06-19T17:00:00Z,10,16,0,0,0,0,39,0,9503,3,0,4.0,1,187,780,593,44,True,0
Adam_Lallana_195,0,0,0,0,0.0,195,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,8,0,0,0,0,39,0,9349,0,0,0.0,0,-13,156,169,57,False,0
Adam_Masina_355,0,2,24,1,14.3,355,299,0,0,2.7,11.6,2020-06-20T11:30:00Z,87,9,0,0,0,0,39,0,17463,1,1,1.0,8,-4391,1781,6172,43,True,0
Adam_Smith_63,0,0,8,0,15.4,63,292,2,0,2.9,13.4,2020-06-20T18:45:00Z,90,7,0,0,0,0,39,0,31062,2,0,0.0,0,592,2975,2383,43,True,1
Adam_Webster_493,0,0,16,0,0.7,493,293,1,0,2.4,22.8,2020-06-20T14:00:00Z,90,1,0,0,0,0,39,0,36338,1,2,0.0,2,-10649,5444,16093,45,True,0
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,2,0,0,0,0,39,0,6246,2,1,0.0,0,396,762,366,39,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,10,0,0,0,0,39,0,463,0,0,0.0,0,-1,9,10,50,True,0
Adrian_Mariappa_356,0,0,2,0,0.0,356,299,1,0,0.0,0.0,2020-06-20T11:30:00Z,13,9,0,0,0,0,39,0,19778,1,1,0.0,1,-2720,1275,3995,42,True,0
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,294,0,0,0.0,0.0,2020-06-21T18:00:00Z,0,8,0,0,0,0,39,0,158546,0,0,0.0,0,-2131,15850,17981,40,False,0
Ahmed_El Mohamady_22,0,0,3,0,0.5,22,271,0,0,0.5,4.6,2020-06-17T17:00:00Z,14,15,0,0,0,0,39,0,68762,0,0,0.0,1,5197,11118,5921,41,True,0
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,6,0,0,0,0,39,0,68762,2,1,0.0,0,5197,11118,5921,41,True,0
