name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,0,0,0,0,0.0,534,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,13,0,0,0,0,46,0,199262,0,0,0.0,0,-8160,10073,18233,42,True,0
Aaron_Cresswell_376,0,0,12,0,2.4,376,365,1,0,0.6,3.6,2020-07-22T17:00:00Z,74,12,0,0,0,0,46,0,121786,1,1,0.0,2,-3050,3995,7045,45,False,0
Aaron_Lennon_430,0,0,0,0,0.0,430,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,14,0,0,0,0,46,0,6245,2,0,0.0,0,-32,6,38,46,False,0
Aaron_Mooy_516,0,0,3,0,8.2,516,363,0,0,1.9,8.8,2020-07-20T17:00:00Z,57,13,0,0,0,0,46,0,34389,0,0,2.0,1,-41,957,998,47,True,0
Aaron_Ramsdale_494,0,3,38,0,0.0,494,362,2,0,6.5,64.8,2020-07-19T13:00:00Z,90,16,0,0,1,0,46,6,239619,2,0,0.0,11,-510,3616,4126,44,True,0
Aaron_Wan-Bissaka_122,0,0,5,0,12.2,122,365,0,0,2.4,12.0,2020-07-22T17:00:00Z,45,19,0,0,0,0,46,0,1501045,1,1,0.0,1,3424,39333,35909,55,True,0
Abd-Al-Ali Morakinyo Olaposi_Koiki_596,0,0,0,0,0.0,596,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,14,0,0,0,0,46,0,2914,2,0,0.0,0,-77,9,86,40,False,0
Abdoulaye_Doucouré_368,0,0,4,0,0.5,368,369,4,0,0.3,2.4,2020-07-21T17:00:00Z,81,11,0,0,0,0,46,0,136563,4,0,0.0,2,-4366,1236,5602,54,True,0
Adalberto_Peñaranda_648,0,0,0,0,0.0,648,369,0,0,0.0,0.0,2020-07-21T17:00:00Z,0,11,0,0,0,0,46,0,304,4,0,0.0,0,1,41,40,45,True,0
Adama_Traoré_417,0,0,6,1,26.4,417,370,0,0,7.1,16.8,2020-07-20T19:15:00Z,80,7,0,0,0,0,46,0,1052754,0,2,28.0,2,-8188,26520,34708,56,True,1
Adam_Idah_538,0,0,3,0,1.1,538,366,0,0,0.1,0.0,2020-07-18T16:30:00Z,4,5,0,0,0,0,46,0,10584,2,0,0.0,1,-245,295,540,44,True,0
Adam_Lallana_195,0,0,0,0,0.0,195,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,6,0,0,0,0,46,0,9419,3,5,0.0,0,-25,15,40,57,True,0
Adam_Masina_355,0,0,3,0,0.0,355,369,0,0,0.1,1.0,2020-07-21T17:00:00Z,3,11,0,0,0,0,46,0,26887,4,0,0.0,1,-2525,135,2660,43,True,0
Adam_Smith_63,0,0,0,0,0.0,63,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,16,0,0,0,0,46,0,28582,2,0,0.0,0,-337,9,346,43,True,0
Adam_Webster_493,0,0,22,1,1.9,493,363,0,0,3.9,21.6,2020-07-20T17:00:00Z,90,13,0,0,0,0,46,0,39000,0,0,15.0,5,3268,4574,1306,44,True,1
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,10,0,0,0,0,46,0,6624,3,5,0.0,0,129,272,143,39,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,15,0,0,0,0,46,0,469,1,0,0.0,0,3,5,2,50,False,0
Adrian_Mariappa_356,0,0,3,0,0.1,356,369,4,0,1.5,14.4,2020-07-21T17:00:00Z,90,11,0,0,0,0,46,0,18316,4,0,0.0,-1,-269,120,389,41,True,1
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,6,0,0,0,0,46,0,153614,3,5,0.0,0,-952,863,1815,40,True,0
Ahmed_El Mohamady_22,0,0,4,0,14.4,22,361,0,0,1.9,4.8,2020-07-21T19:15:00Z,24,1,0,0,0,0,46,0,84828,0,1,0.0,1,1584,3282,1698,41,True,0
Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,2,0,0,0,0,46,0,166743,0,1,0.0,0,-324,527,851,45,False,0
Akin_Famewo_552,0,0,0,0,0.0,552,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,5,0,0,0,0,46,0,5327,2,0,0.0,0,-13,191,204,39,True,0
Albian_Ajeti_514,0,0,0,0,0.0,514,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,12,0,0,0,0,46,0,2782,1,1,0.0,0,-24,31,55,56,False,0
Alexander_Tettey_289,0,0,15,0,2.4,289,366,2,0,2.8,7.8,2020-07-18T16:30:00Z,90,5,0,0,0,0,46,0,23170,2,0,18.0,2,-100,324,424,44,True,0
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,12,0,0,0,0,46,0,66411,1,1,0.0,0,-313,531,844,43,False,0
Alexandre_Jankewitz_649,0,0,0,0,0.0,649,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,56,2,0,0.0,0,0,4,4,45,False,0
Alexandre_Lacazette_12,0,0,-2,0,1.7,12,361,1,0,0.8,1.8,2020-07-21T19:15:00Z,90,2,0,0,0,0,46,0,178253,0,1,4.0,1,25618,27649,2031,92,False,1
Alexis_Mac Allister_627,0,0,2,0,1.6,627,363,0,0,0.3,1.4,2020-07-20T17:00:00Z,32,13,0,0,0,0,46,0,992,0,0,0.0,1,-17,32,49,54,True,0
Alexis_Sánchez_240,0,0,0,0,0.0,240,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,19,0,0,0,0,46,0,28365,1,1,0.0,0,3,39,36,68,True,0
Alex_Cochrane_666,0,0,0,0,0.0,666,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,13,0,0,0,0,46,0,0,0,0,0.0,0,0,0,0,40,True,0
Alex_Iwobi_17,0,0,0,0,0.0,17,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,15,0,0,0,0,46,0,66187,1,0,0.0,0,-23,165,188,56,False,0
