name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron_Connolly_534,2,0,22,0,0.3,534,92,2,0,0.2,0.0,2019-10-26T14:00:00Z,79,8,0,0,0,0,10,0,146247,2,3,2.0,8,34969,42593,7624,46,True,0
Aaron_Cresswell_376,0,0,10,0,3.8,376,100,1,0,4.2,17.4,2019-10-26T14:00:00Z,90,15,0,0,0,0,10,0,135473,1,1,21.0,2,-17348,3608,20956,50,True,0
Aaron_Lennon_430,0,0,0,0,0.0,430,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,6,0,0,0,0,10,0,6888,4,2,0.0,0,-105,124,229,48,True,0
Aaron_Mooy_516,0,0,0,0,0.0,516,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,8,0,0,0,0,10,0,11160,2,3,0.0,0,-1445,64,1509,48,True,0
Aaron_Ramsdale_494,0,1,29,1,0.0,494,99,0,0,2.2,22.0,2019-10-26T14:00:00Z,90,18,0,0,0,0,10,3,90239,0,0,0.0,8,18734,21641,2907,45,False,0
Aaron_Wan-Bissaka_122,0,0,11,0,4.2,122,97,1,0,4.0,36.0,2019-10-27T16:30:00Z,90,14,0,0,0,0,10,0,1225533,3,1,0.0,1,-10239,22153,32392,54,False,1
Abdoulaye_Doucouré_368,0,0,9,1,13.3,368,99,0,0,3.1,8.2,2019-10-26T14:00:00Z,90,3,0,0,0,0,10,0,72237,0,0,9.0,2,5075,6506,1431,57,True,1
Adama_Traoré_417,0,0,15,0,33.6,417,96,1,0,8.0,16.6,2019-10-27T14:00:00Z,90,13,0,0,0,0,10,0,259814,1,1,30.0,2,49246,65330,16084,51,False,0
Adam_Idah_538,0,0,0,0,0.0,538,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,12,0,0,0,0,10,0,7211,3,1,0.0,0,-56,469,525,45,True,0
Adam_Lallana_195,0,0,0,0,0.0,195,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,17,0,0,0,0,10,0,8088,1,2,0.0,0,372,526,154,58,True,0
Adam_Masina_355,0,0,18,1,12.2,355,99,0,0,1.8,5.4,2019-10-26T14:00:00Z,72,3,0,0,0,0,10,0,4220,0,0,0.0,6,-44,42,86,43,True,0
Adam_Smith_63,0,0,25,1,3.3,63,99,0,0,2.4,20.4,2019-10-26T14:00:00Z,90,18,0,0,0,0,10,0,32122,0,0,0.0,6,692,1231,539,43,False,0
Adam_Webster_493,0,0,13,0,2.4,493,92,2,0,1.3,10.8,2019-10-26T14:00:00Z,90,8,1,0,0,0,10,0,17848,2,3,0.0,-1,5087,6033,946,44,True,0
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,5,0,0,0,0,10,0,3603,4,2,0.0,0,211,492,281,40,False,0
Ademola_Lookman_155,0,0,0,0,0.0,155,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,4,0,0,0,0,10,0,456,2,3,0.0,0,-3,5,8,50,False,0
Adrian_Mariappa_356,0,0,0,0,0.0,356,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,3,0,0,0,0,10,0,10593,0,0,0.0,0,-262,64,326,43,True,0
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,17,0,0,0,0,10,0,303118,1,2,0.0,0,-106197,1526,107723,45,True,0
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,11,0,0,0,0,10,0,71048,0,3,0.0,0,-3748,445,4193,43,False,0
