assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1,0,15,0,2.8,107,0.02343,0.05343,0.03000,1.38320,9,1,0,3.2,10.2,2022-08-07T13:00:00Z,90,14,0,0,0,0,1,0,7192,1,2,1,19.0,5,0,0,0,50,False,0
0,0,10,1,27.4,107,0.19619,0.48719,0.29100,0.22180,14,0,0,8.9,14.2,2022-08-13T14:00:00Z,74,15,0,0,0,0,2,0,31122,1,0,0,47.0,2,15970,19432,3462,50,True,1
0,0,13,1,8.8,107,0.03400,0.19540,0.16140,0.82670,30,0,0,3.5,16.0,2022-08-21T13:00:00Z,84,19,0,0,0,0,3,0,40024,1,2,0,10.0,3,7409,16123,8714,50,False,0
0,0,1,1,14.8,107,0.01725,0.82775,0.81050,1.24980,34,0,0,7.1,9.6,2022-08-27T14:00:00Z,69,11,0,0,0,0,4,0,39492,1,0,1,47.0,3,-1436,6294,7730,50,True,0
0,0,10,0,8.6,107,0.11433,0.19963,0.08530,0.67880,44,2,0,2.7,8.8,2022-08-30T18:30:00Z,90,9,0,0,0,0,5,0,42933,1,1,2,10.0,2,2309,9272,6963,50,False,0
1,0,16,0,17.2,107,0.09527,0.53027,0.43500,1.44820,53,2,0,9.9,13.0,2022-09-04T13:00:00Z,90,10,0,0,0,0,6,0,43897,1,2,5,69.0,5,89,6830,6741,50,True,0
1,1,24,0,26.2,107,0.15128,0.15128,0.00000,1.47140,87,3,0,6.2,32.2,2022-10-01T14:00:00Z,90,12,0,0,0,0,9,0,39689,1,3,3,4.0,6,-3112,2597,5709,50,False,0
0,0,8,0,15.7,107,0.05577,0.09757,0.04180,0.79090,93,1,0,2.9,3.8,2022-10-08T16:30:00Z,90,18,0,0,0,0,10,0,53388,1,1,0,9.0,2,12117,16835,4718,50,True,0
0,0,10,0,43.7,107,0.17530,0.49090,0.31560,1.46570,102,2,0,12.5,22.0,2022-10-14T19:00:00Z,90,4,0,0,0,0,11,0,56532,1,0,2,59.0,2,2981,7917,4936,50,False,0
0,0,11,1,39.9,107,0.12689,0.17739,0.05050,0.12680,114,0,0,8.2,15.0,2022-10-18T18:30:00Z,90,16,0,0,0,0,12,0,59718,1,0,0,27.0,3,2652,6521,3869,50,True,0
1,0,21,0,13.5,107,0.02731,0.05971,0.03240,1.62690,125,3,0,5.8,24.6,2022-10-22T14:00:00Z,90,13,0,0,0,0,13,0,55304,1,1,3,20.0,5,-4239,2764,7003,50,False,0
0,0,8,0,12.9,107,0.03042,0.06962,0.03920,1.35820,134,1,0,3.9,8.4,2022-10-29T14:00:00Z,90,6,0,0,0,0,14,0,54404,1,1,4,18.0,2,-1366,4286,5652,50,True,0
0,0,16,0,39.0,107,0.34842,0.68112,0.33270,1.22710,150,2,0,11.4,18.4,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,55868,1,3,2,57.0,2,996,7383,6387,50,False,0
0,0,2,0,3.7,107,0.03120,0.03120,0.00000,1.48820,152,2,0,1.4,6.2,2022-11-13T14:00:00Z,90,2,0,0,0,0,16,0,53009,1,2,1,4.0,2,-3102,3817,6919,50,True,0
1,3,44,0,44.5,107,0.56913,0.59973,0.03060,1.91400,170,1,1,12.5,69.6,2022-12-26T15:00:00Z,82,17,0,0,0,0,17,0,48116,1,3,1,11.0,13,-5413,12372,17785,50,False,0
0,0,1,0,16.9,107,0.22324,0.26294,0.03970,2.87940,172,4,0,3.0,1.0,2022-12-31T17:30:00Z,75,1,0,0,0,0,18,0,72433,1,4,2,12.0,1,22070,25587,3517,50,True,1
0,3,35,1,20.9,107,0.14373,0.42073,0.27700,0.48860,186,0,1,12.8,51.8,2023-01-03T19:45:00Z,78,8,0,0,0,0,19,0,74868,1,4,1,55.0,11,2264,9990,7726,50,False,0
1,3,50,1,43.5,107,0.17090,1.06330,0.89240,1.02720,193,0,2,20.1,91.0,2023-01-14T15:00:00Z,90,12,0,0,0,0,20,0,118677,1,0,3,66.0,19,39534,51332,11798,50,True,0
