assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,21,0,941,0,2,0,0.0,0,806,963,157,40,True,0
0,0,-11,0,1.7,715,0.02,0.02,0.00,2.39,215,5,0,0.8,4.2,2025-01-19T16:30:00Z,63,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,1407,1,6,0,2.0,0,422,562,140,40,True,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,2247,0,1,4,0.0,0,678,930,252,40,False,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,24,0,2809,0,2,1,0.0,0,377,668,291,40,True,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,3239,0,1,1,0.0,0,282,631,349,40,False,0
0,0,-8,0,0.6,715,0.00,0.00,0.00,1.51,256,2,0,0.5,4.6,2025-02-22T15:00:00Z,45,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,3275,1,4,1,0.0,-1,-33,326,359,40,True,1
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,270,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,27,0,3496,0,2,3,0.0,0,119,381,262,40,False,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,28,0,3843,0,0,1,0.0,0,222,508,286,40,False,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,29,0,4394,0,4,2,0.0,0,-24,327,351,40,True,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,4025,0,2,1,0.0,0,48,387,339,40,False,0
0,0,0,0,0.0,715,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,31,0,4132,0,2,1,0.0,0,74,306,232,40,True,0
