assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,3,44,0,19.3,104,0.00000,0.00000,0.00000,0.00000,9,1,2,16.7,72.0,2022-08-07T13:00:00Z,90,14,0,0,0,0,1,0,13469,0,2,1,76.0,15,0,0,0,55,False,0
0,0,7,1,45.2,104,0.00000,0.00000,0.00000,0.00000,14,0,0,7.4,9.6,2022-08-13T14:00:00Z,90,15,0,0,0,0,2,0,403559,0,0,0,19.0,3,254564,279157,24593,56,True,0
1,0,24,1,33.8,104,0.00000,0.00000,0.00000,0.00000,30,0,0,7.2,36.2,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,725950,0,2,0,2.0,6,263956,359928,95972,57,False,0
0,3,40,1,32.5,104,0.00000,0.00000,0.00000,0.00000,34,0,1,10.7,46.2,2022-08-27T14:00:00Z,90,11,0,0,0,0,4,0,969426,0,0,1,28.0,11,202703,294441,91738,57,True,0
0,0,6,0,6.0,104,0.00000,0.00000,0.00000,0.00000,44,2,0,2.9,11.8,2022-08-30T18:30:00Z,90,9,0,0,0,0,5,0,1724176,0,1,2,11.0,2,688858,737577,48719,58,False,0
1,0,34,0,65.7,104,0.00000,0.00000,0.00000,0.00000,53,2,0,12.7,38.2,2022-09-04T13:00:00Z,90,10,0,0,0,0,6,0,2570832,0,2,5,23.0,5,792273,898627,106354,59,True,0
0,0,4,0,3.1,104,0.00000,0.00000,0.00000,0.00000,87,3,0,0.9,0.0,2022-10-01T14:00:00Z,64,12,0,0,0,0,9,0,2435978,0,3,3,6.0,2,-101909,150056,251965,60,False,0
0,0,15,0,45.7,104,0.00000,0.00000,0.00000,0.00000,93,1,0,7.0,12.4,2022-10-08T16:30:00Z,81,18,0,0,0,0,10,0,2217438,0,1,0,12.0,2,-223260,90865,314125,59,True,0
0,0,8,0,37.5,104,0.00000,0.00000,0.00000,0.00000,102,2,0,6.2,8.2,2022-10-14T19:00:00Z,67,4,0,0,0,0,11,0,2080960,0,0,2,16.0,2,-144222,56403,200625,59,False,0
0,0,6,1,45.0,104,0.00000,0.00000,0.00000,0.00000,114,0,0,9.9,12.4,2022-10-18T18:30:00Z,84,16,0,0,0,0,12,0,2006332,0,0,0,42.0,3,-35351,76950,112301,58,True,0
0,0,9,0,37.7,104,0.00000,0.00000,0.00000,0.00000,125,3,0,5.1,9.0,2022-10-22T14:00:00Z,86,13,0,0,0,0,13,0,1802915,0,1,3,4.0,1,-256199,18440,274639,57,False,1
0,0,23,0,11.0,104,0.00000,0.00000,0.00000,0.00000,134,1,1,7.3,43.8,2022-10-29T14:00:00Z,90,6,0,0,0,0,14,0,1526120,0,1,4,18.0,7,-279693,16889,296582,56,True,0
0,2,35,0,11.5,104,0.00000,0.00000,0.00000,0.00000,150,2,1,7.1,40.8,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,1489155,0,3,2,19.0,9,-42646,60792,103438,56,False,0
0,0,6,0,0.0,104,0.08101,0.08101,0.00000,1.48520,152,2,0,0.0,0.0,2022-11-13T14:00:00Z,90,2,0,0,0,0,16,0,1528124,1,2,1,0.0,1,33788,88973,55185,56,True,1
