assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,15,0,9,16.1,12,507,0.04,0.04,0.00,1.50,4,1,0,4.5,27.2,2025-08-17T13:00:00Z,90,False,5,0,0,0,8,0,1,0,1453394,1,3,1,3,2.0,4,0,0,0,50,True,0
0,0,5,0,5,1.9,6,507,0.01,0.01,0.00,1.10,15,1,0,1.4,12.4,2025-08-24T13:00:00Z,90,False,8,0,0,0,10,0,2,0,1558302,1,1,1,1,0.0,1,17123,97132,80009,50,False,1
0,0,0,0,2,15.3,4,507,0.27,0.31,0.04,2.42,27,3,0,3.9,14.2,2025-08-31T13:00:00Z,90,False,19,0,0,0,2,0,3,0,1602627,1,2,3,0,9.0,1,2978,113249,110271,50,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2025-09-13T11:30:00Z,0,False,1,0,0,0,0,0,4,0,1120295,0,0,0,3,0.0,0,-454673,20168,474841,50,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,3,0,0,0,0,0,5,0,753345,0,0,1,1,0.0,0,-390108,246,390354,49,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2025-09-27T16:30:00Z,0,False,17,0,0,0,0,0,6,0,533762,0,0,1,0,0.0,0,-226703,83,226786,49,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,15,0,0,0,0,0,7,0,446200,0,0,0,2,0.0,0,-93864,56,93920,48,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2025-10-18T11:30:00Z,0,False,7,0,0,0,0,0,8,0,378369,0,0,3,0,0.0,0,-70062,99,70161,48,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,83,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,4,0,0,0,0,0,9,0,346732,0,0,0,2,0.0,0,-32702,62,32764,48,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2025-11-01T15:00:00Z,0,False,14,0,0,0,0,0,10,0,319706,0,0,2,2,0.0,0,-27062,44,27106,47,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,False,11,0,0,0,0,0,11,0,302807,0,0,1,3,0.0,0,-17394,40,17434,47,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,12,0,0,0,0,0,12,0,288144,0,0,3,0,0.0,0,-14545,35,14580,47,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,279886,0,0,2,0,0.0,0,-8504,34,8538,47,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,20,0,0,0,0,0,14,0,275446,0,0,1,0,0.0,0,-4847,45,4892,47,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,9,0,0,0,0,0,15,0,269304,0,0,0,3,0.0,0,-6186,32,6218,47,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,18,0,0,0,0,0,16,0,258106,0,0,0,3,0.0,0,-11242,53,11295,47,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2025-12-22T20:00:00Z,0,False,10,0,0,0,0,0,17,0,251918,0,0,0,1,0.0,0,-6356,33,6389,47,False,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,13,0,0,0,0,0,18,0,247413,0,0,2,1,0.0,0,-4521,32,4553,47,True,0
0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,9,0,0,0,0,0,19,0,244723,0,0,2,0,0.0,0,-2815,41,2856,47,True,0
0,0,4,0,7,10.1,9,507,0.01,0.02,0.01,1.20,191,2,0,4.9,18.4,2026-01-03T12:30:00Z,68,False,2,0,0,0,0,0,20,0,244033,1,2,1,3,20.0,1,-940,360,1300,47,False,0
0,0,15,0,5,17.5,7,507,0.07,0.09,0.02,0.95,210,1,0,3.9,14.4,2026-01-06T20:00:00Z,90,False,19,0,0,0,5,0,21,0,245177,1,2,2,1,7.0,2,806,1719,913,47,False,0
0,0,15,1,4,2.9,4,507,0.02,0.03,0.01,2.10,217,0,0,1.1,7.2,2026-01-17T17:30:00Z,90,False,1,0,0,0,4,0,22,0,244871,1,0,0,0,1.0,5,-250,1266,1516,47,True,1
1,2,32,1,9,5.5,9,507,0.01,0.01,0.00,1.81,223,0,0,3.0,22.2,2026-01-25T14:00:00Z,90,False,5,0,0,0,8,0,23,0,247284,1,0,2,0,2.0,11,2088,2989,901,47,False,0
0,0,16,0,6,2.3,7,507,0.02,0.07,0.05,1.90,237,1,0,2.2,15.2,2026-02-01T14:00:00Z,90,False,8,0,0,0,8,0,24,0,273409,1,1,1,1,4.0,2,24246,27934,3688,47,True,0
