assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,False,13,0,0,0,0,0,1,0,221318,0,0,4,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,False,4,0,0,0,0,0,2,0,274243,0,0,0,1,0.0,0,-3597,27042,30639,45,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,9,0,0,0,0,0,3,0,246133,0,0,3,2,0.0,0,-37875,14038,51913,45,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,15,0,0,0,0,0,4,0,242905,0,0,0,1,0.0,0,-14223,20498,34721,44,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,275846,0,0,3,1,0.0,0,21867,42378,20511,44,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2025-09-27T19:00:00Z,0,False,18,0,0,0,0,0,6,0,279405,0,0,1,1,0.0,0,1610,28663,27053,44,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,6,0,0,0,0,0,7,0,268760,0,0,1,1,0.0,0,-10598,9647,20245,44,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2025-10-18T14:00:00Z,0,False,17,0,0,0,0,0,8,0,258545,0,0,0,2,0.0,0,-12299,6804,19103,44,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,90,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,3,0,0,0,0,0,9,0,246033,0,0,3,2,0.0,0,-13532,3362,16894,44,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,94,0,0,0.0,0.0,2025-11-01T15:00:00Z,0,False,10,0,0,0,0,0,10,0,235465,0,0,0,3,0.0,0,-10932,1795,12727,44,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2025-11-08T20:00:00Z,0,False,7,0,0,0,0,0,11,0,228274,0,0,0,3,0.0,0,-8058,1396,9454,44,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,8,0,0,0,0,0,12,0,227029,0,0,2,0,0.0,0,-4454,3927,8381,43,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,224060,0,0,0,1,0.0,0,-2933,3614,6547,43,False,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,16,0,0,0,0,0,14,0,225425,0,0,1,0,0.0,0,-657,4492,5149,43,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2025-12-08T20:00:00Z,0,False,14,0,0,0,0,0,15,0,223168,0,0,4,1,0.0,0,-1725,4151,5876,43,True,0
0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2025-12-13T20:00:00Z,0,False,1,0,0,0,0,0,16,0,218461,0,0,1,2,0.0,0,-5197,6727,11924,43,False,0
