assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,17,0,0,0,0,0,1,0,57997,0,0,0,3,0.0,0,0,0,0,40,False,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2025-08-22T19:00:00Z,0,False,7,0,0,0,0,0,2,0,63056,0,0,5,1,0.0,0,-1580,1873,3453,40,True,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2025-08-31T13:00:00Z,0,False,16,0,0,0,0,0,3,0,62331,0,0,3,0,0.0,0,-2672,1251,3923,40,False,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2025-09-13T16:30:00Z,0,False,18,0,0,0,0,0,4,0,58204,0,0,3,0,0.0,0,-5044,750,5794,40,True,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,8,0,0,0,0,0,5,0,52115,0,0,2,1,0.0,0,-6139,0,6139,40,True,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2025-09-29T19:00:00Z,0,False,9,0,0,0,0,0,6,0,47875,0,0,1,1,0.0,0,-4347,0,4347,40,False,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,1,0,0,0,0,0,7,0,45043,0,0,0,2,0.0,0,-2991,0,2991,40,False,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2025-10-20T19:00:00Z,0,False,5,0,0,0,0,0,8,0,42375,0,0,2,0,0.0,0,-2770,0,2770,40,True,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,87,0,0,0.0,0.0,2025-10-24T19:00:00Z,0,False,11,0,0,0,0,0,9,0,40759,0,0,1,2,0.0,0,-1677,0,1677,40,False,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2025-11-02T14:00:00Z,0,False,15,0,0,0,0,0,10,0,39379,0,0,1,3,0.0,0,-1384,0,1384,40,True,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2025-11-08T15:00:00Z,0,False,3,0,0,0,0,0,11,0,38272,0,0,2,3,0.0,0,-1127,0,1127,40,True,0
0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,4,0,0,0,0,0,12,0,37247,0,0,2,2,0.0,0,-1014,0,1014,40,False,0
