assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,3,40,1,0,12.3,6,714,0.01,0.28,0.27,0.41,39,0,1,9.6,37.2,2025-09-13T14:00:00Z,64,False,20,0,0,0,3,0,4,0,98871,1,3,0,1,46.0,9,80209,96273,16064,70,True,0
0,0,1,1,1,4.9,2,714,0.02,0.02,0.00,0.43,42,0,0,1.4,0.8,2025-09-21T13:00:00Z,83,False,4,0,0,0,1,0,5,0,427038,1,0,0,0,8.0,2,302743,338584,35841,70,False,0
0,1,28,1,1,2.3,2,714,0.02,0.31,0.29,1.56,58,0,1,5.5,33.2,2025-09-28T15:30:00Z,66,False,1,0,0,0,1,0,6,0,377651,1,0,2,1,19.0,7,-32820,70722,103542,71,True,0
0,0,18,1,0,16.3,6,714,0.08,1.45,1.37,0.29,69,0,1,8.4,36.2,2025-10-05T13:00:00Z,90,False,16,0,0,0,4,0,7,0,819594,1,2,0,2,31.0,6,398735,439484,40749,71,True,0
0,2,29,0,2,2.5,5,714,0.07,0.78,0.71,0.91,71,2,1,7.5,35.0,2025-10-18T14:00:00Z,90,False,6,0,0,0,2,0,8,0,1667416,1,1,1,2,37.0,8,825582,878389,52807,73,False,0
0,0,4,0,1,12.2,4,714,0.01,0.40,0.39,1.53,89,1,0,2.9,1.4,2025-10-25T14:00:00Z,85,False,10,0,0,0,3,0,9,0,2625858,1,0,1,2,15.0,2,940323,968397,28074,74,True,0
0,0,1,0,0,11.3,0,714,0.04,0.04,0.00,0.25,100,2,0,1.5,1.2,2025-11-02T14:00:00Z,45,False,19,0,0,0,0,0,10,0,3135208,1,0,1,3,2.0,1,489357,577641,88284,75,False,0
1,0,12,0,3,2.6,4,714,0.01,0.01,0.00,2.64,102,3,0,1.7,6.8,2025-11-09T14:00:00Z,90,False,5,0,0,0,0,0,11,0,2795462,1,1,1,3,8.0,5,-290737,103388,394125,75,False,0
0,0,7,0,1,10.3,4,714,0.00,0.61,0.61,2.34,119,1,0,5.3,6.2,2025-11-22T17:30:00Z,84,False,13,0,0,0,3,0,12,0,2351810,1,0,1,2,36.0,2,-404891,58040,462931,74,True,0
0,1,33,0,2,13.3,4,714,0.11,0.70,0.59,0.94,125,1,1,8.4,41.2,2025-11-29T17:30:00Z,89,False,9,0,0,0,2,0,13,0,2302961,1,0,4,1,29.0,7,-43893,150550,194443,74,False,0
1,0,19,0,2,33.8,10,714,0.05,0.31,0.26,0.75,139,2,0,9.8,37.2,2025-12-02T20:15:00Z,90,False,18,0,0,0,3,0,14,0,2557568,1,5,2,2,27.0,5,142575,200045,57470,74,True,0
0,0,6,1,2,5.1,3,714,0.00,0.21,0.21,0.55,148,0,0,1.4,3.6,2025-12-06T15:00:00Z,73,False,3,0,0,0,1,0,15,0,3067122,1,0,1,2,5.0,2,429362,465299,35937,75,True,0
0,0,-3,0,1,4.1,1,714,0.00,0.02,0.02,0.26,159,1,0,0.0,0.0,2025-12-14T14:00:00Z,74,False,17,1,0,0,0,0,16,0,2694081,1,0,0,1,4.0,0,-243596,233810,477406,75,False,0
0,3,50,0,0,2.2,2,714,0.00,1.15,1.15,1.04,168,2,2,12.4,64.2,2025-12-20T12:30:00Z,72,False,7,0,0,0,1,0,17,0,2101321,1,1,2,2,58.0,13,-590640,48501,639141,73,True,0
0,0,3,0,2,2.2,2,714,0.01,0.01,0.00,0.69,177,1,0,1.3,3.2,2025-12-26T20:00:00Z,67,False,14,0,0,0,0,0,18,0,2333503,1,0,0,1,8.0,2,184348,296114,111766,73,False,0
0,0,2,0,0,0.5,1,714,0.00,0.00,0.00,0.13,183,0,0,0.3,0.2,2025-12-30T19:30:00Z,10,False,3,0,0,0,1,0,19,0,2496223,0,0,3,1,2.0,1,86718,182398,95680,74,False,0
0,0,6,0,0,0.3,2,714,0.04,0.04,0.00,0.07,198,0,0,0.8,2.0,2026-01-04T15:00:00Z,12,False,8,0,0,0,1,0,20,0,2270953,0,1,0,2,6.0,1,-165550,60420,225970,74,True,0
1,0,23,0,4,26.0,6,714,0.28,0.45,0.17,1.70,209,2,0,7.9,32.0,2026-01-07T20:15:00Z,74,False,11,0,0,0,1,0,21,0,2091985,1,1,3,4,21.0,5,-190788,99558,290346,73,True,0
0,0,4,1,0,1.9,3,714,0.00,0.15,0.15,0.26,220,0,0,0.4,0.0,2026-01-18T14:00:00Z,66,False,20,0,0,0,3,0,22,0,1972681,1,0,0,0,8.0,2,-129710,85485,215195,73,False,0
0,0,2,0,0,0.8,0,714,0.00,0.00,0.00,0.52,229,1,0,0.3,0.0,2026-01-25T14:00:00Z,28,False,2,0,0,0,0,0,23,0,1748107,0,0,2,0,2.0,1,-220606,14526,235132,72,True,0
0,0,2,0,1,0.5,2,714,0.00,0.00,0.00,0.27,235,1,0,1.0,5.4,2026-01-31T20:00:00Z,17,False,12,0,0,0,1,0,24,0,1418968,0,0,1,4,4.0,1,-328246,12089,340335,71,False,0
