assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,6,0,2.0,171,4,1,0,2.0,11.4,2021-08-14T14:00:00Z,90,16,0,0,0,0,1,0,78248,1,3,7.0,2,0,0,0,45,True,0
0,0,15,0,22.3,171,14,2,0,5.3,30.8,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,114757,2,2,0.0,2,12209,25387,13178,45,False,0
1,2,32,1,36.9,171,22,0,0,7.7,40.2,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,124951,2,0,0.0,8,4364,22181,17817,45,False,0
0,0,14,0,3.1,171,35,1,0,1.5,11.8,2021-09-13T19:00:00Z,90,5,0,0,0,0,4,0,505355,1,3,0.0,2,320185,455346,135161,46,True,0
0,0,5,0,1.2,171,41,2,0,1.3,11.6,2021-09-18T16:30:00Z,72,2,0,0,0,0,5,0,533577,0,3,0.0,2,38966,96491,57525,46,False,0
1,0,18,1,1.5,171,55,0,0,1.1,5.8,2021-09-25T14:00:00Z,90,15,0,0,0,0,6,0,556727,0,2,4.0,6,16052,66019,49967,46,True,0
0,0,10,0,0.9,171,67,1,0,1.2,11.0,2021-10-02T11:30:00Z,90,13,0,0,0,0,7,0,575262,1,1,0.0,2,14826,58332,43506,46,False,0
0,0,18,0,5.3,171,74,1,0,2.6,20.2,2021-10-17T13:00:00Z,90,19,0,0,0,0,8,0,593475,1,0,0.0,2,11928,59941,48013,46,True,0
0,0,13,0,12.3,171,86,5,0,4.8,9.8,2021-10-23T14:00:00Z,90,18,0,0,0,0,9,0,595425,5,2,26.0,1,-747,40554,41301,46,True,1
0,0,9,0,3.2,171,100,2,0,1.3,9.6,2021-11-01T20:00:00Z,90,20,0,0,0,0,10,0,553275,1,2,0.0,2,-42624,22500,65124,46,False,0
0,0,19,1,38.6,171,106,0,0,5.7,18.4,2021-11-07T14:00:00Z,81,17,0,0,0,0,11,0,527411,0,0,0.0,3,-29150,11219,40369,46,True,0
0,0,9,0,1.1,171,115,3,0,0.8,7.2,2021-11-21T14:00:00Z,89,12,0,0,0,0,12,0,505439,0,3,0.0,2,-24102,14655,38757,46,False,0
0,0,11,0,14.3,171,122,1,0,3.9,22.2,2021-11-28T14:00:00Z,90,3,0,0,0,0,13,0,488324,0,1,2.0,2,-18372,17930,36302,45,False,0
0,0,14,0,1.7,171,132,4,0,1.4,12.4,2021-12-01T20:15:00Z,90,11,0,0,0,0,14,0,482307,4,1,0.0,1,-7864,16181,24045,45,True,1
0,0,10,0,0.9,171,142,1,0,0.9,7.6,2021-12-06T20:00:00Z,90,1,0,0,0,0,15,0,474857,1,2,0.0,2,-8824,19873,28697,45,True,0
0,0,0,0,0.0,171,156,0,0,0.0,0.0,2021-12-12T16:30:00Z,0,7,0,0,0,0,16,0,460094,1,3,0.0,0,-14663,20375,35038,45,False,0
0,0,0,0,0.0,171,168,0,0,0.0,0.0,2021-12-16T19:45:00Z,0,6,0,0,0,0,17,0,402016,1,1,0.0,0,-54660,2012,56672,45,False,0
1,0,20,0,12.8,171,205,3,0,5.5,30.8,2022-01-02T14:00:00Z,86,4,0,0,0,0,21,0,344443,3,2,11.0,5,-11506,7362,18868,44,True,0
