assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2025-08-18T19:00:00Z,0,False,11,0,0,0,0,0,1,0,42538,0,0,0,1,0.0,0,0,0,0,60,False,0
0,0,2,0,0,11.3,0,300,0.00,0.24,0.24,0.95,16,0,0,1.8,0.0,2025-08-24T13:00:00Z,19,False,6,0,0,0,0,0,2,0,34261,0,0,0,2,8.0,1,-10241,1053,11294,59,True,0
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,20,0,0,0,0,0,3,0,27126,0,0,3,2,0.0,0,-7874,916,8790,58,False,0
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,2,0,0,0,0,0,4,0,22343,0,0,0,0,0.0,0,-5869,1068,6937,58,True,0
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,12,0,0,0,0,0,5,0,19644,0,0,1,2,0.0,0,-3178,733,3911,57,False,0
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2025-09-29T19:00:00Z,0,False,19,0,0,0,0,0,6,0,17835,0,0,1,1,0.0,0,-2180,762,2942,57,True,0
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,8,0,0,0,0,0,7,0,16866,0,0,1,2,0.0,0,-1170,461,1631,56,True,0
0,0,2,0,0,0.2,0,300,0.00,0.00,0.00,0.86,76,0,0,0.0,0.0,2025-10-18T14:00:00Z,4,False,13,0,0,0,0,0,8,0,16271,0,0,0,2,0.0,1,-971,691,1662,56,False,0
0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,86,0,0,0.0,0.0,2025-10-26T16:30:00Z,0,False,18,0,0,0,0,0,9,0,16101,0,0,3,0,0.0,0,-312,592,904,56,True,0
0,0,3,0,0,0.2,2,300,0.00,0.00,0.00,0.67,98,0,0,0.2,1.6,2025-11-03T20:00:00Z,28,False,17,0,0,0,1,0,10,0,15751,0,1,1,1,0.0,1,-515,496,1011,56,False,0
