assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,5,0,5,1.3,6,371,0.01,0.01,0.00,0.81,1,0,0,1.0,8.4,2025-08-15T19:00:00Z,59,False,4,0,0,0,5,0,1,0,669998,1,1,2,4,0.0,0,0,0,0,60,True,1
0,0,7,0,7,1.1,9,371,0.00,0.00,0.00,0.93,19,2,0,1.9,17.6,2025-08-25T19:00:00Z,90,False,15,0,0,0,4,0,2,0,647940,1,2,3,2,0.0,1,-80235,29455,109690,60,False,0
0,0,27,1,6,1.8,9,371,0.00,0.00,0.00,0.49,25,0,0,2.4,22.0,2025-08-31T15:30:00Z,90,False,1,0,0,0,2,0,3,0,622196,1,3,0,1,0.0,6,-57023,36691,93714,60,True,0
0,0,-1,0,0,16.9,0,371,0.02,0.10,0.08,0.12,34,0,0,2.7,0.0,2025-09-14T13:00:00Z,37,False,3,0,0,0,0,0,4,0,708988,1,0,1,0,10.0,0,38411,99834,61423,60,False,1
0,0,15,0,8,17.4,10,371,0.04,0.04,0.00,0.70,46,1,0,4.4,24.2,2025-09-20T11:30:00Z,90,False,9,0,0,0,1,0,5,0,623612,1,2,1,2,2.0,4,-86370,17659,104029,59,True,0
0,0,4,0,3,16.4,4,371,0.03,0.06,0.03,2.92,54,2,0,3.4,9.6,2025-09-27T14:00:00Z,90,False,8,0,0,0,7,0,6,0,590813,1,1,1,2,8.0,1,-40569,14158,54727,59,False,0
0,0,4,0,4,5.7,5,371,0.01,0.01,0.00,0.14,65,1,0,1.5,7.6,2025-10-04T16:30:00Z,54,False,7,0,0,0,4,0,7,0,546049,1,1,1,2,2.0,1,-48963,7258,56221,59,False,0
0,0,11,0,4,18.4,5,371,0.03,0.03,0.00,1.34,75,2,0,3.5,11.0,2025-10-19T15:30:00Z,90,False,14,0,0,0,2,0,8,0,501567,1,1,2,1,6.0,1,-49936,5930,55866,58,True,0
0,0,11,0,3,7.0,4,371,0.02,0.62,0.60,2.37,84,3,1,8.4,41.8,2025-10-25T19:00:00Z,60,False,5,0,0,0,1,0,9,0,471954,1,1,2,3,35.0,6,-32310,4856,37166,58,False,1
0,0,0,0,0,0.0,0,371,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,False,2,0,0,0,0,0,10,0,451779,0,0,0,2,0.0,0,-22692,5934,28626,58,True,0
0,0,3,0,0,3.5,0,371,0.02,0.02,0.00,0.27,106,1,0,0.4,0.4,2025-11-09T16:30:00Z,34,False,13,0,0,0,1,0,11,0,417306,0,0,0,3,0.0,1,-35118,1486,36604,57,False,0
0,0,11,0,2,35.5,3,371,0.12,0.30,0.18,0.91,117,2,0,5.3,13.8,2025-11-22T15:00:00Z,67,False,16,0,0,0,4,0,12,0,407621,1,1,3,0,4.0,1,-12573,5567,18140,57,True,0
0,0,24,1,3,12.2,5,371,0.01,0.01,0.00,0.15,130,0,0,2.8,13.4,2025-11-30T14:05:00Z,84,False,19,0,0,0,3,0,13,0,394411,1,2,2,0,2.0,6,-13753,2840,16593,57,False,0
0,0,4,0,0,10.6,0,371,0.00,0.00,0.00,0.18,137,0,0,1.5,2.2,2025-12-03T20:15:00Z,4,False,17,0,0,0,0,0,14,0,393168,0,0,1,1,2.0,1,-2702,3285,5987,57,True,0
0,0,2,0,2,18.8,6,371,0.04,0.06,0.02,1.51,146,3,0,4.4,22.0,2025-12-06T17:30:00Z,90,False,11,0,0,0,1,0,15,0,383243,1,4,3,3,3.0,1,-9918,1741,11659,57,False,0
0,1,27,1,4,13.8,7,371,0.01,0.01,0.00,1.90,156,0,0,3.1,15.6,2025-12-13T15:00:00Z,90,False,6,0,0,0,3,0,16,0,371540,1,3,0,2,2.0,7,-12902,5849,18751,56,True,0
