name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,1.6,0,0,14,0,0.4,286,198,1,0,1.5,14.2,2021-12-30T20:15:00Z,65,5,0,0,0,0,20,0,12488,1,3,0.0,2,-88,188,276,49,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,952,4,1,0.0,0,-13,0,13,45,True,0
James Ward-Prowse,MID,Southampton,5.7,0,2,29,0,2.8,341,199,1,1,7.7,50.2,2021-12-28T15:00:00Z,90,17,0,0,0,0,20,0,182218,1,1,24.0,9,12522,15170,2648,63,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,0.0,0,0,0,0,0.0,277,198,0,0,0.0,0.0,2021-12-30T20:15:00Z,0,5,0,0,0,0,20,0,1277507,1,3,0.0,0,-69350,2142,71492,116,True,0
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,223,197,0,0,0.0,0.0,2021-12-28T20:00:00Z,0,9,0,0,0,0,20,0,16531,0,1,0.0,0,-200,13,213,43,False,0
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,148,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,15,0,0,0,0,20,0,130277,0,3,0.0,0,-3689,1401,5090,43,True,0
Kwadwo Baah,MID,Watford,0.0,0,0,0,0,0.0,405,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,6414,4,1,0.0,0,-14,87,101,44,True,0
Jairo Riedewald,MID,Crystal Palace,0.5,0,0,0,0,0.0,157,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,15,0,0,0,0,20,0,2595,0,3,0.0,0,26,65,39,47,True,0
Alexis Mac Allister,MID,Brighton,0.2,0,0,17,0,57.6,74,193,1,0,12.7,23.8,2021-12-29T19:30:00Z,79,6,0,0,0,0,20,0,29093,1,1,46.0,2,-101,78,179,53,False,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,6,0,0,0,0,20,0,102,1,1,0.0,0,-1,0,1,55,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,4.4,0,0,4,0,5.0,510,198,0,0,1.1,2.4,2021-12-30T20:15:00Z,9,5,0,0,0,0,20,0,270595,1,3,4.0,1,25956,31175,5219,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,2.9,0,0,26,1,11.5,155,194,0,1,15.3,44.0,2021-12-28T15:00:00Z,90,15,0,0,0,0,20,0,4570,0,3,97.0,8,560,659,99,54,True,0
Robert Elliot,GK,Watford,-1.0,0,0,0,0,0.0,574,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,59328,4,1,0.0,0,-439,608,1047,40,True,0
Joshua King,FWD,Watford,1.5,1,0,16,0,16.6,468,200,4,0,7.9,30.2,2021-12-28T15:00:00Z,90,19,0,0,0,0,20,0,611925,4,1,32.0,5,22708,40973,18265,58,True,0
Jamal Baptiste,DEF,West Ham,1.0,0,0,0,0,0.0,554,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,18,0,0,0,0,20,0,21232,4,1,0.0,0,-62,128,190,40,False,0
Sam Byram,DEF,Norwich,-0.5,0,0,5,0,11.9,321,194,3,0,6.9,21.4,2021-12-28T15:00:00Z,90,7,0,0,0,0,20,0,1158,0,3,36.0,0,15,58,43,44,False,1
Danny Rose,DEF,Watford,-1.0,0,0,0,0,0.0,377,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,22342,4,1,0.0,0,-37,387,424,42,True,0
Ederson Santana de Moraes,GK,Man City,6.0,0,2,25,1,0.0,257,192,0,0,1.8,17.6,2021-12-29T20:15:00Z,90,3,0,0,0,0,20,3,931588,1,0,0.0,9,15874,27204,11330,60,False,0
James McAtee,MID,Man City,1.0,0,0,0,0,0.0,629,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,3,0,0,0,0,20,0,216,1,0,0.0,0,-3,6,9,44,False,0
Jorge Luiz Frello Filho,MID,Chelsea,5.9,0,0,23,0,2.6,123,193,1,0,2.2,19.8,2021-12-29T19:30:00Z,90,4,0,0,0,0,20,0,558063,1,1,0.0,2,90437,95720,5283,59,True,0
Diogo Jota,MID,Liverpool,5.7,0,0,4,0,16.3,240,197,1,0,6.5,4.2,2021-12-28T20:00:00Z,90,9,0,0,0,0,20,0,2551657,0,1,44.0,2,154191,176760,22569,81,False,0
Ilkay Gündogan,MID,Man City,4.0,0,0,0,0,0.0,250,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,3,0,0,0,0,20,0,386810,1,0,0.0,0,14489,25614,11125,73,False,0
Luke Shaw,DEF,Man Utd,1.4,0,0,16,0,37.8,275,198,1,0,5.8,16.4,2021-12-30T20:15:00Z,90,5,0,0,0,0,20,0,1136005,1,3,4.0,2,-8819,3796,12615,50,True,0
Armando Broja,FWD,Southampton,4.2,0,0,2,0,0.1,518,199,0,0,2.1,1.2,2021-12-28T15:00:00Z,19,17,0,0,0,0,20,0,646480,1,1,20.0,1,121644,137973,16329,52,True,0
Ed Turns,DEF,Brighton,-1.0,0,0,0,0,0.0,653,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,6,0,0,0,0,20,0,401,1,1,0.0,0,26,58,32,40,False,0
Nicolas Nkoulou,DEF,Watford,0.0,0,0,0,0,0.0,618,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,458,4,1,0.0,0,-8,8,16,44,True,0
Stipe Perica,FWD,Watford,0.0,0,0,0,0,0.0,388,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,59665,4,1,0.0,0,-676,0,676,45,True,0
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,4,0,0,0,0,20,0,957,1,1,0.0,0,-1,0,1,45,True,0
Isaac Success Ajayi,FWD,Watford,0.0,0,0,0,0,0.0,393,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,19,0,0,0,0,20,0,9143,4,1,0.0,0,-47,0,47,50,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,659,199,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,16,0,0,0,0,20,0,1015,1,1,0.0,0,94,203,109,40,False,0
Declan Rice,MID,West Ham,0.0,0,0,0,0,0.0,421,200,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,18,0,0,0,0,20,0,422573,4,1,0.0,0,-41763,956,42719,51,False,0
Juan Mata,MID,Man Utd,1.0,0,0,0,0,0.0,459,198,0,0,0.0,0.0,2021-12-30T20:15:00Z,0,5,0,0,0,0,20,0,5119,1,3,0.0,0,24,72,48,47,True,0
Robert Street,FWD,Crystal Palace,0.5,0,0,0,0,0.0,542,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,15,0,0,0,0,20,0,111915,0,3,0.0,0,585,3415,2830,45,True,0
Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,506,197,0,0,0.0,0.0,2021-12-28T20:00:00Z,0,9,0,0,0,0,20,0,6152,0,1,0.0,0,-14,7,21,53,False,0
Hamza Choudhury,MID,Leicester,-0.6,0,0,4,0,0.4,214,197,0,0,0.7,4.2,2021-12-28T20:00:00Z,55,11,0,0,0,0,20,0,9947,0,1,2.0,1,-30,81,111,44,True,0
Marc Leonard,MID,Brighton,-1.0,0,0,0,0,0.0,654,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,6,0,0,0,0,20,0,139,1,1,0.0,0,16,32,16,45,False,0
Christoph Zimmermann,DEF,Norwich,0.0,0,0,0,0,0.0,324,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,7,0,0,0,0,20,0,3507,0,3,0.0,0,-57,17,74,44,False,0
Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,136,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,4,0,0,0,0,20,0,11524,1,1,0.0,0,-20,0,20,65,True,0
Shane Duffy,DEF,Brighton,-0.3,0,0,0,0,0.0,56,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,6,0,0,0,0,20,0,1067299,1,1,0.0,0,-65541,3876,69417,41,False,0
Juraj Kucka,MID,Watford,0.5,0,0,22,0,16.3,495,200,4,0,5.7,16.2,2021-12-28T15:00:00Z,90,19,0,0,0,0,20,0,4392,4,1,24.0,2,118,225,107,55,True,0
Reece James,DEF,Chelsea,3.1,0,0,4,0,14.5,142,193,0,0,2.0,5.0,2021-12-29T19:30:00Z,26,4,0,0,0,0,20,0,3213978,1,1,0.0,1,-47171,30241,77412,64,True,0
Kepa Arrizabalaga,GK,Chelsea,1.0,0,0,0,0,0.0,129,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,4,0,0,0,0,20,0,22055,1,1,0.0,0,134,408,274,47,True,0
Jesse Lingard,MID,Man Utd,1.2,0,0,0,0,0.0,276,198,0,0,0.0,0.0,2021-12-30T20:15:00Z,0,5,0,0,0,0,20,0,86610,1,3,0.0,0,-214,251,465,68,True,0
Billy Gilmour,MID,Norwich,1.3,0,0,16,0,12.4,145,194,3,0,4.0,19.8,2021-12-28T15:00:00Z,90,7,0,0,0,0,20,0,372815,0,3,8.0,2,-4520,4140,8660,44,False,0
Fernando Luiz Rosa,MID,Man City,2.6,0,0,13,1,17.9,453,192,0,0,5.5,14.8,2021-12-29T20:15:00Z,90,3,0,0,0,0,20,0,33383,1,0,22.0,3,1487,1964,477,48,False,0
Jonathan Rowe,MID,Norwich,-0.2,0,0,3,0,10.8,648,194,0,0,1.5,2.0,2021-12-28T15:00:00Z,22,7,0,0,0,0,20,0,365,0,3,2.0,1,114,207,93,45,False,0
Tariqe Fosu-Henry,MID,Brentford,0.0,0,0,0,0,0.0,79,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,12,0,0,0,0,20,0,2782,1,0,0.0,0,-14,8,22,51,True,0
