name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,223,177,0,0,0.0,0.0,2021-12-19T16:30:00Z,0,17,0,0,0,0,18,0,17159,2,2,0.0,0,-286,26,312,43,False,0
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,175,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,12,0,0,0,0,18,0,949,4,0,0.0,0,94,159,65,45,True,0
Willy Boly,DEF,Wolves,-1.0,0,0,0,0,0.0,428,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,6,0,0,0,0,18,0,7297,0,0,0.0,0,200,373,173,49,True,0
Ederson Santana de Moraes,GK,Man City,6.1,0,0,27,1,0.0,257,175,0,0,1.4,13.8,2021-12-19T14:00:00Z,90,14,0,0,0,0,18,1,933488,4,0,0.0,6,45307,57817,12510,60,False,0
Liam Cooper,DEF,Leeds,0.0,0,0,0,0,0.0,184,173,0,0,0.0,0.0,2021-12-18T17:30:00Z,0,1,0,0,0,0,18,0,27930,4,1,0.0,0,-3234,108,3342,45,True,0
James McAtee,MID,Man City,1.6,0,0,0,0,0.0,629,175,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,14,0,0,0,0,18,0,205,4,0,0.0,0,-4,22,26,45,False,0
Adama Traoré,MID,Wolves,1.0,0,0,3,0,0.0,435,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,11,6,0,0,0,0,18,0,132641,0,0,0.0,1,-26,4798,4824,57,True,0
Jorge Luiz Frello Filho,MID,Chelsea,3.8,0,0,0,0,0.0,123,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,20,0,0,0,0,18,0,425175,0,0,0.0,0,-2206,25301,27507,58,False,0
Diogo Jota,MID,Liverpool,7.4,0,0,15,0,2.8,240,177,2,1,7.0,32.6,2021-12-19T16:30:00Z,90,17,0,0,0,0,18,0,2564980,2,2,35.0,7,93389,139041,45652,80,False,0
Ilkay Gündogan,MID,Man City,5.8,0,0,0,0,0.0,250,175,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,14,0,0,0,0,18,0,411470,4,0,0.0,0,70779,82581,11802,73,False,0
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,20,0,0,0,0,18,0,961,0,0,0.0,0,-5,0,5,45,False,0
Brandon Austin,GK,Spurs,0.7,0,0,0,0,0.0,659,177,0,0,0.0,0.0,2021-12-19T16:30:00Z,0,11,0,0,0,0,18,0,0,2,2,0.0,0,0,0,0,40,True,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0.0,0,0,0,0,0.0,192,173,0,0,0.0,0.0,2021-12-18T17:30:00Z,0,1,0,0,0,0,18,0,4410,4,1,0.0,0,-33,0,33,54,True,0
Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,506,177,0,0,0.0,0.0,2021-12-19T16:30:00Z,0,17,0,0,0,0,18,0,6209,2,2,0.0,0,-40,11,51,53,False,0
Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,136,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,20,0,0,0,0,18,0,11590,0,0,0.0,0,-29,0,29,65,False,0
Reece James,DEF,Chelsea,4.9,0,0,23,1,20.0,142,180,0,0,3.1,8.6,2021-12-19T14:00:00Z,90,20,0,0,0,0,18,0,3278831,0,0,2.0,6,83707,113532,29825,63,False,0
Luke Cundle,MID,Wolves,-1.0,0,0,0,0,0.0,547,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,6,0,0,0,0,18,0,6778,0,0,0.0,0,-53,135,188,45,True,0
Adam Forshaw,MID,Leeds,1.5,0,0,13,0,14.3,552,173,4,0,2.6,11.4,2021-12-18T17:30:00Z,90,1,0,0,0,0,18,0,6649,4,1,0.0,2,979,1412,433,45,True,0
Kepa Arrizabalaga,GK,Chelsea,1.0,0,0,0,0,0.0,129,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,20,0,0,0,0,18,0,21796,0,0,0.0,0,16,329,313,47,False,0
Ainsley Maitland-Niles,MID,Arsenal,0.6,0,0,0,0,0.0,13,173,0,0,0.0,0.0,2021-12-18T17:30:00Z,0,10,0,0,0,0,18,0,5259,4,1,0.0,0,238,484,246,52,False,0
Fernando Luiz Rosa,MID,Man City,3.2,0,0,12,0,2.2,453,175,0,0,0.7,4.8,2021-12-19T14:00:00Z,22,14,0,0,0,0,18,0,31049,4,0,0.0,1,-123,725,848,48,False,0
Thomas Partey,MID,Arsenal,2.9,0,0,21,0,7.5,15,173,1,0,5.1,17.2,2021-12-18T17:30:00Z,90,10,0,0,0,0,18,0,30048,4,1,26.0,2,1094,2801,1707,50,False,0
Karl Hein,GK,Arsenal,0.5,0,0,0,0,0.0,532,173,0,0,0.0,0.0,2021-12-18T17:30:00Z,0,10,0,0,0,0,18,0,45379,4,1,0.0,0,-469,1048,1517,40,False,0
