name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,0.2,0,0,0,0,0.0,286,353,0,0,0.0,0.0,2022-05-07T16:30:00Z,0,4,0,0,0,0,36,0,11874,0,4,0.0,0,-82,82,164,49,False,0
Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,354,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,5,0,0,0,0,36,0,133267,3,1,0.0,0,-2050,0,2050,45,False,0
Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,321,0,0,0.0,0.0,2022-05-10T19:00:00Z,0,11,0,0,0,0,36,0,133267,2,1,0.0,0,-2050,0,2050,45,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,7,0,0,0,0,36,0,842,0,1,0.0,0,-4,0,4,45,False,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,8,0,0,0,0,36,0,842,0,0,0.0,0,-4,0,4,45,True,0
James Ward-Prowse,MID,Southampton,5.9,0,0,18,0,45.1,341,352,3,0,8.8,17.8,2022-05-07T14:00:00Z,90,3,0,0,0,0,36,0,544054,0,3,25.0,2,-69013,24642,93655,65,False,0
Bruno Miguel Borges Fernandes,MID,Man Utd,2.8,0,0,18,0,49.1,277,353,4,0,9.2,21.0,2022-05-07T16:30:00Z,90,4,0,0,0,0,36,0,1265919,0,4,22.0,2,-47606,1595,49201,116,False,0
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,223,358,0,0,0.0,0.0,2022-05-07T18:45:00Z,0,17,0,0,0,0,36,0,16141,1,1,0.0,0,-66,25,91,43,True,0
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,223,321,0,0,0.0,0.0,2022-05-10T19:00:00Z,0,2,0,0,0,0,36,0,16141,2,1,0.0,0,-66,25,91,43,False,0
James McArthur,MID,Crystal Palace,2.5,0,0,0,0,0.0,148,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,18,0,0,0,0,36,0,105044,0,1,0.0,0,239,2187,1948,43,True,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,357,0,0,0.0,0.0,2022-05-08T13:00:00Z,0,9,0,0,0,0,36,0,1096,2,1,0.0,0,-1,0,1,60,False,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,18,0,0,0,0,36,0,1096,0,0,0.0,0,-1,0,1,60,False,0
Kwadwo Baah,MID,Watford,-0.5,0,0,0,0,0.0,405,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,7,0,0,0,0,36,0,10257,0,1,0.0,0,259,730,471,43,False,0
Kwadwo Baah,MID,Watford,-0.5,0,0,0,0,0.0,405,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,8,0,0,0,0,36,0,10257,0,0,0.0,0,259,730,471,43,True,0
Paul Dummett,DEF,Newcastle,-1.0,0,0,0,0,0.0,301,359,0,0,0.0,0.0,2022-05-08T15:30:00Z,0,12,0,0,0,0,36,0,1880,0,5,0.0,0,-52,59,111,45,False,0
Jairo Riedewald,MID,Crystal Palace,0.5,0,0,0,0,0.0,157,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,18,0,0,0,0,36,0,2685,0,1,0.0,0,-4,20,24,47,True,0
Alexis Mac Allister,MID,Brighton,2.5,0,0,2,1,7.5,74,353,0,0,3.6,8.2,2022-05-07T16:30:00Z,66,13,0,0,0,0,36,0,42949,0,4,20.0,3,-1095,1467,2562,51,True,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,353,0,0,0.0,0.0,2022-05-07T16:30:00Z,0,13,0,0,0,0,36,0,99,0,4,0.0,0,0,0,0,55,True,0
Willy Boly,DEF,Wolves,0.5,0,0,18,0,10.6,428,355,2,0,3.5,24.6,2022-05-07T14:00:00Z,90,6,0,0,0,0,36,0,10382,2,2,0.0,1,220,817,597,49,False,0
Willy Boly,DEF,Wolves,0.5,0,0,12,0,0.1,428,330,5,0,0.8,8.0,2022-05-11T19:15:00Z,90,12,0,0,0,0,36,0,10382,5,1,0.0,0,220,817,597,49,True,0
José Diogo Dalot Teixeira,DEF,Man Utd,2.0,0,0,15,0,12.0,510,353,4,0,5.3,36.2,2022-05-07T16:30:00Z,90,4,0,0,0,0,36,0,137940,0,4,5.0,-1,-7578,8443,16021,42,False,1
Jeffrey Schlupp,MID,Crystal Palace,2.0,0,0,0,0,0.5,155,356,0,0,1.8,0.2,2022-05-07T14:00:00Z,27,18,0,0,0,0,36,0,6944,0,1,17.0,1,-87,491,578,54,True,0
Samuel Kalu,MID,Watford,0.7,0,0,0,0,0.0,698,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,7,0,0,0,0,36,0,246,0,1,0.0,0,15,45,30,49,False,0
Samuel Kalu,MID,Watford,0.7,0,0,12,1,12.2,698,299,0,0,2.8,8.8,2022-05-11T18:45:00Z,85,8,0,0,0,0,36,0,246,0,0,7.0,3,15,45,30,49,True,0
Robert Elliot,GK,Watford,-0.5,0,0,0,0,0.0,574,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,7,0,0,0,0,36,0,48368,0,1,0.0,0,-457,222,679,40,False,0
Robert Elliot,GK,Watford,-0.5,0,0,0,0,0.0,574,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,8,0,0,0,0,36,0,48368,0,0,0.0,0,-457,222,679,40,True,0
Joshua King,FWD,Watford,1.1,0,0,-3,0,3.8,468,356,1,0,0.5,0.0,2022-05-07T14:00:00Z,90,7,0,0,0,0,36,0,300880,0,1,7.0,1,-4255,13349,17604,56,False,1
Joshua King,FWD,Watford,1.1,0,0,0,0,0.0,468,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,8,0,0,0,0,36,0,300880,0,0,0.0,0,-4255,13349,17604,56,True,0
Richarlison de Andrade,FWD,Everton,6.5,1,0,14,0,14.1,180,357,1,0,8.0,7.0,2022-05-08T13:00:00Z,90,9,0,0,0,0,36,0,847845,2,1,59.0,5,266507,296131,29624,75,False,0
Richarlison de Andrade,FWD,Everton,6.5,0,0,8,1,24.2,180,299,0,0,8.9,14.2,2022-05-11T18:45:00Z,90,18,0,0,0,0,36,0,847845,0,0,51.0,2,266507,296131,29624,75,False,0
Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0.0,554,360,0,0,0.0,0.0,2022-05-08T13:00:00Z,0,15,0,0,0,0,36,0,24353,4,0,0.0,0,357,824,467,39,False,0
Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,650,354,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,5,0,0,0,0,36,0,517,3,1,0.0,0,-18,0,18,40,False,0
Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,650,321,0,0,0.0,0.0,2022-05-10T19:00:00Z,0,11,0,0,0,0,36,0,517,2,1,0.0,0,-18,0,18,40,True,0
Sam Byram,DEF,Norwich,0.6,0,0,17,0,10.8,321,360,4,0,4.1,26.0,2022-05-08T13:00:00Z,90,19,0,0,0,0,36,0,2045,4,0,4.0,0,-60,181,241,44,True,0
Sam Byram,DEF,Norwich,0.6,0,0,13,0,0.3,321,207,3,0,2.0,15.2,2022-05-11T18:45:00Z,90,9,0,0,0,0,36,0,2045,0,3,4.0,1,-60,181,241,44,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,0,0.0,377,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,7,0,0,0,0,36,0,15889,0,1,0.0,0,-104,66,170,42,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,0,0.0,377,299,0,0,0.0,0.0,2022-05-11T18:45:00Z,0,8,0,0,0,0,36,0,15889,0,0,0.0,0,-104,66,170,42,True,0
Julian Jeanvier,DEF,Brentford,-0.5,0,0,0,0,0.0,722,352,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,16,0,0,0,0,36,0,417,0,3,0.0,0,49,97,48,40,True,0
Ederson Santana de Moraes,GK,Man City,11.2,0,0,25,1,0.0,257,359,0,0,2.7,27.0,2022-05-08T15:30:00Z,90,14,0,0,0,0,36,3,1133539,0,5,0.0,7,36628,51732,15104,61,True,0
Ederson Santana de Moraes,GK,Man City,11.2,0,0,12,0,0.0,257,330,1,0,1.6,15.8,2022-05-11T19:15:00Z,90,20,0,0,0,0,36,2,1133539,5,1,0.0,2,36628,51732,15104,61,False,0
Dion Sanderson,DEF,Wolves,0.0,0,0,0,0,0.0,686,355,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,6,0,0,0,0,36,0,199,2,2,0.0,0,0,0,0,40,False,0
Dion Sanderson,DEF,Wolves,0.0,0,0,0,0,0.0,686,330,0,0,0.0,0.0,2022-05-11T19:15:00Z,0,12,0,0,0,0,36,0,199,5,1,0.0,0,0,0,0,40,True,0
