name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0.0,286,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,17,0,0,0,0,10,0,7958,3,0,0.0,0,-328,177,505,49,False,0
Keinan Davis,FWD,Aston Villa,-0.4,0,0,0,0,0.0,49,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,167472,4,1,0.0,0,15327,31593,16266,44,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,1206,1,0,0.0,0,-76,0,76,45,True,0
James Ward-Prowse,MID,Southampton,1.2,0,0,10,1,28.4,341,99,0,0,4.0,11.4,2021-10-30T14:00:00Z,79,18,0,0,0,0,10,0,174188,1,0,0.0,2,1406,10384,8978,63,False,1
Bruno Miguel Borges Fernandes,MID,Man Utd,4.5,1,0,25,1,38.9,277,98,0,0,7.7,33.6,2021-10-30T16:30:00Z,75,17,0,0,0,0,10,0,1649817,3,0,4.0,6,-239751,10714,250465,117,False,0
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,223,94,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,4,0,0,0,0,10,0,18659,2,2,0.0,0,-825,207,1032,44,True,0
James McArthur,MID,Crystal Palace,1.5,0,0,16,1,12.6,148,95,0,0,3.5,21.0,2021-10-30T14:00:00Z,90,12,0,0,0,0,10,0,286021,2,0,1.0,3,-7962,17779,25741,45,False,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,20,0,0,0,0,10,0,1196,1,2,0.0,0,-35,0,35,60,False,0
Kwadwo Baah,MID,Watford,-0.5,0,0,0,0,0.0,405,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,8371,1,0,0.0,0,429,1274,845,44,True,0
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,6,0,0,0,0,10,0,914,3,0,0.0,0,39,112,73,45,True,0
Jairo Riedewald,MID,Crystal Palace,-1.0,0,0,0,0,0.0,157,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,12,0,0,0,0,10,0,2591,2,0,0.0,0,-77,111,188,48,False,0
Alexis Mac Allister,MID,Brighton,1.7,0,0,9,0,1.6,74,94,0,0,0.8,6.2,2021-10-30T14:00:00Z,30,11,0,0,0,0,10,0,34909,2,2,0.0,1,-508,1329,1837,54,False,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,94,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,11,0,0,0,0,10,0,114,2,2,0.0,0,0,0,0,55,False,0
Willy Boly,DEF,Wolves,-0.5,0,0,0,0,0.0,428,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,8,0,0,0,0,10,0,6874,1,2,0.0,0,-771,138,909,49,True,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.8,0,0,0,0,0.0,510,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,17,0,0,0,0,10,0,6408,3,0,0.0,0,-93,347,440,44,False,0
Jeffrey Schlupp,MID,Crystal Palace,1.0,0,0,4,0,0.2,155,95,0,0,0.6,1.4,2021-10-30T14:00:00Z,17,12,0,0,0,0,10,0,3639,2,0,4.0,1,-167,114,281,54,False,0
Robert Elliot,GK,Watford,-0.5,0,0,0,0,0.0,574,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,62196,1,0,0.0,0,-1712,923,2635,40,True,0
Joshua King,FWD,Watford,5.5,0,0,8,0,41.7,468,99,1,0,6.3,8.8,2021-10-30T14:00:00Z,90,16,0,0,0,0,10,0,318289,1,0,12.0,2,231086,243629,12543,56,True,0
Richarlison de Andrade,FWD,Everton,2.5,0,0,0,0,11.3,180,100,2,0,6.2,3.4,2021-11-01T20:00:00Z,90,20,0,0,0,0,10,0,374753,1,2,47.0,2,30513,44309,13796,74,False,0
Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0.0,554,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,2,0,0,0,0,10,0,22293,4,1,0.0,0,-718,426,1144,40,False,0
Sam Byram,DEF,Norwich,0.0,0,0,0,0,0.0,321,97,0,0,0.0,0.0,2021-10-31T14:00:00Z,0,10,0,0,0,0,10,0,1071,2,1,0.0,0,-66,57,123,44,True,0
