name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ozan Tufan,MID,Watford,0.0,0,0,0,0,0.0,557,328,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,3,0,0,0,0,33,0,1400,2,1,0.0,0,-8,0,8,50,True,0
Andre Gray,FWD,Watford,0.0,0,0,0,0,0.0,383,328,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,3,0,0,0,0,33,0,4929,2,1,0.0,0,-13,0,13,54,True,0
Mads Roerslev Rasmussen,DEF,Brentford,1.0,0,0,0,0,0.0,89,328,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,18,0,0,0,0,33,0,10349,2,1,0.0,0,1042,1491,449,41,False,0
Sam Byram,DEF,Norwich,3.3,0,0,15,0,11.8,321,324,3,0,5.8,21.8,2022-04-16T14:00:00Z,90,13,0,0,0,0,33,0,1822,2,3,24.0,1,302,418,116,44,False,0
Wout Weghorst,FWD,Burnley,4.6,0,3,30,0,14.3,700,329,1,1,9.7,42.0,2022-04-17T13:15:00Z,90,19,0,0,0,0,33,0,578563,1,1,41.0,8,-48853,20980,69833,64,False,1
Wout Weghorst,FWD,Burnley,4.6,0,0,-2,1,12.7,700,292,0,0,5.2,5.4,2022-04-21T18:45:00Z,77,16,0,0,0,0,33,0,578563,0,2,34.0,2,-48853,20980,69833,64,True,0
Andrew Omobamidele,DEF,Norwich,0.0,0,0,0,0,0.0,331,324,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,13,0,0,0,0,33,0,194306,2,3,0.0,0,-958,1183,2141,39,False,0
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,3.0,0,0,7,0,36.2,310,325,1,0,7.3,24.2,2022-04-17T13:15:00Z,90,9,0,0,0,0,33,0,86485,1,2,13.0,2,3862,9131,5269,58,True,0
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,3.0,0,0,7,1,22.2,310,296,0,0,6.0,8.0,2022-04-20T18:45:00Z,90,7,0,0,0,0,33,0,86485,0,1,30.0,2,3862,9131,5269,58,True,0
Marc Cucurella,DEF,Brighton,8.1,0,2,26,1,3.0,584,327,0,0,2.1,13.6,2022-04-16T11:30:00Z,90,17,0,0,0,0,33,0,270379,1,0,4.0,8,18707,30593,11886,49,False,0
Marc Cucurella,DEF,Brighton,8.1,0,0,11,0,2.1,584,295,3,0,2.9,26.6,2022-04-20T19:00:00Z,90,12,0,0,0,0,33,0,270379,0,3,0.0,1,18707,30593,11886,49,False,0
Joël Veltman,DEF,Brighton,6.5,0,0,24,1,1.2,62,327,0,0,5.2,13.2,2022-04-16T11:30:00Z,90,17,0,0,0,0,33,0,96595,1,0,38.0,6,5134,8653,3519,42,False,0
