name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,-1.0,0,0,-1,0,0.6,286,108,2,0,0.2,1.8,2021-11-06T12:30:00Z,45,12,1,0,0,0,11,0,10421,2,0,0.0,-2,1746,2139,393,49,True,0
Keinan Davis,FWD,Aston Villa,0.2,0,0,2,0,1.0,49,109,0,0,0.1,0.4,2021-11-05T20:00:00Z,11,16,0,0,0,0,11,0,196279,0,1,0.0,1,25133,36445,11312,44,False,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,101,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,1,0,0,0,0,11,0,1175,0,1,0.0,0,-36,0,36,45,False,0
James Ward-Prowse,MID,Southampton,1.2,0,0,22,1,66.3,341,109,0,0,10.6,30.8,2021-11-05T20:00:00Z,90,2,0,0,0,0,11,0,181896,0,1,9.0,3,6290,12954,6664,63,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,3.0,0,0,8,0,2.1,277,108,2,0,2.4,13.8,2021-11-06T12:30:00Z,90,12,0,0,0,0,11,0,1633500,2,0,8.0,2,-30695,26509,57204,117,True,0
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,223,110,0,0,0.0,0.0,2021-11-07T16:30:00Z,0,19,0,0,0,0,11,0,18468,2,3,0.0,0,-382,121,503,44,False,0
James McArthur,MID,Crystal Palace,3.8,1,0,22,1,17.0,148,105,0,0,4.5,26.4,2021-11-06T15:00:00Z,79,20,0,0,0,0,11,0,294663,0,2,2.0,6,5670,22486,16816,45,True,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,106,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,17,0,0,0,0,11,0,1178,0,0,0.0,0,-19,0,19,60,True,0
Kwadwo Baah,MID,Watford,0.0,0,0,0,0,0.0,405,101,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,1,0,0,0,0,11,0,9178,0,1,0.0,0,516,1473,957,44,False,0
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,103,0,0,0.0,0.0,2021-11-06T17:30:00Z,0,4,0,0,0,0,11,0,850,1,1,0.0,0,-68,25,93,45,False,0
Jairo Riedewald,MID,Crystal Palace,0.0,0,0,0,0,0.0,157,105,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,20,0,0,0,0,11,0,2557,0,2,0.0,0,-76,48,124,48,True,0
Alexis Mac Allister,MID,Brighton,2.7,0,0,0,0,1.5,74,103,1,0,1.8,6.4,2021-11-06T17:30:00Z,45,14,0,0,0,0,11,0,34744,1,1,10.0,1,-331,1056,1387,54,True,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,103,0,0,0.0,0.0,2021-11-06T17:30:00Z,0,14,0,0,0,0,11,0,113,1,1,0.0,0,-1,0,1,55,True,0
Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,428,105,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,7,0,0,0,0,11,0,7138,0,2,0.0,0,6,223,217,49,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,-0.3,0,0,0,0,0.0,510,108,0,0,0.0,0.0,2021-11-06T12:30:00Z,0,12,0,0,0,0,11,0,6416,2,0,0.0,0,-127,203,330,44,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.8,0,0,5,0,10.5,155,105,0,0,1.6,3.2,2021-11-06T15:00:00Z,10,20,0,0,0,0,11,0,3616,0,2,2.0,1,-73,63,136,54,True,0
Robert Elliot,GK,Watford,-1.0,0,0,0,0,0.0,574,101,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,1,0,0,0,0,11,0,61709,0,1,0.0,0,-903,684,1587,40,False,0
Joshua King,FWD,Watford,3.8,0,0,0,0,11.4,468,101,1,0,5.7,2.2,2021-11-07T14:00:00Z,90,1,0,0,0,0,11,0,307135,0,1,43.0,1,2709,47645,44936,56,False,1
Richarlison de Andrade,FWD,Everton,2.3,0,0,-2,1,2.2,180,106,0,0,1.6,0.0,2021-11-07T14:00:00Z,90,17,0,0,0,0,11,0,375566,0,0,16.0,1,896,18201,17305,74,True,1
Jamal Baptiste,DEF,West Ham,-0.5,0,0,0,0,0.0,554,110,0,0,0.0,0.0,2021-11-07T16:30:00Z,0,11,0,0,0,0,11,0,22186,2,3,0.0,0,-491,278,769,40,True,0
Sam Byram,DEF,Norwich,0.0,0,0,0,0,0.0,321,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,3,0,0,0,0,11,0,1045,2,1,0.0,0,-30,52,82,44,False,0
Danny Rose,DEF,Watford,-0.5,0,0,10,0,11.8,377,101,1,0,3.2,2.6,2021-11-07T14:00:00Z,90,1,0,0,0,0,11,0,22870,0,1,18.0,2,-925,453,1378,42,False,0
Ederson Santana de Moraes,GK,Man City,2.5,0,0,20,1,0.0,257,108,0,0,1.2,11.8,2021-11-06T12:30:00Z,90,13,0,0,0,0,11,1,768180,2,0,0.0,6,-42267,5292,47559,60,False,0
Liam Cooper,DEF,Leeds,2.0,0,0,17,0,0.2,184,107,1,0,1.5,14.4,2021-11-07T14:00:00Z,90,9,0,0,0,0,11,0,40378,1,1,0.0,2,-3217,894,4111,45,True,0
Frédéric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,109,0,0,0.0,0.0,2021-11-05T20:00:00Z,0,16,0,0,0,0,11,0,1297,0,1,0.0,0,-14,0,14,45,False,0
Matt Targett,DEF,Aston Villa,0.8,0,0,11,0,30.8,39,109,1,0,5.5,22.0,2021-11-05T20:00:00Z,90,16,0,0,0,0,11,0,198203,0,1,2.0,2,-8916,2998,11914,47,False,0
Adama Traoré,MID,Wolves,2.2,0,0,4,0,1.9,435,105,1,0,0.3,1.4,2021-11-06T15:00:00Z,22,7,0,0,0,0,11,0,169980,0,2,0.0,1,-24450,2551,27001,59,False,0
Jorge Luiz Frello Filho,MID,Chelsea,6.0,0,0,13,0,18.4,123,104,1,0,6.2,18.2,2021-11-06T15:00:00Z,90,5,0,0,0,0,11,0,382224,1,1,25.0,2,50935,60948,10013,58,True,0
Diogo Jota,MID,Liverpool,4.0,0,0,7,0,24.6,240,110,3,0,3.7,1.6,2021-11-07T16:30:00Z,75,19,0,0,0,0,11,0,1073063,2,3,11.0,2,11235,91588,80353,75,False,0
Ilkay Gündogan,MID,Man City,3.7,0,0,6,1,9.1,250,108,0,0,2.9,0.6,2021-11-06T12:30:00Z,90,13,0,0,0,0,11,0,212951,2,0,19.0,3,-10194,7022,17216,72,False,0
Luke Shaw,DEF,Man Utd,0.7,0,0,6,0,29.9,275,108,2,0,3.9,9.2,2021-11-06T12:30:00Z,72,12,0,0,0,0,11,0,1741767,2,0,0.0,1,-76441,14346,90787,52,True,0
Armando Broja,FWD,Southampton,4.2,0,0,2,0,0.1,518,109,0,0,0.3,1.0,2021-11-05T20:00:00Z,9,2,0,0,0,0,11,0,117560,0,1,2.0,1,11989,25571,13582,50,True,0
Nicolas Nkoulou,DEF,Watford,0.0,0,0,17,0,10.4,618,101,1,0,3.1,20.2,2021-11-07T14:00:00Z,90,1,0,0,0,0,11,0,420,0,1,0.0,2,-28,56,84,45,False,0
Stipe Perica,FWD,Watford,0.0,0,0,0,0,0.0,388,101,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,1,0,0,0,0,11,0,73429,0,1,0.0,0,-2483,0,2483,45,False,0
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,104,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,5,0,0,0,0,11,0,1001,1,1,0.0,0,-9,0,9,45,True,0
Isaac Success Ajayi,FWD,Watford,0.0,0,0,0,0,0.0,393,101,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,1,0,0,0,0,11,0,10542,0,1,0.0,0,-299,0,299,50,False,0
Declan Rice,MID,West Ham,4.7,0,0,14,0,1.8,421,110,2,0,1.5,13.6,2021-11-07T16:30:00Z,90,11,0,0,0,0,11,0,453871,2,3,0.0,2,51931,64810,12879,50,True,0
Juan Mata,MID,Man Utd,-0.5,0,0,0,0,0.0,459,108,0,0,0.0,0.0,2021-11-06T12:30:00Z,0,12,0,0,0,0,11,0,5004,2,0,0.0,0,-60,137,197,48,True,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0.0,0,0,0,0,0.0,192,107,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,9,0,0,0,0,11,0,4729,1,1,0.0,0,-114,0,114,54,True,0
Robert Street,FWD,Crystal Palace,0.0,0,0,0,0,0.0,542,105,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,20,0,0,0,0,11,0,114841,0,2,0.0,0,-4696,3308,8004,45,True,0
Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,506,110,0,0,0.0,0.0,2021-11-07T16:30:00Z,0,19,0,0,0,0,11,0,6783,2,3,0.0,0,-211,33,244,53,False,0
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0.0,0,0,0,0,0.0,37,109,0,0,0.0,0.0,2021-11-05T20:00:00Z,0,16,0,0,0,0,11,0,897,0,1,0.0,0,25,68,43,54,False,0
Ashley Young,DEF,Aston Villa,0.2,0,0,0,0,0.0,52,109,0,0,0.0,0.0,2021-11-05T20:00:00Z,0,16,0,0,0,0,11,0,44120,0,1,0.0,0,-1220,579,1799,48,False,0
Hamza Choudhury,MID,Leicester,0.0,0,0,0,0,0.0,214,107,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,10,0,0,0,0,11,0,10687,1,1,0.0,0,80,591,511,44,False,0
