name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0.0,286,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,2,0,0,0,0,6,0,7205,1,0,0.0,0,-414,186,600,49,True,0
Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,13,0,0,0,0,6,0,108332,1,0,0.0,0,-7786,2983,10769,45,False,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,14,0,0,0,0,6,0,1557,1,1,0.0,0,-158,0,158,45,True,0
James Ward-Prowse,MID,Southampton,2.7,0,0,19,0,34.4,341,59,1,0,6.2,14.6,2021-09-26T13:00:00Z,90,20,0,0,0,0,6,0,271422,1,0,13.0,2,-2023,19943,21966,64,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,3.5,0,0,13,0,136.2,277,58,1,0,20.7,27.6,2021-09-25T11:30:00Z,90,2,0,1,0,0,6,0,2516238,1,0,43.0,0,-309231,38980,348211,119,True,0
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,223,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,3,0,0,0,0,6,0,19351,3,3,0.0,0,-996,399,1395,44,False,0
James McArthur,MID,Crystal Palace,2.0,0,0,10,0,23.4,148,54,1,0,3.5,9.6,2021-09-27T19:00:00Z,90,4,0,0,0,0,6,0,350503,1,1,2.0,1,53377,80805,27428,46,True,1
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,15,0,0,0,0,6,0,1350,0,2,0.0,0,-157,0,157,60,True,0
Kwadwo Baah,MID,Watford,0.0,0,0,0,0,0.0,405,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,14,0,0,0,0,6,0,7616,1,1,0.0,0,-114,712,826,45,True,0
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,18,0,0,0,0,6,0,885,1,1,0.0,0,-93,29,122,45,False,0
Jairo Riedewald,MID,Crystal Palace,0.3,0,0,0,0,0.0,157,54,0,0,0.0,0.0,2021-09-27T19:00:00Z,0,4,0,0,0,0,6,0,2634,1,1,0.0,0,-182,75,257,49,True,0
Alexis Mac Allister,MID,Brighton,1.0,0,0,0,0,0.0,74,54,0,0,0.0,0.0,2021-09-27T19:00:00Z,0,7,0,0,0,0,6,0,42565,1,1,0.0,0,-6665,1262,7927,55,False,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,54,0,0,0.0,0.0,2021-09-27T19:00:00Z,0,7,0,0,0,0,6,0,116,1,1,0.0,0,-4,0,4,55,False,0
Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,428,59,0,0,0.0,0.0,2021-09-26T13:00:00Z,0,16,0,0,0,0,6,0,7239,1,0,0.0,0,-436,461,897,49,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.7,0,0,8,0,9.3,510,58,1,0,2.5,11.6,2021-09-25T11:30:00Z,56,2,0,0,0,0,6,0,5612,1,0,4.0,1,-276,341,617,44,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.3,0,0,3,0,0.1,155,54,1,0,0.0,0.0,2021-09-27T19:00:00Z,4,4,0,0,0,0,6,0,3428,1,1,0.0,1,-409,45,454,54,True,0
Robert Elliot,GK,Watford,0.0,0,0,0,0,0.0,574,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,14,0,0,0,0,6,0,64383,1,1,0.0,0,257,4739,4482,40,True,0
Joshua King,FWD,Watford,4.5,1,0,17,0,21.2,468,60,1,0,7.3,28.6,2021-09-25T14:00:00Z,90,14,0,0,0,0,6,0,65870,1,1,23.0,5,30820,36804,5984,55,True,0
Richarlison de Andrade,FWD,Everton,0.0,0,0,0,0,0.0,180,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,15,0,0,0,0,6,0,481911,0,2,0.0,0,-485979,10238,496217,74,True,0
Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0.0,554,56,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,10,0,0,0,0,6,0,22120,2,1,0.0,0,301,2368,2067,40,False,0
Sam Byram,DEF,Norwich,0.0,0,0,0,0,0.0,321,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,8,0,0,0,0,6,0,1178,0,2,0.0,0,11,157,146,44,False,0
Danny Rose,DEF,Watford,0.8,0,0,17,0,33.9,377,60,1,0,5.7,22.2,2021-09-25T14:00:00Z,90,14,0,0,0,0,6,0,26885,1,1,1.0,1,376,2632,2256,43,True,1
Ederson Santana de Moraes,GK,Man City,6.7,0,0,20,1,0.0,257,53,0,0,0.5,5.0,2021-09-25T11:30:00Z,90,6,0,0,0,0,6,0,805000,1,0,0.0,6,-3445,37690,41135,60,False,0
Liam Cooper,DEF,Leeds,0.7,0,0,16,0,0.6,184,56,2,0,3.1,30.8,2021-09-25T14:00:00Z,90,19,0,0,0,0,6,0,29458,2,1,0.0,1,1481,4883,3402,45,True,0
Frédéric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,13,0,0,0,0,6,0,1521,1,0,0.0,0,-174,0,174,45,False,0
Matt Targett,DEF,Aston Villa,3.5,0,0,15,1,3.8,39,58,0,0,1.4,3.0,2021-09-25T11:30:00Z,90,13,0,0,0,0,6,0,235577,1,0,7.0,6,-18639,3487,22126,48,False,0
Adama Traoré,MID,Wolves,2.0,0,0,1,0,0.1,435,59,0,0,0.0,0.0,2021-09-26T13:00:00Z,19,16,0,0,0,0,6,0,334831,1,0,0.0,1,-36681,27741,64422,60,False,0
Jorge Luiz Frello Filho,MID,Chelsea,2.0,0,0,10,0,0.3,123,53,1,0,1.3,12.4,2021-09-25T11:30:00Z,75,12,0,0,0,0,6,0,326707,1,0,0.0,2,-22876,16837,39713,59,True,0
Diogo Jota,MID,Liverpool,5.3,0,0,24,0,29.2,240,52,3,1,11.0,40.8,2021-09-25T16:30:00Z,90,3,0,0,0,0,6,0,1646173,3,3,40.0,7,-106019,91657,197676,77,False,0
Ilkay Gündogan,MID,Man City,1.0,0,0,0,0,0.0,250,53,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,6,0,0,0,0,6,0,311442,1,0,0.0,0,-109420,9461,118881,73,False,0
Luke Shaw,DEF,Man Utd,3.7,0,0,1,0,26.3,275,58,0,0,3.1,4.8,2021-09-25T11:30:00Z,33,2,0,0,0,0,6,0,3359554,1,0,0.0,0,-112468,80153,192621,55,True,1
Armando Broja,FWD,Southampton,1.0,0,0,1,0,1.8,518,59,0,0,0.3,1.2,2021-09-26T13:00:00Z,26,20,0,0,0,0,6,0,51677,1,0,0.0,1,-262,6270,6532,50,True,0
Stipe Perica,FWD,Watford,0.0,0,0,0,0,0.0,388,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,14,0,0,0,0,6,0,111441,1,1,0.0,0,-13930,0,13930,45,True,0
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,53,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,12,0,0,0,0,6,0,1119,1,0,0.0,0,-98,0,98,45,True,0
Isaac Success Ajayi,FWD,Watford,0.0,0,0,0,0,0.0,393,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,14,0,0,0,0,6,0,14135,1,1,0.0,0,-2279,0,2279,50,True,0
Declan Rice,MID,West Ham,3.8,1,1,24,0,11.6,421,56,1,0,4.8,26.4,2021-09-25T14:00:00Z,90,10,0,0,0,0,6,0,376087,2,1,10.0,6,-327,32106,32433,50,False,0
Juan Mata,MID,Man Utd,0.5,0,0,0,0,0.0,459,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,2,0,0,0,0,6,0,4482,1,0,0.0,0,-259,196,455,48,True,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0.0,0,0,0,0,0.0,192,56,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,19,0,0,0,0,6,0,6091,2,1,0.0,0,-1118,0,1118,54,True,0
Robert Street,FWD,Crystal Palace,0.0,0,0,0,0,0.0,542,54,0,0,0.0,0.0,2021-09-27T19:00:00Z,0,4,0,0,0,0,6,0,123724,1,1,0.0,0,6804,21429,14625,45,True,0
Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,506,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,3,0,0,0,0,6,0,10323,3,3,0.0,0,-6370,128,6498,54,False,0
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0.0,0,0,0,0,0.0,37,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,13,0,0,0,0,6,0,827,1,0,0.0,0,-19,82,101,55,False,0
Ashley Young,DEF,Aston Villa,-0.2,0,0,0,0,0.0,52,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,13,0,0,0,0,6,0,58307,1,0,0.0,0,-8232,1033,9265,49,False,0
Hamza Choudhury,MID,Leicester,0.5,0,0,0,0,0.0,214,57,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,5,0,0,0,0,6,0,10807,2,2,0.0,0,-349,803,1152,45,True,0
Christoph Zimmermann,DEF,Norwich,0.0,0,0,0,0,0.0,324,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,8,0,0,0,0,6,0,4777,0,2,0.0,0,-513,178,691,44,False,0
Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,136,53,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,12,0,0,0,0,6,0,13262,1,0,0.0,0,-766,0,766,65,True,0
Shane Duffy,DEF,Brighton,4.0,0,0,17,0,0.1,56,54,1,0,4.2,21.0,2021-09-27T19:00:00Z,90,7,0,0,0,0,6,0,1844274,1,1,21.0,2,209335,245071,35736,43,False,0
Juraj Kucka,MID,Watford,2.0,0,0,12,0,11.8,495,60,1,0,3.2,4.2,2021-09-25T14:00:00Z,63,14,0,0,0,0,6,0,3091,1,1,16.0,2,-50,302,352,55,True,0
André Filipe Tavares Gomes,MID,Everton,0.0,0,0,0,0,0.0,172,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,15,0,0,0,0,6,0,10379,0,2,0.0,0,-1551,414,1965,49,True,0
Reece James,DEF,Chelsea,0.3,0,0,3,0,0.1,142,53,0,0,0.0,0.0,2021-09-25T11:30:00Z,28,12,0,0,0,0,6,0,612367,1,0,0.0,1,-21771,41565,63336,56,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,547,59,0,0,0.0,0.0,2021-09-26T13:00:00Z,0,16,0,0,0,0,6,0,7828,1,0,0.0,0,55,1274,1219,45,False,0
