name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0.0,286,255,0,0,0.0,0.0,2022-02-20T14:00:00Z,0,10,0,0,0,0,26,0,10887,4,2,0.0,0,-119,42,161,49,False,0
Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,18,0,0,0,0,26,0,158510,1,0,0.0,0,-6230,0,6230,45,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,2,0,0,0,0,26,0,876,1,0,0.0,0,-6,0,6,45,False,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,7,0,0,0,0,26,0,876,4,1,0.0,0,-6,0,6,45,True,0
James Ward-Prowse,MID,Southampton,5.7,0,1,32,1,56.8,341,258,0,0,9.4,30.6,2022-02-19T15:00:00Z,90,8,0,0,0,0,26,0,404231,0,2,7.0,4,51642,79888,28246,64,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,7.0,1,2,35,0,23.5,277,255,2,1,11.6,60.8,2022-02-20T14:00:00Z,90,10,0,0,0,0,26,0,1581073,4,2,32.0,12,-432694,20436,453130,117,False,0
Adrián San Miguel del Castillo,GK,Liverpool,2.5,0,0,0,0,0.0,223,256,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,15,0,0,0,0,26,0,16149,1,3,0.0,0,-129,41,170,43,True,0
Adrián San Miguel del Castillo,GK,Liverpool,2.5,0,0,0,0,0.0,223,184,0,0,0.0,0.0,2022-02-23T19:45:00Z,0,10,0,0,0,0,26,0,16149,0,6,0.0,0,-129,41,170,43,True,0
James McArthur,MID,Crystal Palace,3.1,0,0,19,0,3.4,148,254,1,0,2.1,17.6,2022-02-19T15:00:00Z,90,6,0,0,0,0,26,0,119634,1,0,0.0,2,2919,6587,3668,43,True,0
James McArthur,MID,Crystal Palace,3.1,1,0,16,0,10.7,148,178,0,0,3.1,20.4,2022-02-23T19:30:00Z,10,18,0,0,0,0,26,0,119634,4,1,0.0,4,2919,6587,3668,43,False,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,258,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,16,0,0,0,0,26,0,1107,0,2,0.0,0,-3,0,3,60,False,0
Kwadwo Baah,MID,Watford,-0.8,0,0,0,0,0.0,405,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,2,0,0,0,0,26,0,7733,1,0,0.0,0,224,542,318,43,False,0
Kwadwo Baah,MID,Watford,-0.8,0,0,0,0,0.0,405,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,7,0,0,0,0,26,0,7733,4,1,0.0,0,224,542,318,43,True,0
Paul Dummett,DEF,Newcastle,-0.2,0,0,0,0,0.0,301,259,0,0,0.0,0.0,2022-02-19T12:30:00Z,0,19,0,0,0,0,26,0,1126,1,1,0.0,0,56,102,46,45,False,0
Jairo Riedewald,MID,Crystal Palace,-0.5,0,0,0,0,0.0,157,254,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,6,0,0,0,0,26,0,2641,1,0,0.0,0,16,66,50,47,True,0
Jairo Riedewald,MID,Crystal Palace,-0.5,0,0,0,0,0.0,157,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,18,0,0,0,0,26,0,2641,4,1,0.0,0,16,66,50,47,False,0
Alexis Mac Allister,MID,Brighton,1.8,0,0,17,0,32.2,74,253,3,0,6.7,6.0,2022-02-19T15:00:00Z,90,5,0,0,0,0,26,0,69819,3,0,29.0,2,-14535,2909,17444,53,True,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,253,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,5,0,0,0,0,26,0,100,3,0,0.0,0,0,0,0,55,True,0
Willy Boly,DEF,Wolves,0.5,0,0,0,0,0.0,428,260,0,0,0.0,0.0,2022-02-20T16:30:00Z,0,9,0,0,0,0,26,0,6842,1,2,0.0,0,55,160,105,49,True,0
Willy Boly,DEF,Wolves,0.5,0,0,0,0,0.0,428,191,0,0,0.0,0.0,2022-02-24T19:45:00Z,0,1,0,0,0,0,26,0,6842,1,2,0.0,0,55,160,105,49,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,3.0,0,0,0,0,0.0,510,255,0,0,0.0,0.0,2022-02-20T14:00:00Z,0,10,0,0,0,0,26,0,322189,4,2,0.0,0,-47734,9814,57548,46,False,0
Jeffrey Schlupp,MID,Crystal Palace,3.1,0,0,5,0,3.4,155,254,1,0,3.1,6.6,2022-02-19T15:00:00Z,90,6,0,0,0,0,26,0,6826,1,0,21.0,2,692,1127,435,54,True,0
Jeffrey Schlupp,MID,Crystal Palace,3.1,0,0,0,0,0.0,155,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,18,0,0,0,0,26,0,6826,4,1,0.0,0,692,1127,435,54,False,0
Samuel Kalu,MID,Watford,-1.0,0,0,0,0,0.0,698,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,2,0,0,0,0,26,0,238,1,0,0.0,0,41,85,44,50,False,0
Samuel Kalu,MID,Watford,-1.0,0,0,0,0,0.0,698,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,7,0,0,0,0,26,0,238,4,1,0.0,0,41,85,44,50,True,0
Robert Elliot,GK,Watford,-1.0,0,0,0,0,0.0,574,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,2,0,0,0,0,26,0,51877,1,0,0.0,0,-922,211,1133,40,False,0
Robert Elliot,GK,Watford,-1.0,0,0,0,0,0.0,574,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,7,0,0,0,0,26,0,51877,4,1,0.0,0,-922,211,1133,40,True,0
Joshua King,FWD,Watford,2.2,0,0,1,1,16.2,468,252,0,0,4.4,8.0,2022-02-19T15:00:00Z,90,2,0,0,0,0,26,0,742277,1,0,20.0,2,-24916,48650,73566,59,False,0
Joshua King,FWD,Watford,2.2,0,0,1,0,0.6,468,178,2,0,1.0,1.4,2022-02-23T19:30:00Z,50,7,0,0,0,0,26,0,742277,4,1,8.0,1,-24916,48650,73566,59,True,0
Richarlison de Andrade,FWD,Everton,3.0,0,0,4,0,6.1,180,258,2,0,2.7,9.0,2022-02-19T15:00:00Z,90,16,0,0,0,0,26,0,435956,0,2,12.0,2,448,32538,32090,75,False,0
Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0.0,554,259,0,0,0.0,0.0,2022-02-19T12:30:00Z,0,14,0,0,0,0,26,0,20614,1,1,0.0,0,-143,88,231,40,True,0
Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,650,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,18,0,0,0,0,26,0,675,1,0,0.0,0,-71,0,71,40,True,0
Sam Byram,DEF,Norwich,-1.5,0,0,0,0,0.0,321,256,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,11,0,0,0,0,26,0,1270,1,3,0.0,0,-19,22,41,44,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,0,0.0,377,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,2,0,0,0,0,26,0,17707,1,0,0.0,0,-627,39,666,42,False,0
Danny Rose,DEF,Watford,0.0,0,0,0,0,0.0,377,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,7,0,0,0,0,26,0,17707,4,1,0.0,0,-627,39,666,42,True,0
Ederson Santana de Moraes,GK,Man City,5.2,0,0,11,0,0.0,257,257,3,0,1.5,15.2,2022-02-19T17:30:00Z,90,17,0,0,0,0,26,2,1059694,3,2,0.0,1,-28505,15450,43955,61,True,0
Dion Sanderson,DEF,Wolves,0.0,0,0,0,0,0.0,686,260,0,0,0.0,0.0,2022-02-20T16:30:00Z,0,9,0,0,0,0,26,0,265,1,2,0.0,0,-27,0,27,40,True,0
Dion Sanderson,DEF,Wolves,0.0,0,0,0,0,0.0,686,191,0,0,0.0,0.0,2022-02-24T19:45:00Z,0,1,0,0,0,0,26,0,265,1,2,0.0,0,-27,0,27,40,False,0
Liam Cooper,DEF,Leeds,0.0,0,0,0,0,0.0,184,255,0,0,0.0,0.0,2022-02-20T14:00:00Z,0,13,0,0,0,0,26,0,20583,4,2,0.0,0,-443,14,457,44,True,0
Liam Cooper,DEF,Leeds,0.0,0,0,0,0,0.0,184,184,0,0,0.0,0.0,2022-02-23T19:45:00Z,0,11,0,0,0,0,26,0,20583,0,6,0.0,0,-443,14,457,44,False,0
Frédéric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,252,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,18,0,0,0,0,26,0,1156,1,0,0.0,0,-6,0,6,45,True,0
Matt Targett,DEF,Newcastle,0.8,0,0,19,0,41.3,39,259,1,0,6.9,24.0,2022-02-19T12:30:00Z,90,19,0,0,0,0,26,0,164290,1,1,4.0,2,-5026,3583,8609,47,False,0
James McAtee,MID,Man City,0.8,0,0,0,0,0.0,629,257,0,0,0.0,0.0,2022-02-19T17:30:00Z,0,17,0,0,0,0,26,0,364,3,2,0.0,0,8,26,18,44,True,0
Adama Traoré,MID,Wolves,0.0,0,0,0,0,0.0,435,260,0,0,0.0,0.0,2022-02-20T16:30:00Z,0,9,0,0,0,0,26,0,105791,1,2,0.0,0,-3910,0,3910,56,True,0
Adama Traoré,MID,Wolves,0.0,0,0,0,0,0.0,435,191,0,0,0.0,0.0,2022-02-24T19:45:00Z,0,1,0,0,0,0,26,0,105791,1,2,0.0,0,-3910,0,3910,56,False,0
Jorge Luiz Frello Filho,MID,Chelsea,4.0,0,0,7,1,1.4,123,254,0,0,1.4,12.4,2022-02-19T15:00:00Z,73,7,0,0,0,0,26,0,426780,1,0,0.0,3,-8605,12753,21358,58,False,0
Diogo Jota,MID,Liverpool,2.7,0,0,0,0,0.0,240,256,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,15,0,0,0,0,26,0,2230656,1,3,0.0,0,-1196302,91787,1288089,84,True,0
