id,xP
1,0.5
2,0.0
3,0.0
4,0.0
5,3.1
6,1.5
7,5.9
8,0.0
9,0.0
11,0.0
12,4.5
13,0.0
14,4.1
15,0.0
16,0.0
17,1.1
18,0.0
20,11.5
21,4.5
22,10.9
23,6.1
24,0.0
25,0.0
26,6.1
27,0.0
67,1.4
466,4.9
478,1.5
530,0.0
531,0.0
532,0.0
558,5.1
559,4.5
572,0.5
590,2.1
664,0.5
692,0.5
693,0.5
694,0.5
695,0.0
705,0.5
711,0.5
719,0.5
720,0.5
721,0.5
730,0.5
10,5.1
28,0.0
29,0.0
30,8.5
31,0.0
32,-0.1
34,-0.5
35,6.5
36,0.0
37,0.0
38,7.1
40,8.5
41,1.1
43,9.5
44,7.1
45,3.9
46,0.0
47,0.0
48,0.0
49,0.0
50,6.5
51,0.5
52,3.1
168,5.9
337,8.5
492,0.3
496,0.0
497,0.0
526,0.5
568,0.0
596,-0.5
610,-0.5
638,1.1
650,0.0
670,-0.5
681,3.9
684,-0.5
691,-0.5
703,-0.5
713,-0.5
76,7.3
77,4.3
78,2.0
79,-0.5
80,4.0
81,0.0
82,0.3
83,3.3
84,1.3
85,0.2
86,1.5
87,0.0
88,0.0
89,1.5
90,3.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,2.0
97,0.0
479,0.0
483,4.5
498,0.0
499,-0.3
524,2.5
556,-0.5
569,-0.5
594,0.0
614,-0.5
619,-0.5
628,-0.5
640,-0.3
662,-0.5
673,-0.5
699,3.5
722,-0.5
53,-0.3
54,-0.5
55,3.5
56,-0.5
57,0.0
59,3.1
60,1.5
61,-0.1
62,3.5
63,0.3
64,8.1
65,0.0
66,0.0
68,0.0
69,3.9
70,2.7
71,1.9
72,0.0
73,-0.5
74,2.5
75,0.0
447,4.7
462,0.0
476,0.0
500,0.0
535,0.0
536,0.0
537,0.0
538,3.3
560,-0.5
584,4.9
595,0.0
612,0.0
653,-0.5
654,-0.5
655,-0.5
688,-0.5
712,-0.5
98,2.1
99,-0.5
100,0.2
101,3.1
102,-0.3
103,-0.1
104,0.7
105,0.1
106,0.0
107,0.0
108,0.0
110,1.1
111,2.3
112,4.3
113,3.5
114,-0.5
115,4.9
116,0.0
117,0.0
118,1.9
451,4.1
480,-0.5
533,-0.5
534,-0.5
565,-0.5
575,0.7
578,1.0
585,4.5
700,3.1
708,-0.5
726,-0.5
119,6.4
120,0.0
121,5.0
122,10.4
123,0.8
124,1.0
125,2.4
126,0.0
127,4.0
129,1.0
130,0.8
131,3.4
132,5.4
133,3.0
134,6.4
135,0.0
136,0.0
137,8.0
138,8.6
139,0.0
140,0.0
141,4.6
142,6.6
143,7.0
501,1.0
527,5.6
529,8.4
539,0.0
592,1.4
606,1.0
671,1.0
672,1.0
690,1.0
144,2.5
146,3.5
147,0.5
148,2.5
149,0.7
150,0.7
151,0.5
152,0.5
153,1.7
154,6.0
155,2.0
156,2.0
157,0.5
158,0.5
159,1.7
160,4.3
161,0.0
162,1.3
386,1.3
464,2.5
474,3.5
477,4.7
488,4.7
493,6.0
540,0.5
541,0.5
542,0.0
543,0.5
561,0.5
586,1.5
709,0.5
42,-0.5
163,3.1
164,0.0
165,5.5
166,0.0
167,0.0
169,5.9
170,9.5
171,1.1
172,-0.5
173,3.1
174,6.3
175,2.7
176,-0.5
177,-0.1
178,7.1
179,0.0
180,6.5
181,0.0
282,0.0
363,-0.1
481,-0.5
482,0.0
484,5.9
502,-0.1
503,4.3
504,0.0
544,-0.5
545,0.0
564,0.0
570,0.0
571,-0.5
591,2.3
602,0.0
607,-0.5
613,-0.5
616,-0.5
622,-0.5
623,-0.5
630,-0.5
674,0.0
675,8.7
718,-0.5
200,8.6
201,4.0
202,1.4
203,4.4
204,1.0
205,6.4
206,0.0
207,1.6
208,3.4
209,7.4
210,6.6
211,3.6
212,5.4
213,6.4
214,1.0
215,8.6
216,0.0
217,4.6
218,5.6
219,1.4
220,4.4
340,1.0
455,6.0
458,1.6
473,0.0
505,4.6
573,0.5
587,6.0
639,0.0
645,1.0
646,1.4
647,0.0
182,0.0
183,0.0
184,2.0
185,1.4
186,1.0
187,2.6
188,0.0
189,-0.2
190,6.6
191,3.0
192,0.0
193,0.0
194,0.6
195,0.0
196,2.6
197,-1.0
198,2.6
199,6.6
267,3.0
287,-0.6
463,2.0
490,-1.0
550,0.0
551,0.0
552,0.0
562,0.0
563,-1.0
576,-1.0
577,1.0
600,-1.0
601,-1.0
608,-1.0
624,0.0
631,-1.0
657,-1.0
658,-1.0
221,3.1
222,6.3
223,1.5
224,13.9
225,7.5
226,0.0
227,1.5
228,1.1
229,12.3
230,11.9
231,11.9
232,5.1
233,13.1
234,13.1
235,3.5
236,1.5
237,7.5
238,3.5
239,6.7
240,7.5
241,0.0
242,1.5
243,2.3
244,2.3
245,2.3
246,0.0
247,0.0
248,0.0
506,1.5
553,0.0
620,1.5
625,1.5
626,1.5
627,1.5
656,1.5
660,1.5
696,15.1
33,6.4
249,1.5
250,6.8
251,20.0
252,1.1
253,0.0
254,8.4
255,15.2
256,12.4
257,11.2
258,6.0
259,13.2
260,2.0
261,8.0
262,9.6
263,16.0
264,10.0
265,12.8
266,14.0
268,0.0
453,6.4
507,2.0
508,2.0
566,0.0
593,2.0
603,2.0
604,2.0
605,2.0
615,2.0
629,2.0
651,2.4
663,2.0
704,2.0
269,0.8
270,2.7
271,3.7
272,0.0
273,0.8
274,0.8
275,0.0
276,1.3
277,2.8
278,0.0
279,3.5
280,0.5
281,0.0
283,0.0
284,2.0
285,2.0
286,0.2
288,0.4
289,0.0
459,1.8
485,0.0
509,0.5
510,2.0
511,0.0
512,4.3
555,3.3
579,7.3
632,0.8
636,0.0
706,0.5
723,0.7
727,0.5
728,0.5
19,1.0
39,2.6
58,2.4
109,0.4
291,0.4
292,-0.8
293,0.0
294,-1.0
295,3.4
296,-0.6
297,0.0
298,0.0
299,0.6
300,-0.6
301,-1.0
302,-1.0
303,2.4
304,1.0
305,0.6
306,0.0
307,1.4
308,1.8
309,0.2
310,3.0
311,0.0
312,0.0
465,-1.0
513,0.0
514,-1.0
599,0.0
609,0.0
678,-0.5
697,5.4
707,-1.0
145,1.8
290,-1.0
313,-1.0
314,1.8
315,5.8
316,0.0
317,0.2
318,0.0
319,0.6
320,0.0
321,0.6
322,0.0
323,5.8
324,-0.2
325,0.0
326,-0.2
327,-1.0
328,0.2
329,0.0
330,0.0
331,0.0
448,-0.2
449,2.6
456,-0.6
457,0.2
471,2.6
515,0.0
516,0.0
528,-0.6
580,0.0
581,1.0
643,-1.0
648,0.6
649,0.0
666,-1.0
683,-1.0
715,-1.0
716,0.2
332,0.5
333,3.9
334,0.5
335,4.7
336,2.1
338,0.5
339,2.3
341,5.9
342,2.5
343,3.9
344,0.0
345,1.5
346,1.9
347,0.5
348,0.0
349,0.7
350,0.5
351,0.7
460,2.3
491,0.0
517,2.5
518,1.9
519,1.3
525,0.9
546,1.9
567,2.1
637,0.5
641,0.5
665,0.0
667,0.5
680,0.5
731,1.8
352,0.0
353,7.9
355,0.0
356,0.0
357,9.5
358,0.0
359,17.5
360,0.0
361,6.7
362,1.1
364,5.5
365,4.3
366,0.7
367,2.7
368,7.1
369,1.1
370,0.0
371,0.0
372,0.0
373,0.0
374,-0.1
375,0.0
486,-0.5
487,0.0
494,5.5
520,-0.5
588,7.1
597,0.0
598,-0.5
659,-0.5
668,-0.5
701,6.7
702,5.1
714,-0.5
717,-0.5
724,-0.5
729,-0.5
354,3.9
376,7.1
377,0.0
378,0.7
379,1.1
380,0.0
381,0.8
382,1.5
383,0.0
384,2.7
385,0.0
387,-0.1
388,0.0
389,-0.5
390,3.1
391,1.1
392,0.0
393,0.0
394,0.0
395,0.0
396,-0.5
397,0.0
398,0.0
399,3.9
400,2.7
401,0.0
402,0.0
403,1.5
404,2.3
405,-0.5
450,6.3
454,0.0
467,-0.1
468,1.1
469,0.0
472,0.0
495,1.9
557,0.0
574,-0.5
618,-0.5
633,-0.5
642,-0.5
669,0.0
676,1.9
677,3.1
