name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,1.4,0,0,0,0,0.0,286,186,0,0,0.0,0.0,2021-12-27T20:00:00Z,0,14,0,0,0,0,19,0,12580,1,1,0.0,0,-2,404,406,49,False,0
Keinan Davis,FWD,Aston Villa,-0.5,0,0,0,0,0.0,49,181,0,0,0.0,0.0,2021-12-26T17:30:00Z,0,6,0,0,0,0,19,0,231277,3,1,0.0,0,-17589,1040,18629,45,True,0
James Ward-Prowse,MID,Southampton,5.1,1,3,36,0,26.2,341,189,2,1,10.3,59.4,2021-12-26T15:00:00Z,90,19,0,0,0,0,19,0,163808,3,2,17.0,13,1991,5449,3458,63,False,0
Bruno Miguel Borges Fernandes,MID,Man Utd,4.4,0,0,10,0,28.5,277,186,1,0,4.2,11.6,2021-12-27T20:00:00Z,90,14,0,0,0,0,19,0,1425591,1,1,2.0,1,57567,79314,21747,116,False,1
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,148,188,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,17,0,0,0,0,19,0,132188,0,3,0.0,0,-10326,3051,13377,43,False,0
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,186,0,0,0.0,0.0,2021-12-27T20:00:00Z,0,13,0,0,0,0,19,0,956,1,1,0.0,0,4,95,91,45,True,0
Jairo Riedewald,MID,Crystal Palace,-0.5,0,0,0,0,0.0,157,188,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,17,0,0,0,0,19,0,2563,0,3,0.0,0,-3,63,66,47,False,0
Alexis Mac Allister,MID,Brighton,1.0,0,0,6,1,20.9,74,182,0,0,3.3,1.2,2021-12-26T20:00:00Z,84,3,0,0,0,0,19,0,29170,0,2,11.0,3,-363,94,457,53,True,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,3,0,0,0,0,19,0,103,0,2,0.0,0,-2,0,2,55,True,0
José Diogo Dalot Teixeira,DEF,Man Utd,4.2,0,0,11,0,18.3,510,186,1,0,3.6,15.4,2021-12-27T20:00:00Z,90,14,0,0,0,0,19,0,304281,1,1,2.0,2,34561,39575,5014,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.9,0,0,6,0,0.0,155,188,0,0,0.5,3.0,2021-12-26T15:00:00Z,15,17,0,0,0,0,19,0,3687,0,3,2.0,1,-8,85,93,54,False,0
Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0.0,554,189,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,16,0,0,0,0,19,0,21278,3,2,0.0,0,-168,184,352,40,True,0
Filip Marschall,GK,Aston Villa,-1.0,0,0,0,0,0.0,650,181,0,0,0.0,0.0,2021-12-26T17:30:00Z,0,6,0,0,0,0,19,0,788,3,1,0.0,0,103,173,70,40,True,0
Sam Byram,DEF,Norwich,-1.0,0,0,0,0,0.0,321,187,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,1,0,0,0,0,19,0,1136,5,0,0.0,0,29,97,68,44,True,0
Ederson Santana de Moraes,GK,Man City,5.0,0,0,17,0,0.0,257,185,3,0,3.4,34.2,2021-12-26T15:00:00Z,90,9,0,0,0,0,19,5,887605,3,6,0.0,2,3957,25328,21371,60,True,0
Frédéric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,181,0,0,0.0,0.0,2021-12-26T17:30:00Z,0,6,0,0,0,0,19,0,1186,3,1,0.0,0,-10,0,10,45,True,0
Matt Targett,DEF,Aston Villa,1.6,1,0,24,0,22.9,39,181,3,0,4.1,18.4,2021-12-26T17:30:00Z,90,6,0,0,0,0,19,0,196168,3,1,0.0,4,-3375,4098,7473,47,True,0
James McAtee,MID,Man City,1.0,0,0,0,0,0.0,629,185,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,9,0,0,0,0,19,0,212,3,6,0.0,0,-14,12,26,45,True,0
Jorge Luiz Frello Filho,MID,Chelsea,6.7,0,3,55,0,13.7,123,181,1,2,12.3,75.2,2021-12-26T17:30:00Z,90,2,0,0,0,0,19,0,420563,3,1,34.0,15,-16755,17294,34049,58,False,0
Ilkay Gündogan,MID,Man City,5.9,0,0,32,0,8.5,250,185,3,1,8.3,44.0,2021-12-26T15:00:00Z,90,9,0,0,0,0,19,0,350584,3,6,30.0,7,-28181,13126,41307,73,True,0
Luke Shaw,DEF,Man Utd,1.0,0,0,0,0,0.0,275,186,0,0,0.0,0.0,2021-12-27T20:00:00Z,0,14,0,0,0,0,19,0,1149293,1,1,0.0,0,-7158,8736,15894,50,False,0
Armando Broja,FWD,Southampton,4.9,1,0,10,0,1.3,518,189,2,0,1.1,3.6,2021-12-26T15:00:00Z,80,19,0,0,0,0,19,0,650009,3,2,6.0,4,202428,217754,15326,52,False,1
Ed Turns,DEF,Brighton,0.0,0,0,0,0,0.0,653,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,3,0,0,0,0,19,0,470,0,2,0.0,0,73,100,27,40,True,0
Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,181,0,0,0.0,0.0,2021-12-26T17:30:00Z,0,2,0,0,0,0,19,0,957,3,1,0.0,0,-3,0,3,45,False,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,659,188,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,7,0,0,0,0,19,0,1674,0,3,0.0,0,464,573,109,40,True,0
Declan Rice,MID,West Ham,2.5,0,0,5,0,6.6,421,189,3,0,2.8,6.8,2021-12-26T15:00:00Z,90,16,0,0,0,0,19,0,483003,3,2,15.0,1,1832,22717,20885,51,True,1
