name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eric Bailly,DEF,Man Utd,-0.2,0,0,0,0,0.0,286,134,0,0,0.0,0.0,2021-12-02T20:15:00Z,0,1,0,0,0,0,14,0,11222,2,3,0.0,0,288,650,362,49,True,0
Keinan Davis,FWD,Aston Villa,-0.8,0,0,0,0,0.0,49,131,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,12,0,0,0,0,14,0,270084,2,1,0.0,0,10624,21798,11174,44,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,135,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,6,0,0,0,0,14,0,1078,2,1,0.0,0,-25,0,25,45,True,0
James Ward-Prowse,MID,Southampton,2.2,0,0,21,0,41.3,341,139,2,0,7.0,22.8,2021-12-01T19:30:00Z,90,9,0,0,0,0,14,0,174927,2,2,6.0,2,1097,6890,5793,63,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,3.5,0,2,35,0,48.7,277,134,2,1,13.4,48.4,2021-12-02T20:15:00Z,89,1,0,0,0,0,14,0,1442444,2,3,37.0,9,-46112,5948,52060,116,True,0
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,223,132,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,8,0,0,0,0,14,0,17874,4,1,0.0,0,-254,90,344,43,False,0
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,148,133,0,0,0.0,0.0,2021-11-30T20:15:00Z,0,10,0,0,0,0,14,0,213823,0,1,0.0,0,-25685,985,26670,44,False,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,132,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,11,0,0,0,0,14,0,1151,4,1,0.0,0,-4,0,4,60,True,0
Kwadwo Baah,MID,Watford,0.0,0,0,0,0,0.0,405,135,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,6,0,0,0,0,14,0,7605,2,1,0.0,0,-69,248,317,44,True,0
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,138,0,0,0.0,0.0,2021-11-30T19:30:00Z,0,15,0,0,0,0,14,0,934,1,1,0.0,0,-124,27,151,45,True,0
Jairo Riedewald,MID,Crystal Palace,0.0,0,0,0,0,0.0,157,133,0,0,0.0,0.0,2021-11-30T20:15:00Z,0,10,0,0,0,0,14,0,2558,0,1,0.0,0,-32,41,73,48,False,0
Alexis Mac Allister,MID,Brighton,-0.3,0,0,0,0,0.0,74,136,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,19,0,0,0,0,14,0,32463,1,1,0.0,0,-828,113,941,54,False,0
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,136,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,19,0,0,0,0,14,0,109,1,1,0.0,0,0,0,0,55,False,0
Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,428,137,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,5,0,0,0,0,14,0,6923,0,0,0.0,0,-290,22,312,49,True,0
